time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,38.00436511057574,-0.07443125986541536,0.26153994570666833,36,0.0004759442526847124,0.002148390281945467,1.0002416372299194,-0.21068766713142395,0.014924589544534683,-0.028004977852106094,1.846602480280506e-117,285.3656279765955,0.0
0.051,38.0056131945189,-0.0804166618782852,0.2617922885762373,36,-0.0009920933516696095,0.004555864725261927,0.9969391226768494,0.09215360879898071,-0.1974770575761795,5.122712900629267e-05,1.6563289350764706e-117,285.3656279765955,0.0
0.101,38.00574872484831,-0.07753669698363065,0.24046483676525002,36,0.0026036803610622883,0.005261227022856474,0.9988563656806946,-0.04728766903281212,-0.1345168948173523,-0.0070844790898263454,1.408762308327519e-117,285.3656279765955,0.0
0.151,38.00414572229258,-0.09057271111586308,0.21745098801594895,36,0.002061533508822322,0.004229943733662367,0.9985494613647461,0.04108438640832901,-0.26742711663246155,0.09558359533548355,1.2644454846325451e-117,285.3656279765955,0.0
0.201,38.00813174844715,-0.10183853680312117,0.2530390225802068,36,0.0021920381113886833,0.005733723286539316,0.9989952445030212,-0.11269459873437881,-0.09257467091083527,0.11665192991495132,1.0740089626997143e-117,285.3073940548262,0.0
0.252,38.00984332728818,-0.09398246235079662,0.27944465977306954,36,0.00023125098960008472,0.007565879262983799,0.998472273349762,0.048075802624225616,0.049219973385334015,-0.19913895428180695,9.106512806386643e-118,285.3073940548262,0.0
0.302,38.01387213853551,-0.09899104678623466,0.2884761530720649,36,0.002453950699418783,0.00453681405633688,0.9998505115509033,0.06562025845050812,0.06971566379070282,0.203395813703537,8.172481478887169e-118,285.3073940548262,0.0
0.353,38.01136211118868,-0.10635356726941032,0.29278045496878946,36,0.0034043118357658386,0.004721515811979771,1.0029501914978027,-0.005567352753132582,-0.09480564296245575,-0.16249443590641022,6.968596164269336e-118,285.3073940548262,0.0
0.403,38.011907738410216,-0.07999584094869641,0.2725660728023563,36,0.0022252630442380905,0.003362975548952818,0.9990605711936951,-0.1135425940155983,0.11925741285085678,0.054824817925691605,6.285111142160124e-118,285.3073940548262,0.0
0.453,38.01146082453726,-0.06483975504487498,0.24705796459617704,36,-9.325525752501562e-06,0.0025365191977471113,0.999862015247345,-0.1473388969898224,0.043212130665779114,-0.0015458357520401478,5.675687522782409e-118,285.3073940548262,0.0
0.504,38.01088924312468,-0.06125155276310934,0.2400725987713455,36,0.001078943838365376,0.0020686290226876736,1.0005556344985962,-0.2581363022327423,-0.22036944329738617,-0.032563429325819016,4.873436056841777e-118,285.3073940548262,0.0
0.554,38.012723094703986,-0.07808721214601261,0.2450575991797192,36,0.0012045286130160093,0.004239559173583984,0.9966339468955994,-0.036745499819517136,-0.18673920631408691,0.06358500570058823,4.18626777572905e-118,285.3073940548262,0.0
0.604,38.010013139693044,-0.09110820986987078,0.2516848764777421,36,0.0006236660992726684,0.004124641418457031,0.9991902112960815,-0.1950702965259552,0.05635859817266464,-0.11190136522054672,3.787189181556538e-118,285.3073940548262,0.0
0.654,38.00989470332237,-0.06542128010042307,0.2493412747629197,36,0.001284208381548524,0.004749190993607044,1.0017457008361816,0.06781276315450668,-0.08617699146270752,0.05879482999444008,3.243690288319026e-118,285.3073940548262,0.0
0.705,38.01208304704619,-0.06178696367001715,0.24072811101440744,36,0.0010744003811851144,0.00174679362680763,0.9986793994903564,-0.003688961500301957,-0.005288513842970133,-0.1038113608956337,2.8971849549253086e-118,285.3073940548262,0.0
0.756,38.011659516638986,-0.06429135072333403,0.22274871076801525,36,0.0032437811605632305,0.00606920151039958,1.0002264976501465,-0.12734518945217133,-0.08666881918907166,-0.1412171870470047,2.4595008677517483e-118,284.05146959230666,0.0
0.806,38.014350721011986,-0.05733993756973469,0.2219686404624772,36,0.0001524867839179933,0.0025668363086879253,0.9994096159934998,-0.02461186610162258,0.20364698767662048,0.02605295740067959,2.2024748981892827e-118,284.05146959230666,0.0
0.856,38.01567896019068,-0.06871568288534725,0.22223489032723912,36,0.002220751252025366,0.004923612345010042,0.9989909529685974,0.13957375288009644,0.10521962493658066,-0.07218809425830841,1.8614430195822385e-118,284.05146959230666,0.0
0.907,38.01632776140306,-0.02627068776835136,0.21768350018215282,36,-0.0014186524786055088,0.003152192337438464,1.0000337362289429,-0.1715545505285263,-0.003949633799493313,0.02534947358071804,1.67224970766195e-118,284.05146959230666,0.0
0.957,38.01784402903633,-0.04957656181061946,0.21593999301075645,36,-9.046126069733873e-05,0.0029452419839799404,0.9994345307350159,-0.11682266741991043,-0.023295367136597633,0.020292578265070915,1.4317189683957375e-118,284.05146959230666,0.0
1.008,38.02019768849507,-0.0593336332727349,0.2204203636027705,36,0.0004328113282099366,0.003883946221321821,0.9986709356307983,-0.13453161716461182,-0.13883113861083984,0.1920185536146164,1.2890341360841216e-118,284.05146959230666,0.0
1.058,38.02451162774238,-0.07142602027340589,0.24026972428907978,36,0.0006877813138999045,0.002597969025373459,0.9981744289398193,-0.0736888125538826,-0.0784805417060852,-0.04014201462268829,1.0958284108259761e-118,284.05146959230666,0.0
1.109,38.024863810713306,-0.07523034510857846,0.20710470484356697,36,0.0003705811977852136,0.0022122373338788748,0.9995017647743225,0.07248261570930481,-0.10658199340105057,0.03953217342495918,9.855146244371043e-119,284.05146959230666,0.0
1.16,38.021090827949045,-0.09474528010586054,0.2541337458854254,36,0.00021162685879971832,0.0041319807060062885,0.9963552355766296,-0.1438617706298828,0.030559170991182327,-0.06549029052257538,8.400700020357742e-119,284.05146959230666,0.0
1.21,38.01938962657034,-0.08705650222454006,0.22375344676011832,36,0.00014024527627043426,0.003603521967306733,1.0003012418746948,-0.26783624291419983,-0.02752865105867386,0.10169314593076706,7.179370880549028e-119,284.05146959230666,0.0
