time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,-0.0852640958186923,0.4119632419631872,0.6174007468587136,59,-0.12103581428527832,285.46273735792556,0.0
0.02,-0.08550290204268339,0.3900997097582639,0.6148734920920784,59,-0.12103581428527832,285.46273735792556,0.0
0.041,-0.08562616002519907,0.40692183072172794,0.569769051648296,59,-0.12207415699958801,285.46273735792556,0.0
0.061,-0.08554330148127343,0.3518459811189084,0.522431944984169,59,-0.12207415699958801,285.46273735792556,0.0
0.082,-0.08508888336410103,0.36924335635556466,0.5549926348214539,59,-0.12233463674783707,285.46273735792556,0.0
0.103,-0.08499997523299575,0.4038412394236327,0.5850665078459846,59,-0.12233463674783707,285.46273735792556,0.0
0.123,-0.0849691281084717,0.3911408909054204,0.5920220336447986,59,-0.12233463674783707,285.46273735792556,0.0
0.143,-0.08512207359408853,0.3611910278775144,0.5350928313203175,59,-0.12179265916347504,285.46273735792556,0.0
0.163,-0.08497532884647743,0.3573010808521462,0.5880401358785812,59,-0.12179265916347504,285.46273735792556,0.0
0.183,-0.0845769990777028,0.3828124366529678,0.599358756965379,59,-0.12137532979249954,285.46273735792556,0.0
0.203,-0.08431809396402049,0.3949186630704349,0.6180537782440423,59,-0.12137532979249954,285.46273735792556,0.0
0.224,-0.08443283996438058,0.40878893445947734,0.636976166089889,59,-0.12137532979249954,285.46273735792556,0.0
0.244,-0.08472253582489332,0.39930622905352997,0.6178619138841799,59,-0.12074954062700272,285.46273735792556,0.0
0.264,-0.0846429881638764,0.3431002391553082,0.6393777536793055,59,-0.12074954062700272,285.46273735792556,0.0
0.284,-0.08472482147151329,0.34080302638663557,0.6256630554293153,59,-0.12243033945560455,285.46273735792556,0.0
0.304,-0.08448840134248027,0.4368485743993824,0.6253157240725351,59,-0.12243033945560455,285.46273735792556,0.0
0.325,-0.08410423756110542,0.41182524455836933,0.5824542629816307,59,-0.12243033945560455,285.46273735792556,0.0
0.345,-0.08402354452620521,0.40782851706721396,0.6347980776253926,59,-0.12036436796188354,285.46273735792556,0.0
0.365,-0.08411020104811895,0.3746219966443243,0.5803590681387937,59,-0.12036436796188354,285.46273735792556,0.0
0.385,-0.08407317003849055,0.3833356600280858,0.6434855942813514,59,-0.1169583722949028,283.6288882878009,0.0
