time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,-6.505645657838996,-0.12835644301826368,0.4992324452687215,70,0.0,298.86732221747184,0.0
0.051,-6.507330180666251,-0.26162300324112153,0.36691026022602785,70,0.0,298.86732221747184,0.0
0.101,-6.5072241933504955,-0.20293817350236157,0.3752074048669428,70,0.0,298.86732221747184,0.0
0.154,-6.510496986110707,-0.22133894998652867,0.3347278692024139,70,0.0,298.86732221747184,0.010833333333333334
0.204,-6.524602314696853,-0.1914815362865517,0.34847323490172266,70,0.0,298.86732221747184,0.022500000000000003
0.254,-6.520300223307603,0.1423368499824764,0.3999071854190474,70,0.0,298.86732221747184,0.035
0.305,-6.4902475574128005,1.839845117067509,0.15111112964038959,70,0.0,298.86732221747184,0.04833333333333334
0.356,-6.679177195203583,-0.9556423917047894,0.3004909545420225,70,0.0,298.86732221747184,0.060000000000000005
0.407,-6.686574453618509,0.40134212429232535,0.02160992575669733,70,0.0,298.86732221747184,0.07333333333333333
0.462,-6.590986603593823,-0.27981495751706686,0.5920279938727571,70,0.0,298.86732221747184,0.08666666666666667
0.515,-6.422401819166911,-0.20128230831761626,-0.6548972329270151,70,0.0,298.86732221747184,0.1
0.566,-6.471990525764571,0.2446824272207514,0.5513681788288176,70,0.0,298.251013297305,0.11166666666666668
0.616,-6.726862590103909,-0.38116920309061214,-0.14818694344802344,70,0.0,298.251013297305,0.12416666666666668
0.666,-7.2169168789567975,-0.03180389989838994,0.11141780636661519,70,0.0,298.251013297305,0.13333333333333333
0.716,-7.561348301460501,0.36714774359743957,-0.1761812173151916,70,0.0,298.251013297305,0.14583333333333334
0.766,-7.979957776321387,0.2530154058418737,0.44324494089398947,70,0.0,298.251013297305,0.15833333333333335
0.817,-8.153699166283904,0.18830517951476294,-0.4278318452435025,70,0.0,298.251013297305,0.17083333333333334
0.868,-8.344746666301493,-0.3011475005642423,-0.2354105063808527,70,0.0,298.251013297305,0.18333333333333335
0.919,-8.455373867879649,0.6385489734688357,0.32346507231664867,70,0.0,298.251013297305,0.19666666666666668
0.969,-8.373369194795025,0.10385048789197486,0.20599996656812686,70,0.0,298.251013297305,0.20916666666666667
1.021,-8.236811456471905,0.4689691492574421,0.28795577327812794,70,0.0,298.251013297305,0.22166666666666668
1.071,-8.0641250048211,0.2893094239292866,0.8812007285944027,70,0.0,297.1733031033017,0.2341666666666667
1.121,-7.886838677885287,0.12606466781290288,0.16577828110370602,70,0.0,297.1733031033017,0.24666666666666667
1.171,-7.582255821904134,0.20006381417895458,0.43160783029656835,70,0.0,297.1733031033017,0.25916666666666666
1.221,-7.224681113479497,0.31768156790712454,0.14559058838619296,70,0.0,297.1733031033017,0.27166666666666667
1.271,-6.852062836391375,0.21041466631428682,0.19262133955453817,70,0.0,297.1733031033017,0.2841666666666667
1.325,-6.580490364258132,-0.26090960312561895,0.04553139682980016,70,0.0,297.1733031033017,0.2966666666666667
1.379,-6.34728583545506,-0.36916994687905585,0.3147294046715876,70,0.0,297.1733031033017,0.31
1.43,-6.29279682592547,0.30527798490807834,0.27500501769966745,70,0.005006825553048017,297.1733031033017,0.32333333333333336
1.484,-6.361445205785593,-0.0660219074241075,0.3398427896604318,70,0.0,297.1733031033017,0.33666666666666667
1.535,-6.420046691131823,0.17185362228862652,0.5779962986475493,70,0.010651502053735995,297.1733031033017,0.3466666666666667
1.585,-6.537044604324442,0.11228294756413038,0.5165090022601261,70,0.031651857773571074,299.4861835058908,0.35833333333333334
1.64,-6.721753506364812,0.19570669994417048,0.7115017783833224,70,0.06707291543201058,299.4861835058908,0.3725
1.692,-7.049069982440606,0.4103451516626667,0.6306732611812661,70,0.11792012325891615,299.4861835058908,0.385
1.745,-7.481863595460219,0.27101833135819225,0.48780566303430883,70,0.15826871923359218,299.4861835058908,0.3983333333333334
1.797,-7.788219787359106,0.28691475840764036,0.8681192341396936,70,0.1918348121222531,299.4861835058908,0.4116666666666667
1.847,-8.142213549611336,0.5175314207343112,1.1556868894000076,70,0.19220346903795837,299.4861835058908,0.42333333333333334
1.898,-8.392727723474616,0.548297245567385,1.1588275646126802,70,0.19917378970667945,299.4861835058908,0.43583333333333335
1.948,-8.589226440774576,0.42335356643244526,0.6819033358612971,70,0.19912436088528504,299.4861835058908,0.44833333333333336
2.0,-8.690555385105116,0.2549362065937933,0.8347683887174967,70,0.2088196050762583,299.4861835058908,0.46166666666666667
2.052,-8.706452480352421,0.12064822271422782,0.8591797749348594,70,0.21974779884332207,299.4861835058908,0.47500000000000003
2.107,-8.728946716828457,0.04457446145495405,0.38282111323669393,70,0.2491413279453782,299.4006709972161,0.48833333333333334
2.157,-8.701559038684703,-0.09121706190942673,0.44576975953256187,70,0.27523351247609157,299.4006709972161,0.5
