time (s),yaw,pitch,roll,battery
0.0,-14.518603235844985,-2.9559192379285157,-2.7304446861076586,59
0.021,-14.516583369600639,-2.8856116339634483,-2.6289324563241645,59
0.041,-14.5256770422818,-2.753392401189806,-2.512885251757497,59
0.061,-14.526516136105123,-2.5311756215500933,-2.5059842499415916,59
0.081,-14.525532699862493,-2.159014468595903,-2.580300169315303,59
0.102,-14.530277907529877,-1.872347767754831,-2.3906221132112013,59
0.122,-14.53096220329344,-2.0954902768867973,-2.3660425522346373,59
0.142,-14.5241998860658,-2.2719025210067008,-2.218455686805164,59
0.163,-14.52100060679861,-1.9764577378713144,-2.2421252154628433,59
0.183,-14.52795707804994,-1.6117165430266547,-2.489334774784832,59
0.204,-14.529408142895623,-1.6465235311114883,-2.8193874312929736,59
0.224,-14.53386656438946,-1.7393507265251313,-3.1431984602784855,59
0.244,-14.536063569067007,-1.8455396276353433,-3.2917335665110494,59
0.265,-14.534468887383516,-2.33283262785198,-3.3515853482646314,59
0.286,-14.533425915349985,-2.8589912184908925,-3.2231915083843514,59
0.306,-14.551072421996372,-3.0239403564735006,-3.0197206385641793,59
