time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,4.535238581002387,-0.705696107455764,-0.4451995673215948,81,0.0488098986149996,299.7644368210406,0.0
0.051,4.53282100980389,-0.7145960425665594,-0.45195946064453885,81,0.05016037887462311,299.7644368210406,0.0
0.102,4.532795340499736,-0.7603115324425669,-0.4440810538041172,81,0.04907087651965816,299.7644368210406,0.0
0.153,4.535576335976659,-0.7418528723046709,-0.4437156308534766,81,0.026419210533282413,299.7644368210406,0.005833333333333334
0.208,4.526509045220174,-0.8150868130486898,-0.43831680312738097,81,0.03227103841849518,299.7644368210406,0.01916666666666667
0.261,4.535786407593372,-0.7511255665763559,-0.4094125700314397,81,0.042072119658317655,299.7644368210406,0.0325
0.315,4.548733260422105,-0.937179985730896,-0.33649765929619657,81,0.05219108771469398,299.7644368210406,0.04416666666666667
0.37,4.721810574314356,-0.24227481577024312,-0.30460942724419493,81,0.056485370278320526,299.7644368210406,0.0575
0.421,4.652093740577252,-0.16900280747358523,-0.23548392342114746,81,0.05769147967181254,299.7644368210406,0.07
0.472,4.629636405173388,-0.21924619841186108,-0.3428357960975632,81,0.061492512634218933,299.7644368210406,0.0825
0.523,4.6743736515581995,-0.40168859270272994,-0.34051855778456636,81,0.06015609954715801,298.39954467842915,0.09583333333333334
0.574,4.6807333395336475,-0.14250553499304786,-0.3526046073595955,81,0.06450870372902123,298.39954467842915,0.10750000000000001
0.625,4.595806990006311,-0.29576487786359607,-0.07434706423079847,81,0.07059619051981386,298.39954467842915,0.12083333333333333
0.675,4.454112181954573,-0.2464956107199952,0.059868133692100096,81,0.07392815508307886,298.39954467842915,0.13166666666666668
0.73,4.152066764280024,-0.1254426342760332,0.0989634209056154,81,0.08385963196099987,298.39954467842915,0.14500000000000002
0.781,4.007505859758939,0.08530957471344648,0.1491399338012646,81,0.08529173584648726,298.39954467842915,0.15833333333333335
0.836,3.89403718040275,0.0854438511395601,0.08248009503210554,81,0.08499050639353337,298.39954467842915,0.17
0.887,3.50981894891355,0.13589807395179843,-0.26632160360275814,81,0.08826669522573057,298.39954467842915,0.18250000000000002
0.937,3.455161392263892,0.10403712421517121,0.1190682170663644,81,0.08657574309816915,298.39954467842915,0.19333333333333336
0.988,3.4542044951150954,-0.38291155361601364,0.2606280528750397,81,0.08097103569209835,298.39954467842915,0.20583333333333334
1.041,3.2730244784449978,0.5722759438455862,0.5078152513076438,81,0.07620147861679992,299.1230922835544,0.21916666666666668
1.095,3.2110285956764266,0.041912336867118795,0.3668482470407507,81,0.07034771132720766,299.1230922835544,0.23083333333333333
1.147,3.4092591914133283,-0.06320453601057459,0.33216767847876727,81,0.07088880201600675,299.1230922835544,0.24333333333333335
1.198,3.7355249274689037,-0.19981036003328814,1.02259610551397,81,0.06427119302878206,299.1230922835544,0.25583333333333336
1.249,3.9387251510371786,-0.2349252669564051,0.5161689313754065,81,0.056343028774984406,299.1230922835544,0.26916666666666667
1.303,4.283471562462327,-0.2894662647493584,0.14998671939163002,81,0.04784559748156918,299.1230922835544,0.28250000000000003
1.353,4.703787825337402,0.08497181692498888,0.20361841767818675,81,0.04449050253992455,299.1230922835544,0.2941666666666667
