time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,60.59055236350247,-0.6904875540956703,0.7306021456303129,63,0.01184206735342741,0.013972842134535313,0.9970705509185791,-0.2288721203804016,-0.14770053327083588,0.11395441740751266,0.01066206107230668,284.9391304347826,0.0
0.05,60.590118630862584,-0.6603927965289195,0.744909681771796,63,0.011660369113087654,0.010256868787109852,0.9979076385498047,-0.19513662159442902,-0.09054984897375107,0.03759739547967911,0.011177273031763761,284.9391304347826,0.0
0.101,60.59121993712604,-0.6690793673663871,0.7238260370051547,63,0.008400758728384972,0.01193978264927864,0.9979046583175659,-0.11528222262859344,0.05032755061984062,0.035120464861392975,0.011803262796682656,284.9391304347826,0.0
0.151,60.591711773839855,-0.680101719270775,0.6770297535782627,63,0.01255180686712265,0.009905812330543995,1.0003243684768677,-0.17991995811462402,-0.087520532310009,-0.00629268167540431,0.012045594253887777,284.9391304347826,0.0
0.202,60.593987156831766,-0.6686213975522803,0.6979540204345007,63,0.011932247318327427,0.011345752514898777,0.9984244704246521,-0.2534557282924652,0.025765815749764442,-0.08113464713096619,0.012577129998821096,284.9391304347826,0.0
0.252,60.58931464919875,-0.6794590214045748,0.6832943451263966,63,0.011971884407103062,0.011381054297089577,0.9964339137077332,-0.25380998849868774,-0.07684449106454849,-0.20253144204616547,0.013525788653468348,284.9391304347826,0.0
0.303,60.5906543487152,-0.6707995987910906,0.6829484119441585,63,0.012042836286127567,0.012544125318527222,0.9971771836280823,0.17389436066150665,0.07937461137771606,0.1561332643032074,0.014117957796134449,284.9391304347826,0.0
0.354,60.59296045041548,-0.7000504831643376,0.7053119399219795,63,0.011228551156818867,0.011052913963794708,0.998551607131958,0.1327565759420395,-0.010625279508531094,-0.06283580511808395,0.01479733466162626,281.08189250770675,0.0
0.404,60.59608481236759,-0.7044243454436159,0.6872894458651234,63,0.013501218520104885,0.011109624989330769,1.000362515449524,-0.3293485939502716,-0.025905495509505272,0.16680805385112762,0.014965111209771145,281.08189250770675,0.0
0.455,60.596706586727606,-0.6855173246894622,0.6867524776995688,63,0.010339902713894844,0.011732443235814571,0.9981555342674255,-0.19735904037952423,0.1563008427619934,-0.05878066271543503,0.015133710249434065,281.08189250770675,0.0
0.505,60.59662573817814,-0.6979019471995759,0.6807458697752408,63,0.010965761728584766,0.009731469675898552,0.9974365830421448,-0.01570114865899086,-0.18614916503429413,0.09730295836925507,0.01519022435971116,281.08189250770675,0.0
0.555,60.594652684853315,-0.6796810736477432,0.6983540175554644,63,0.010102554224431515,0.013183904811739922,0.9976562857627869,-0.21539047360420227,-0.07525242120027542,-0.09715089946985245,0.01540986481512969,281.08189250770675,0.0
0.606,60.59646567540557,-0.687947697381924,0.6781210835497244,63,0.010747953318059444,0.013188263401389122,0.9969497323036194,-0.35549768805503845,0.0873914286494255,-0.06798290461301804,0.015716049906099424,281.08189250770675,0.0
0.657,60.59646877776042,-0.7037616513328031,0.6759538058297652,63,0.012909377925097942,0.012340274639427662,0.9975347518920898,0.02889334224164486,-0.08077859878540039,-0.03925079107284546,0.01625609225436597,281.08189250770675,0.0
0.707,60.59660202683263,-0.6999379526377766,0.725619479436833,63,0.010691320523619652,0.012185970321297646,0.9956409335136414,-0.2956748902797699,-0.12477464228868484,0.07738986611366272,0.017154126711799996,281.08189250770675,0.0
0.758,60.59683813535028,-0.7062965549502711,0.7432580732124396,63,0.012042474932968616,0.014974497258663177,0.9970418810844421,-0.10090761631727219,0.09462237358093262,0.1097213476896286,0.017685641918478018,281.08189250770675,0.0
0.808,60.596323742361434,-0.6988620062580517,0.7568658985151269,63,0.011337149888277054,0.014461301267147064,0.9968051314353943,-0.024411072954535484,-0.15598180890083313,0.016669373959302902,0.018729710518981875,281.08189250770675,0.0
