time (s),yaw,pitch,roll,battery
0.0,0.2740828761901692,0.7294046404966629,0.25952224869818696,53
0.02,0.2511520947447873,0.7938594756097948,0.228938811462338,53
0.041,0.24834562354755532,0.6997845742392319,0.07889954630298757,53
0.061,0.2611493554464398,0.7665230533375232,0.32196054873318286,53
0.082,0.24441402725034844,0.6388372910034716,0.16911788146330844,53
0.102,0.2578655091691839,0.7378467216899678,0.2462145659501542,53
0.123,0.24565208837110747,0.6595649114293017,0.16152823440872718,53
0.143,0.24787709778975922,0.8083652078555594,0.2217021096043842,53
0.164,0.23719154049932978,0.7509020494495061,0.23003017070791518,53
0.184,0.24345224696786782,0.7622510047031363,0.24474756286506386,53
0.205,0.24124421717796976,0.7164059741408976,0.2999685523286053,53
0.225,0.23979591470290085,0.6042651282321203,0.2956911588466021,53
0.245,0.23160767306022997,0.6751653717122232,0.5032402232322762,53
0.265,0.23000110478090885,0.7820559058029247,0.6369371401860519,53
0.286,0.2295449174905987,0.8521982617931781,0.45809123350435366,53
0.306,0.2163323971593617,0.6790204460945986,0.26820120664510394,53
0.326,0.1957633492520462,0.7864434504452535,0.23495313927586692,53
0.346,0.17408165655649457,0.8027232822191802,0.573028507488354,53
0.366,0.1343291697004351,0.823912915402841,0.24437776168696757,53
0.387,0.004852267467298504,0.7573229440247401,-0.08697732049710934,53
0.407,-0.35325419731873453,1.0535279042575691,0.2899909278115194,53
0.427,-0.7548558007980557,1.5825161508089285,0.7944632006963906,53
0.448,-1.2323394491664896,1.5716049263904706,0.7784002114278106,53
0.468,-1.7801225292638505,1.6449889207072577,0.6777135848108021,53
0.488,-2.276981315109539,1.8731538451761325,0.2344377380595898,53
0.509,-3.0581549276590767,2.039460409072037,0.21606781032918934,53
0.529,-3.8657297470323346,1.6537346592561644,0.13787246483708337,53
0.549,-4.74507622722888,1.2903738819987443,0.3190812410244531,53
0.569,-5.385402789020761,1.2322081987210067,0.37806582669895084,53
0.59,-6.011070672835219,1.2231526619492736,0.6523617314405343,53
0.61,-6.553637528526112,1.162594820840305,0.8747380364076378,53
0.63,-7.328334143752387,1.4527723913988186,0.7421294916977419,53
0.651,-7.935934318112801,1.8014700380529793,0.9366652621248741,53
0.671,-8.744468733842611,1.9224825454262298,0.7284501378293051,53
0.692,-9.227671803089493,2.1558137758024434,0.5990558222015844,53
0.712,-9.975011359694351,2.2254013533224177,0.6992677718069472,53
0.732,-11.058336009283837,2.4208203183575066,0.3028614360700016,53
0.753,-12.076021576612789,2.619556571096704,0.4984920854507818,53
0.773,-12.890335607527618,2.59552674901975,0.7608533422744373,53
0.793,-13.33726024146165,2.2769184681908357,0.5859402143727537,53
0.814,-14.153042266912623,2.402543008275842,0.5629870360701199,53
