time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,-70.4266790349428,-0.46488869629183377,-0.061028498230764935,46,0.005956541746854782,6.77906209602952e-05,0.9978152513504028,-0.1940038949251175,-0.06623375415802002,-0.0797872468829155,0.0,290.1628502248357,0.0
0.054,-70.42785465542619,-0.48143062952734667,-0.06003564083574251,46,0.009014950133860111,0.00019126187544316053,0.9981392621994019,-0.14749182760715485,-0.1582423746585846,-0.08859789371490479,0.0,290.1628502248357,0.0
0.105,-70.42623373034561,-0.47828875121749326,-0.04152235659007031,46,0.006064232438802719,-0.0010423407657071948,0.998868465423584,0.06414313614368439,-0.08249557763338089,0.05575665086507797,0.0,290.1628502248357,0.0
0.155,-70.42441208563393,-0.46826762863623245,-0.05479585060526024,46,0.0063479747623205185,0.0001580382086103782,0.9974106550216675,0.06545737385749817,-0.07875905185937881,-0.0640755295753479,0.0,290.1628502248357,0.0
0.206,-70.422032055501,-0.45869225810583547,-0.06838882323044473,46,0.007691890001296997,-0.0019480007467791438,0.9990724325180054,-0.4322507977485657,-0.23511618375778198,0.08202464133501053,0.0,290.1628502248357,0.0
0.256,-70.42276067037018,-0.4643008217459518,-0.07473981063547379,46,0.00927120354026556,-0.0026616391260176897,0.9971038699150085,0.022980451583862305,-0.2298438996076584,-0.06480509787797928,0.0,290.1628502248357,0.0
0.307,-70.42171611149692,-0.4645379157560462,-0.09062279721901455,46,0.008349348790943623,-0.0030606111977249384,0.9980491995811462,-0.11114185303449631,-0.0690227746963501,0.1353101283311844,0.0,274.0658651332985,0.0
0.357,-70.42211446258406,-0.4521085758565357,-0.10728451113885072,46,0.007395036518573761,-0.0006541366456076503,0.9953095316886902,-0.021402856335043907,-0.10586736351251602,0.09269876778125763,0.0,274.0658651332985,0.0
0.408,-70.41747116434195,-0.4582219640197276,-0.08225209694005964,46,0.010097669437527657,0.00025063290377147496,0.9990300536155701,-0.1564444899559021,-0.17814183235168457,0.14098067581653595,0.0,274.0658651332985,0.0
0.458,-70.41638103203331,-0.4448156581793506,-0.09147539120365313,46,0.005905248690396547,-0.003973245620727539,0.9963610768318176,-0.1625150740146637,0.06982345879077911,-0.02382020652294159,0.0,274.0658651332985,0.0
0.51,-70.41694713881697,-0.4788885120364642,-0.08122267745831778,46,0.008991966024041176,-7.925045065348968e-05,0.9972091913223267,-0.23302432894706726,-0.035908427089452744,-0.14993318915367126,0.0,274.0658651332985,0.0
