time (s),yaw,pitch,roll,battery
0.0,0.7567995752874633,0.5090692795998246,0.6162513608848994,75
0.02,0.7676677091789695,0.3537308614725892,0.4340732376602633,75
0.041,0.7714408517370014,0.47451569714787606,0.5217373049111504,75
0.062,0.7433988617870039,0.41922285811096277,0.5738992670467462,75
0.082,0.7654948421577541,0.33110836575923874,0.39574616651942923,75
0.102,0.7580534330022641,0.42684931605427545,0.5401549565528752,75
0.123,0.7591887663875849,0.4398138525901565,0.4556097914155208,75
0.143,0.7811659428242631,0.34565473928607954,0.5276306641157228,75
0.164,0.7718391301450009,0.39091134024923996,0.6771173666215472,75
0.184,0.7861851840684193,0.4588827307545206,0.5506700433989226,75
0.204,0.782961206496783,0.40646297580470164,0.37013789469581887,75
0.225,0.784730556180556,0.46081754336951075,0.3726479946706725,75
0.245,0.7944365030475856,0.6854556515836322,0.14736490535225674,75
0.265,0.8066845345163292,0.6418221446373624,0.2748565527117638,75
0.285,0.8303498091745714,0.9126764750853382,0.7847579085759925,75
0.306,0.8415819668109852,0.9657674336927243,0.9641452560893724,75
0.327,0.8952928097966367,1.3857077439761503,0.6770872516610106,75
0.347,0.9125623433343653,1.7109423968977109,0.9496489721207744,75
0.368,0.9540383768543496,1.294481316292367,1.0372276905482192,75
0.388,1.0088734068414384,1.113021372769615,0.8802737632549149,75
0.408,1.0430309971208305,1.5646821650883815,0.8187849942023584,75
0.429,1.0995137083194992,1.567431316897936,0.812560278504697,75
0.449,1.1478136120798796,1.549513549266278,0.7965884197324486,75
0.47,1.2066510122448553,1.608309329096204,0.9290466855504593,75
0.49,1.2443052014192735,1.8339195748262125,1.0026653302357293,75
0.51,1.272208940319978,1.941119352863978,0.8526170849863707,75
0.53,1.307180460347262,1.7706902161425617,0.6308477666256227,75
0.55,1.3500927219366978,1.6195301645096838,0.5594652858511022,75
0.571,1.431478922920541,1.4553916692285374,0.5816720440160835,75
0.591,1.4852034364756939,1.1244369168510437,0.585402796260864,75
0.611,1.5394209015852531,1.1747851475653959,0.7369710928000435,75
0.631,1.6517933099015856,1.0942959856026522,0.5809237029192221,75
0.651,1.7186505604326148,0.9467818143579115,0.5087250073033689,75
0.672,1.781170555361222,0.613236134690456,0.5061898526708776,75
0.692,1.8381204745091044,0.7129642286273139,0.48455869102032156,75
0.713,1.9018836244757937,0.5922284889479565,0.4312050065313575,74
0.733,1.9789150159966986,0.7654586846997058,0.5360734044641557,74
0.753,2.0792732597282333,0.6679737686427203,0.5704909684537829,74
0.773,2.1537214814778958,0.6721136401555293,0.602153486620701,74
0.793,2.3068970458611147,0.6466010262511434,0.4737665364291375,74
0.814,2.4383622174704214,0.5051674536897769,0.5075402661296572,74
0.834,2.5652187524459804,0.6180900464943336,0.5941238493579977,74
0.854,2.6507698048345896,0.8987865496382531,0.6852276444894919,74
0.875,2.6638120090420125,1.2926586721436575,0.9331617620289971,74
0.895,2.5928639473617427,0.4732594252214275,8.043001077429999,74
0.916,2.6315246924943168,-3.6276696224088503,11.355877064087128,74
0.936,2.6775507797687297,-0.9021372310380608,5.957031039791003,74
0.956,2.706714796034852,0.22550036047601152,3.0859660796822226,74
0.977,2.7149438909070582,0.9887876001360629,1.4022941060637317,74
0.997,2.717569335342013,1.2115010337665015,0.5613718699536129,74
1.018,2.7127546026878875,1.294261372430189,0.5517645507487761,74
1.038,2.6926921457609936,1.297057677931502,0.7482691198333924,74
1.058,2.685658502875875,1.3571029686847027,0.7664825061858465,74
1.079,2.6536158186104406,1.3107175909857796,0.6963734538088158,74
1.099,2.6318078060850283,1.4445023038262688,0.5353154779961938,74
1.12,2.6126073916877957,1.5677225006730149,0.4670453850454723,74
1.14,2.567458454155947,1.5602416603819889,0.5138501892920144,74
1.16,2.5405508595470185,1.610580407141772,0.4818238233466844,74
1.18,2.5017562577497827,1.5487280628042526,0.5052637406733089,74
1.201,2.480030258858058,1.6893817236730495,0.7570036288847806,74
