time (s),yaw,pitch,roll,battery
0.0,169.87445551254268,0.17590229592484186,0.050005945287175876,87
0.02,169.87290847221493,0.18468337083809602,0.04434100507536565,87
0.041,169.88061898013618,0.1740821244375395,-0.008507257300680068,87
0.061,169.89517841339298,0.4371153871310461,0.33651130347514885,87
0.082,169.8033956678461,0.5424691399405339,0.3970634291606851,87
0.102,169.88513934196112,0.4520811071332015,0.3696069419717372,87
0.123,169.84651341505608,0.36729414846131336,0.37817067399439547,87
0.143,169.86198251006823,-0.10360407907690256,0.13656916842070774,87
0.164,169.85564251101826,-0.07494507682231588,0.12041479384163704,87
0.184,169.8649246254978,-0.1823594739281006,-0.11266009301650641,87
0.204,169.83666514876154,-0.11448115959352521,-0.1496915639152278,87
0.224,169.82850635818468,0.1357126082729132,-0.011621993053646034,87
0.245,169.81282069885862,0.5391990600903683,-0.0034828621342747877,87
0.265,169.8084142581971,0.47181876279663026,0.6913253491561375,87
0.285,169.8070859687627,0.14578246364866054,0.4810043435796304,87
0.306,169.76293052234416,0.13560898720895903,0.7138212239100165,87
0.326,169.8322062885834,-0.16665750256026304,0.6269640022557774,87
0.347,169.76427302725494,0.12540556796401034,0.7943055327952466,87
0.367,169.7916731488416,0.21378751299081436,0.5596880234166233,87
0.387,169.81952427434598,0.060805523536548445,0.19006759720853217,87
0.407,169.78121663263425,0.24087920463840745,0.5107676266671377,87
0.428,169.81412994146706,0.0643179220507466,0.6048412208038887,87
0.448,169.85771421035554,0.3318166155230821,0.37055620175213355,87
0.469,169.7801034634997,0.16076146928323104,0.8781059267917203,87
0.489,169.89276391546764,0.2284907614338547,0.7189425137452152,87
0.509,169.81316027012124,0.6538982064667738,1.0694845790278447,87
0.529,169.87197280718993,0.053100387678312225,0.762675067601889,87
0.55,169.815535214506,0.31201957087528626,0.8192672610658923,87
0.57,169.89033462546044,0.0681334480942741,1.008767573724673,87
0.59,169.87215463206323,0.4701459562301844,0.18827695235809488,87
0.611,169.82538343115576,-0.1351899644694678,0.3917730553926465,87
0.631,169.87904660192046,-0.11462351092257085,0.7299902253415926,87
0.652,169.83638217837603,-0.1784262034475027,0.8895781622176672,87
0.672,169.88269551783316,0.023295608374975654,0.7876676751603197,87
0.692,169.82244888465362,0.1155939893963881,1.2879993839325965,87
