time,thrust,velocity,yaw,pitch,roll,battery,x,y,z,yaw obs,pitch obs,roll obs,x obs,y obs,z obs,loop rate (Hz),target altitude (m)
1.36,39554.0,0.010293939667986638,0.10049554287362915,-1.0582178851971673,0.671468172775936,53,0.49575521636294345,0.5476202295783821,-2.869601574791322e-07,0.08413113424912035,-0.9945934019593556,0.5743189425228692,0.4959791050826578,0.5479139220722027,0.0002304380846338168,287.6869967095465,0.0044234548558574225
1.41,39459.0,0.00988990767502961,0.29070394646568454,-0.9459788586935312,0.891875085183116,53,0.4973932048278278,0.546262706841008,-5.226894260465227e-07,0.2157866390883074,-0.9109571414411843,0.8763037061729896,0.4978185223528588,0.5462420750312994,0.0002878930591167713,287.6869967095465,0.013627379197494526
1.461,39591.0,0.00475202008859091,0.5146087565460444,-1.430944995384753,0.6872157718502004,53,0.49547437628558655,0.5479854973693082,7.130663371748385e-08,0.45868832136204896,-1.227720174532984,0.6842228743367369,0.4958810146243594,0.547991455213161,0.00025807028371000845,287.6869967095465,0.023488988719036884
1.511,39457.0,0.0013051323259635965,0.49830286923246286,-2.0236509342276663,0.6690769823914177,53,0.49212215938259857,0.5489991281183839,5.088705856998074e-07,0.5409222945687755,-1.6563113505165439,0.6008503562305189,0.4918215347789822,0.54932317276313,0.0003238534110549583,287.6869967095465,0.034723177293923116
1.562,39508.0,-0.004216768397597266,0.14470063187583757,-2.0420259626085224,1.1719682004739989,53,0.48860182670953134,0.5483057014846483,0.00023210107660719272,0.26030554263307953,-1.8266825731587708,0.9134673388089848,0.4887979530338628,0.5486438946384381,0.0005069174324147069,287.6869967095465,0.04454950735436665
1.612,39498.0,-0.007866209020685853,0.28848583928194155,-1.1845677669878312,0.6250532200351587,53,0.4861417596923224,0.54751435004549,0.0006195822245808319,0.21472874102225015,-1.7866507966078442,0.8797918415192497,0.4858638506029606,0.5474899180298738,0.0009346959148374863,287.6869967095465,0.05445547620211395
1.662,39456.0,0.0023895312572188784,0.3531661976310202,-1.582723259505346,0.6356591393072382,53,0.4804602749249549,0.5458737653348671,0.0010238280736636707,0.34815533633468676,-1.3241528829685072,0.36725833020097126,0.480131869519163,0.5459858556028289,0.0013472473171090413,284.1958678402271,0.06424588680926142
1.713,39814.0,-0.010114362699212478,0.09311613577866809,-1.6362444423194895,0.5342492710538118,53,0.47750135190022147,0.5453840438480665,0.0017355975195425324,0.19972061319750792,-1.5715935430490533,0.39191126911884877,0.47697033947168016,0.5452021420546932,0.0019148628656295375,284.1958678402271,0.07409817647480817
1.763,40101.0,0.006951491347012495,-0.3617718611723627,-1.2461150538229713,0.8462841674758188,53,0.47345593348280773,0.5461067850314831,0.003402398592440983,-0.22379260554129526,-1.0560450187587829,0.5577064195829257,0.47331733050194724,0.5461302257281923,0.003296145469726079,284.1958678402271,0.08394530621617931
1.813,39886.0,0.021955929141970684,-0.6343343486105724,-0.05513328500992934,-0.0994768233883112,53,0.4713016633491354,0.5462699682349457,0.005032298262700099,-0.5392006262131357,-0.1820516439567284,0.23370007663318595,0.4710186578407117,0.5463632055778933,0.00518041373294277,284.1958678402271,0.09379383593666209
1.864,39760.0,0.02565529982355875,-0.8950314618714649,0.31745147317770883,0.13303312655875593,53,0.4686904555910205,0.547013675234407,0.007615560286441713,-0.8146970220332779,0.2938993739514959,-0.1760974650529805,0.46863884347865087,0.5472097473869171,0.007711713753657736,284.1958678402271,0.10514702269965832
1.914,39463.0,0.024894974916919776,-1.1746210634917398,-0.0330381632493991,1.1692294273257902,53,0.4658154321621107,0.5459170066289425,0.009213262659085479,-1.082487994470542,0.20019129591724513,0.8496912241560439,0.465501300680302,0.5459169061914304,0.009681045504849824,284.1958678402271,0.11511355062026103
1.965,39040.0,0.011261536610746083,-1.3414644286291622,-0.7051081438894077,0.9792389277816669,53,0.4627827694341236,0.5426869030939613,0.013182656354108894,-1.3063144137977465,-0.4784139252835521,1.0585265679779519,0.46269073092834384,0.5426822026334689,0.013410961306457898,284.1958678402271,0.12508603844582727
2.016,39229.0,0.019119655598668447,-1.4429300339841198,-0.780908907115565,0.24423701912633905,53,0.46259643897171066,0.5389095876323032,0.017761252571849698,-1.4256802132341357,-0.8172540776204382,0.31084065322934373,0.4625741459701489,0.5394957494450958,0.01726367726105784,284.1958678402271,0.13501336696440064
2.066,39274.0,0.019728516794390985,-1.6097689665127328,-0.6418048970433392,1.03597405124466,53,0.462015940556529,0.5375688233606676,0.019568865700732466,-1.5273580199821197,-0.5956169018749805,0.6956148337881486,0.46186966221521036,0.5371972108156536,0.020177571067969465,284.1958678402271,0.14481681737291346
2.116,39083.0,0.007484596108025726,-1.791685810769531,-0.9964742965699732,1.1585018126228548,53,0.46080155299597475,0.5309523880772322,0.025261841338618918,-1.7434223108539677,-0.866918656798879,1.1013379339917333,0.4611237433085599,0.5327093339689508,0.02358854502851294,284.1958678402271,0.1547418659278333
2.167,38231.0,0.02111374086847777,-1.960441975633437,-0.6029675344154852,0.5058615776580632,53,0.4606295414152738,0.5266413125524703,0.03025402486896014,-1.9294282586809344,-0.722074712287344,0.6275523523381223,0.460994973949978,0.5265432750589112,0.030616902620047588,278.8700185457989,0.16461591525969316
2.217,39100.0,0.013353862718543974,-1.984055542500833,-0.713375979817941,0.9884585916268892,53,0.4623565223803805,0.5235095836910845,0.03376788235872494,-1.976611056733679,-0.7111655439424569,0.8127754039746727,0.46171073514301514,0.5236787677009842,0.03389592265236065,278.8700185457989,0.17587574344503915
2.267,40413.0,0.01351657052334795,-2.0310991314328555,-0.940101428381048,0.7900188776795891,53,0.4665875121016972,0.5227583775941993,0.035698228094696034,-2.022448187333411,-0.836780391621878,0.7913114127568212,0.4667328666540712,0.5221793372820248,0.03573117570734768,278.8700185457989,0.18600666885745493
2.318,40920.0,0.015772488313008693,-2.0260770522314355,-0.9092449909724185,0.428721219449556,53,0.46960396503504,0.5257714520658087,0.037456506792454644,-2.029948847025551,-0.7942170323157592,0.35012583885659965,0.46915754232695656,0.5254049762914466,0.0371771983131741,278.8700185457989,0.19591111772700792
2.368,40881.0,0.029390098394260968,-2.11589923770406,-0.48603798990104574,0.38189682296441785,53,0.4719404860001565,0.5245717593509264,0.03751097460655111,-2.086442530046994,-0.31365009734224325,0.21971230208334216,0.4722560253306456,0.5246909797463372,0.03788310154459903,278.8700185457989,0.20574488767382543
2.418,41620.0,0.024904719851489024,-2.2195523674331206,0.494485152944451,0.19015969569963873,53,0.4767996419623863,0.5229036976238162,0.0351397120463955,-2.193811146916255,0.6472987438253119,-0.04497322469479021,0.47689349349845106,0.5226169752311095,0.03573091458097328,278.8700185457989,0.2155764176523181
2.468,42180.0,0.02791292274313406,-2.2510494868550497,-0.4628225606973116,0.4396543670104302,53,0.47805418628240137,0.522377273268531,0.034030091762002744,-2.24858580758669,-0.11901287932641069,0.1535583065242437,0.4782338686566999,0.5222311003483828,0.03418245566124107,278.8700185457989,0.22540810763249802
2.519,42348.0,0.03135310690290637,-2.308767783596813,-0.15102651140759482,0.3379476350815845,53,0.4802991046527388,0.5216238244095602,0.033446797713837954,-2.2875761498344733,-0.17967032349986395,0.28070711234691686,0.47989636850525924,0.5215821783965017,0.03365607504560914,278.8700185457989,0.23521295801866732
2.569,42469.0,0.02304406233063389,-2.3249668361359195,0.05847163950601913,0.8107740157278522,53,0.48037328496196957,0.5234708342777061,0.0342957669070037,-2.3432616331465583,-0.0618866832850332,0.7870660147069225,0.4803268712913577,0.5236236488203945,0.034447052107253615,278.8700185457989,0.24642046700268533
2.62,41786.0,0.025879221626783785,-2.383288662173244,-0.2915773960509576,0.9195529858870758,53,0.47919754917456436,0.5236219757198478,0.03685520636999306,-2.3419452370845133,0.020277114928507735,0.7852454667650219,0.4792158783025246,0.5240066723239425,0.03708115283719133,278.8700185457989,0.25627575662056096
2.67,41896.0,0.01726570320567233,-2.5230620356919724,-0.4916125553893319,0.5866636100513966,53,0.4811308822656537,0.522875796911812,0.03889159999193819,-2.477224900001496,-0.5143553887915098,0.7056186407660506,0.4812687189969747,0.5226457986649509,0.03947814482073385,278.8700185457989,0.2661136865064743
2.72,42215.0,0.022110652707899633,-2.6346885514313416,-0.26520191838976886,1.0060010972195392,53,0.4847150948357215,0.52152300322499,0.04145369943985903,-2.5870065239929083,-0.2438645930635227,0.7370838078608604,0.484660199332024,0.521438971155539,0.041693709664999044,279.92386064339485,0.2759387765836728
2.771,42472.0,0.016690106223057336,-2.7882212884563287,-0.8410414373549353,0.6792667238212051,53,0.4889328091306761,0.520413661894606,0.04413556937709398,-2.7381785399347836,-0.6014805968150373,0.9165458153790099,0.48937363427998687,0.5200887276676018,0.04465907125823385,279.92386064339485,0.2857707065591077
2.821,42344.0,0.0094332645475825,-3.088930786483724,-1.0705388744534663,0.7589947374946971,53,0.49453506310734524,0.5221643601571235,0.04985720786274288,-3.0011077231879253,-1.1116289231922358,0.5280714032396158,0.49465108771284516,0.5220171059465326,0.04972031775102313,279.92386064339485,0.29550547801795485
2.871,42151.0,0.004695356411670081,-3.300838358553246,-0.6807615277882246,1.1025797541074185,53,0.49769443942514396,0.5254246655834273,0.054369479602079926,-3.227313241365795,-0.6658829903817839,1.2122683352325052,0.4982246779429624,0.525886707919645,0.055103492738635025,279.92386064339485,0.30534688784961744
2.922,41717.0,0.020123645547555757,-3.359050080074972,-0.7786949727425595,0.2314801457476719,53,0.505836793929876,0.5272508370451527,0.061145457012248036,-3.3573775814478672,-0.8062390685352332,0.47154763793383336,0.5059121907117378,0.5272285927836634,0.06121265201225573,279.92386064339485,0.31520333744989454
2.972,41744.0,0.018991751884726106,-3.3532013645034042,-0.5146891657618969,0.7388662892234553,53,0.516005137495785,0.5303014537863021,0.0684855270658128,-3.3447414738008336,-0.6409603111266629,0.48180967498757643,0.5154280812640962,0.5298952103285133,0.06787153656531848,279.92386064339485,0.32662724313241015
3.023,41393.0,0.023776325154161605,-3.2785925343043627,-0.1249397117405973,0.723339540885887,53,0.5215980964463163,0.5310022204391678,0.0739931537237914,-3.306021080671553,-0.17205443146232755,0.7975503558562238,0.5224232006232933,0.531303105112242,0.07463812217725099,279.92386064339485,0.33648161276604965
3.073,41385.0,0.023196945954377948,-3.106457638856972,-0.6062957961557516,0.24202336972637922,53,0.5336243283814275,0.5309127553671019,0.08233411929495442,-3.169909877084189,-0.5305882273900825,0.36730756256049757,0.5302740825030489,0.530755186804598,0.08085631412736838,279.92386064339485,0.3463319024628921
3.123,41995.0,0.023921837948513516,-2.9763715450331776,-0.32581912520500783,0.5173640120524768,53,0.5417933039914112,0.5337475364698298,0.08804659846051673,-3.010853345220616,-0.5547661812816252,0.4090574906351528,0.5425847537693853,0.5336672392586849,0.08840873718105197,279.92386064339485,0.356187272078701
3.174,41724.0,0.019352358026660046,-2.917527981438327,-0.3902852395344169,0.7341157261132504,53,0.5472260675265164,0.5362816521576603,0.0932726089551398,-2.9308698371325232,-0.33678191936425633,0.7754604364848086,0.5482777413776959,0.5368495865817247,0.09474932845778847,279.92386064339485,0.36599772237986167
3.224,41863.0,0.0563172334712873,-2.894764023858314,-0.8617555045704821,0.20858271330226133,53,0.5527865522924187,0.538881179844692,0.0988064065774468,-2.918258406190729,-0.7739585401024496,0.3693803745701338,0.553461398666476,0.5391597719350467,0.10011360932658006,285.60820254384083,0.3758849715104086
3.275,42427.0,0.022015584577358187,-2.8503249584984567,-0.5624231472847454,0.5325187734050612,53,0.5646079829377173,0.5465491062645348,0.10969522715482437,-2.854325105617573,-0.6424823378009749,0.4487134525231231,0.5627574082029775,0.5449801577774747,0.10809194284074417,285.60820254384083,0.38584781948824615
3.325,42308.0,0.030361933849407694,-2.8658084233068304,-0.6103471782932685,0.5434478899413031,53,0.568837267232203,0.551140731802936,0.11406978112633073,-2.86223372302341,-0.5141441886049466,0.5635810138307191,0.5695697565712081,0.5518384394082245,0.11524241980959402,285.60820254384083,0.3971223274464138
3.375,42774.0,0.038844577475084074,-2.8781774160386044,-0.6857536859918184,0.5528579915501228,53,0.57758744922704,0.5580822174235834,0.11943302860713084,-2.8723368598007717,-0.7952607870745517,0.5427419698678738,0.5754652871420459,0.5569585537832725,0.1194450443361575,285.60820254384083,0.40697117716590553
3.425,43196.0,0.018248731783641812,-2.8537650626200355,-0.7711319508532126,0.6882509763958837,53,0.5822265808691922,0.5598950094456897,0.12232344177402797,-2.8539143371964597,-0.8386425491563401,0.6593698069011952,0.5830100152519732,0.560264375190247,0.1235236288518003,285.60820254384083,0.4167973072307883
3.476,43581.0,0.027507747425237285,-2.839212664217844,-0.6735720150381063,0.5507832734712553,53,0.5864524742363528,0.5642648840672037,0.1255597990672585,-2.837878821190474,-0.8356726654335781,0.6287277713694494,0.5864985120205995,0.5636793216701169,0.12652671136232438,285.60820254384083,0.42666023673205383
3.526,44438.0,0.021993645111998635,-2.819679038812365,-1.0030589838734394,0.38461531486161354,53,0.5878698971665804,0.5682144713879473,0.12742943574365953,-2.823360356510976,-0.9917882264481233,0.39786475700868446,0.5877239732414687,0.5683741757489109,0.12844632418150026,285.60820254384083,0.4364876867752046
3.576,45192.0,0.03646178241036613,-2.872547691717306,-0.3903021572178298,0.3923978067154041,53,0.5918225740938983,0.5746842163645227,0.13058322351129692,-2.8546328327308377,-0.4915232382523224,0.4197195397927744,0.5905847378418719,0.5734354939165595,0.13074645800354603,285.60820254384083,0.44637009597912974
3.627,46030.0,0.028560123414584478,-2.8705019778327294,-0.3215158433689006,0.4397968669155577,53,0.5930925958752954,0.5803604811639068,0.13202215129702025,-2.8710570038239998,-0.30733151707418455,0.4072656518562163,0.5929864413630668,0.5809215247490992,0.1329353001135868,285.60820254384083,0.45762324426501616
3.677,46138.0,0.028808787531377375,-2.873986527345111,-0.545728848719952,0.4020460429876477,53,0.5919873820219986,0.5876155284631914,0.1330046658407894,-2.871055543506286,-0.5317845958119886,0.3649680028603487,0.5917062887297124,0.5870577511931377,0.1339597238309514,285.60820254384083,0.4675093734114007
3.727,46738.0,0.026744478741873558,-2.866222961972475,-0.4521355636789708,0.42177815479559927,53,0.5932304269281876,0.5920515554446882,0.1349791565280306,-2.8703160272490864,-0.4476614548507735,0.4125362488973917,0.5928651580393216,0.5922287570896971,0.13586471424223623,285.60820254384083,0.4773759828568866
3.778,46656.0,0.024511659959036564,-2.847850239302388,-0.6041461453303624,0.3640138288932093,53,0.5915924702315227,0.5998876507982014,0.1386083048431814,-2.850875413826957,-0.5676959229815823,0.34862944598737006,0.5912803618083928,0.5997727935961175,0.1393844091011724,284.77858471943017,0.4872444722734493
3.828,46734.0,0.026389940565715617,-2.8121018356660517,-0.5407378113258667,0.45840939619343013,53,0.5897533146990535,0.6043631655373869,0.1409933832916078,-2.81657072433777,-0.5291596252376249,0.4107271322701595,0.5891739959802301,0.604759828781753,0.14239343452451386,284.77858471943017,0.49721104019229106
3.878,47067.0,0.03912826230248493,-2.819850684311499,-0.4973301516202086,0.4205315016830752,53,0.587583784746712,0.6123071207215135,0.14535873748769537,-2.8211349941146375,-0.5218820603354674,0.4167643981905411,0.5868272512680145,0.6117666778736578,0.1460637494295463,284.77858471943017,0.507035570278136
3.928,47526.0,0.025732486732815068,-2.7983297099906284,-0.5354362306053033,0.42078825595871666,53,0.5854843341263218,0.6194958018478015,0.1496154138814872,-2.804013930448417,-0.5141473207904375,0.4759724322709064,0.5846656186490772,0.6199452705351106,0.15066648130209892,284.77858471943017,0.5168525004817403
3.978,47077.0,0.023617925874161855,-2.814141677938605,-0.702544495653005,0.5257554625265392,53,0.5790481253931514,0.6331187517222139,0.1582102965625621,-2.809610861092243,-0.6877203318982189,0.48171385225516894,0.578682023320075,0.6333078186695841,0.15851063421547848,284.77858471943017,0.5269000671643929
4.029,46165.0,0.023777598765187827,-2.838854725576758,-0.6718026966182313,0.5961952223465774,53,0.5739631000267107,0.6404883639452404,0.16503295492915768,-2.8346036081641497,-0.7231740168437313,0.6147387296061664,0.5730871829290439,0.6415479879603803,0.16697259888507168,284.77858471943017,0.5382607738116963
4.079,45817.0,0.02102158779599462,-2.846721296756934,-0.6884555716117793,0.5801332483923971,53,0.5659158324034671,0.6546798463751293,0.17699909218805804,-2.8480634202917785,-0.702745302551,0.6396886864236014,0.565507402586394,0.6547619735304039,0.1774830317684582,284.77858471943017,0.5480955837476533
4.129,45440.0,0.02084912226695879,-2.8604657888642824,-0.7789620033704608,0.44104969310215925,53,0.5600091891753435,0.6647423612332638,0.18633512627290072,-2.8532883946215457,-0.8026336497198685,0.4549858900719174,0.5588717733020219,0.6660886522301497,0.18851915711241593,284.77858471943017,0.5579335136306564
4.18,43950.0,0.026351712594735267,-2.892171665834016,-0.4642929324438355,0.3857872011525112,53,0.5511311516552682,0.6767017561395453,0.20455106164580203,-2.885816882425705,-0.562404297564701,0.42757112490378896,0.5504978613083501,0.6767804453966488,0.20467140791047783,284.77858471943017,0.5677543637722808
4.23,43589.0,0.025268971452760386,-2.8829275260282445,-0.5849789722220773,0.34016927460117263,53,0.545897413533283,0.6862502055158533,0.21790438980703614,-2.891106737079446,-0.5426234085230341,0.3522685038887416,0.544984146921472,0.6875853429525607,0.22055638621712229,284.77858471943017,0.5775609741318994
4.281,42781.0,0.02805788868441222,-2.843018092395878,-0.5863634457133893,0.46441786697467585,53,0.5368360023137441,0.69946099824032,0.23870126537150155,-2.8575876338698167,-0.5390203523630291,0.3967858949737373,0.5365743815483378,0.6999296297469612,0.23907813705424633,282.78143832125176,0.5874523832000871
4.331,41844.0,0.023409057518616577,-2.7763591591857035,-0.5933896683966976,0.46262083286203715,53,0.5290189764836902,0.7095574106366376,0.2604894676999141,-2.8026509875409307,-0.595223535444045,0.4737219848799663,0.5306561403644225,0.7072181136611754,0.25622085374178977,282.78143832125176,0.5972515936759363
4.381,41817.0,0.036614219821173966,-2.6841119498233263,-0.6194774694691247,0.3629018458337561,53,0.5251917658340988,0.7184556584985375,0.2751010566693199,-2.713620658649795,-0.6092871458809073,0.340672712176523,0.5244552256140235,0.7191441632528746,0.2766482698938978,282.78143832125176,0.6085285416038102
4.432,39196.0,0.034680659961489474,-2.5751315624842266,-0.5531801839679499,0.500733458721655,53,0.5217531723077551,0.7329120655529783,0.31531007234281644,-2.6027873396762105,-0.5601738552183395,0.39598458613498805,0.5220917387020348,0.730723124384081,0.3061143674879405,282.78143832125176,0.6183717114060118
4.482,35881.0,0.026473602916558557,-2.4347583295236945,-0.47160262673944814,0.4645151018175209,53,0.5205434581865335,0.7402053369600297,0.3395378038448277,-2.4731722294749563,-0.4983823503483559,0.4508919656961454,0.5213899703680822,0.7422131842963691,0.34116807063424565,282.78143832125176,0.6283690788551234
4.532,34962.0,0.02203352777552746,-2.305603589600313,-0.5127905525248659,0.4292759447968883,53,0.518223236995179,0.7496044298041755,0.37205227009724307,-2.3408892034644957,-0.4908610831962105,0.4085879223151862,0.5192739751983277,0.7487413579741313,0.3666410051730364,282.78143832125176,0.6383237669564564
4.582,34351.0,0.02025210650714922,-2.1600727201367866,-0.529286036359503,0.46201164132381667,53,0.5160040178049264,0.7534659135252217,0.3915698516878216,-2.188635562045042,-0.49772092442162524,0.45780277644678563,0.5162040381278294,0.7546896320851036,0.39518914395140203,282.78143832125176,0.6481248174036882
4.632,35985.0,0.025475281466170986,-2.0209528807589225,-0.4800412323371662,0.4097638851793019,53,0.5141602506058428,0.7600613282749102,0.41692442687095554,-2.0526203212111924,-0.46597877451347147,0.42153251445051554,0.5144445695400556,0.7592973471711336,0.4155518161678563,282.78143832125176,0.6579613873043635
4.683,36241.0,0.022040850214038496,-1.8895064568622435,-0.530302256847452,0.4139535332453563,53,0.5093144158624048,0.7625590829912194,0.4311220286083673,-1.9219072473134857,-0.5194997425915613,0.36088245062333263,0.5089729907113547,0.7633686328628886,0.433993635500453,282.78143832125176,0.6679206753370633
