time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,-170.27148817294076,-0.28784135370993835,-0.12162790214795967,70,0.003879922442138195,-0.003039833391085267,0.9980956315994263,-0.038235705345869064,0.1332009732723236,0.303114652633667,0.0,285.61824991487913,0.0
0.051,-169.86553623279852,-0.26767985330480093,-0.13467095612143026,70,0.004182774107903242,-0.0024659382179379463,0.9971566200256348,-0.1675145924091339,0.049138497561216354,0.15530356764793396,0.0,285.61824991487913,0.0
0.101,-169.46372800777408,-0.26713299318419226,-0.14585179747531898,70,0.004450332839041948,-0.0022684235591441393,1.0003107786178589,0.059075143188238144,-0.10471414029598236,0.012161445803940296,0.0,285.61824991487913,0.0
0.152,-169.06505696508518,-0.236625184996651,-0.12024341795817214,70,0.0026553128845989704,-0.00226002698764205,0.9980316162109375,-0.1574295312166214,-0.01483619213104248,-0.03957323357462883,0.0,285.61824991487913,0.0
0.202,-168.67219580254735,-0.31827213487052813,-0.13791578624616913,70,0.00720576336607337,-0.0029262020252645016,0.9998453259468079,-0.18194448947906494,0.1062968447804451,-0.09419647604227066,0.0,285.61824991487913,0.0
0.253,-168.2023401242746,-0.2626224127435621,-0.0961596891576344,70,0.003452843986451626,-0.001292807748541236,0.9990463852882385,-0.0019339025020599365,0.2500206232070923,0.030626343563199043,0.0,285.61824991487913,0.0
0.303,-167.89044187653067,-0.24824088915005468,-0.08703321285245663,70,0.004514062311500311,-0.00030965832411311567,1.0010333061218262,-0.030585061758756638,0.26109009981155396,-0.049265943467617035,0.0,285.61824991487913,0.0
0.353,-167.4310829517511,-0.28924865934315214,-0.07603530703115792,70,0.006606339011341333,0.00035893014864996076,0.9995371699333191,0.3358169198036194,0.1919090300798416,0.05687963590025902,0.0,285.61824991487913,0.0
0.404,-167.12751701576704,-0.30358902759999806,-0.04151111344927361,70,0.005788539536297321,-0.000979595584794879,0.9917222857475281,-0.010718894191086292,0.11665807664394379,0.07482151687145233,0.0,285.61824991487913,0.0
0.455,-166.67747174652263,-0.2533134877382032,-0.0909089973309096,70,-0.0035565588623285294,0.0002750357671175152,0.992131769657135,-0.19758164882659912,0.0017283553024753928,-0.07130354642868042,0.0,284.243968555164,0.0
