time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,-32.317208149456896,-0.8223042516550337,-0.45056282682591176,73,0.08569546577847739,298.69705170203673,0.0
0.054,-32.31853131306804,-0.7963232566633933,-0.4414781080443058,73,0.0885361939649647,298.69705170203673,0.0
0.107,-32.31761545015707,-0.8103100740454179,-0.4419443683342795,73,0.08890120093430105,298.69705170203673,0.0
0.157,-32.31613028062383,-0.8338487766827429,-0.43289500678583154,73,0.0731847618541396,298.69705170203673,0.009166666666666667
0.211,-32.32044879892297,-0.7186989207400041,-0.45284724979557434,73,0.07203605425431303,298.69705170203673,0.022500000000000003
0.261,-32.2625490946102,-0.6830986762532829,-0.42729984884742106,73,0.07198096054904098,298.69705170203673,0.035
0.316,-32.232620589215394,-0.7896931827178532,-0.4893699359674313,73,0.06902741947501317,298.69705170203673,0.0475
0.368,-32.20523917360377,-0.7084520256668599,-0.45495456346145363,73,0.05974455421033943,298.69705170203673,0.060833333333333336
0.42,-32.060382362455115,-0.16241703301047586,-0.17167344339701443,73,0.054026483475722795,298.69705170203673,0.07333333333333333
0.47,-31.88643754766513,-0.11135785808284586,-0.2556132929706319,73,0.053813119774722466,299.7644368210406,0.085
0.525,-31.857409611398648,0.2582489842181759,-0.3188472266849143,73,0.05490138042532303,299.7644368210406,0.09666666666666668
0.578,-31.64952754565152,-0.2805399426757309,-0.5643860944587318,73,0.05003290522632115,299.7644368210406,0.11
0.629,-31.750988902208157,0.03338737895172226,-0.5385087561109922,73,0.05442083770904249,299.7644368210406,0.12250000000000001
0.679,-32.077232098429285,-0.1633784750988611,-0.02143455293554617,73,0.058002377761853664,299.7644368210406,0.135
0.729,-32.48893206672145,0.04915890076984876,0.8570214216096737,73,0.06142145339000193,299.7644368210406,0.14416666666666667
0.78,-32.60978414153457,0.14322649063254775,1.131338951443246,73,0.06357090234280573,299.7644368210406,0.15666666666666668
0.83,-33.03000428834245,-0.18468515922524714,-0.6431123262761074,73,0.06700808251057368,299.7644368210406,0.1675
