time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,355.51505689704516,-0.39408454366286033,0.27009343038445044,86,0.007847796194255352,0.006025708746165037,0.9982943534851074,0.06036803022623062,0.005616118012368679,-0.8401695340871811,20.13793164807918,13.07729121799626,0.0,279.34092574092574,0.0
0.051,355.4952772699551,-0.3914082414925406,0.2707162941147526,86,0.008392121642827988,0.00607830798253417,0.9965790510177612,0.007561892165243626,-0.11729008164405823,-0.8963878825306892,20.20705830234236,13.12719729674789,0.0,279.34092574092574,0.0
0.102,355.47973268996066,-0.396475818416202,0.27656650609301753,86,0.007949793711304665,0.005034259520471096,0.997454047203064,-0.01644244986921549,-0.04707480427026749,-0.9744896907359362,20.31083580916979,13.202163213774911,0.0,279.34092574092574,0.0
0.153,355.45832375096074,-0.3838631112347003,0.2569339389557821,86,0.006622886750847101,0.0025143329985439777,0.9973041415214539,0.15716618940830232,0.1348986754179001,-1.0812321305274963,20.380095566534166,13.252224143506297,0.0,279.7881395503969,0.0
0.203,355.44226834539256,-0.3686660807961153,0.23549734380576468,86,0.006931542884558439,0.002465579193085432,0.9958226680755615,0.054333603835105895,-0.03181550298035145,-0.9812441114336252,20.48411302481995,13.327450966121296,0.0,279.7881395503969,0.0
0.253,355.4224005722377,-0.377934200567747,0.2637905314978778,86,0.007110286504030228,0.0058752079494297504,0.9985220432281494,0.08563836560249329,-0.20697324182987212,-1.1535564810037613,20.553549341775422,13.377693665575652,0.0,279.7881395503969,0.0
0.303,355.40482595417996,-0.3934316552179394,0.25334274268628937,86,0.007739821914583445,0.0008679374004714191,0.9956990480422974,0.11883704260587692,0.3092109540462494,-0.9885395150631666,20.657855278530892,13.453207617051374,0.0,279.7881395503969,0.0
0.354,355.38977260923207,-0.38311338269520934,0.24932060393128924,86,0.0059948936104774475,0.0024651947896927595,0.998267650604248,-0.2662906135559082,-0.031360412204265595,-1.0716519579291344,20.727501501870705,13.503655600617739,0.0,279.7881395503969,0.0
0.404,355.36831527430223,-0.4057306404244791,0.26915271931083334,86,0.004996713250875473,0.007874161005020142,0.9975294470787048,-0.04294322907328606,0.11849783155918121,-1.0177116990089417,20.83214309541313,13.579487055833907,0.0,279.7881395503969,0.0
0.454,355.3451708492793,-0.3930213676050875,0.2840327173884789,86,0.005902309436351061,0.005654023960232735,0.9979314208030701,-0.19155635788440703,0.16250829193592073,-1.1330049186944962,20.902025463379083,13.630152215595203,0.0,279.7881395503969,0.0
0.504,355.3291114748013,-0.39224261552524675,0.2652616211329259,86,0.006028664764016867,0.003187483176589012,0.9971175193786621,-0.12315824731588364,0.1752397397518158,-0.9925929419696331,21.007031379758306,13.70632705492891,0.0,279.7881395503969,0.0
0.554,355.3070923798055,-0.38938128832738494,0.25750374092971895,86,0.006451861001551151,0.005972583778202534,0.997990071773529,0.30697636947631834,-0.1612892022371292,-0.7913334667682648,21.07715821550128,13.757228846353303,0.0,279.7881395503969,0.0
