time (s),yaw,pitch,roll,battery
0.0,4.705453992299997,2.780945823893026,-1.723729023223866,72
0.02,4.684468622976769,2.010561255756771,-0.9671010945564799,72
0.041,4.691475011132041,3.805849950044299,-0.7139701016721957,72
0.061,4.688157946498051,3.5233784037440663,-1.1700383636944418,72
0.082,4.668375178677876,2.426239181247543,-2.4691043547669382,72
0.102,4.645553628134336,2.0047940184182416,-2.997647494957192,72
0.123,4.631046108497968,1.9954483217347945,-1.3924908569557866,72
0.143,4.623391445126628,2.1002835009704897,-0.7357805112895074,72
0.164,4.604897870244086,2.0925147903145165,-1.5708429530462638,72
0.184,4.591582629146671,2.6251964176733167,-1.0278143494105627,72
0.205,4.5433518724433375,2.139606664372485,0.38698259198089463,72
0.225,4.504038632555477,1.55201861309458,0.7655363485048464,72
0.245,4.4888283450382565,2.0352299832750638,0.13179003963017538,72
0.265,4.489412648955146,1.6998472722798985,-0.12690875486503747,72
0.286,4.47358003475889,1.1191698708741529,0.40198983925479403,72
0.306,4.438655124304852,1.1594518314062485,0.1700128542798633,72
0.326,4.419628061595824,1.7180800354479961,-1.0945935559330295,72
0.347,4.401426869516592,1.6249729642905357,-2.262745790876775,72
0.367,4.3890918600520985,1.4195630683876554,-2.526354750343353,72
0.387,4.383061115409612,2.326941816650658,-2.348685225800392,72
0.408,4.38680751099316,2.360029023652968,-2.43890743178956,72
0.429,4.380275730709522,2.1421839668436897,-1.7214219110695095,72
0.449,4.373860852425204,1.7916466509788005,-0.8224465812736322,72
0.469,4.3765402466247005,1.1930069731871646,-0.18902784168370543,72
0.489,4.365634766616242,1.0029013992361748,1.6278762766120225,72
0.509,4.333370232122863,1.1178268891199867,2.010596626918818,72
0.53,4.321615144692177,1.9325214884020547,0.8591206774328435,72
0.55,4.312216656969698,2.325342478859006,-0.5441431669714819,72
0.571,4.283231125610743,2.8370289624029517,-1.430995247571463,72
0.591,4.267525650028093,2.759241574271162,-1.1843362731344769,72
0.612,4.248111383072884,2.913213527884153,-0.7161004908463201,72
0.632,4.219850701552646,3.491206042819588,-0.27335891528573536,72
0.653,4.206177547054128,3.705289915422117,-0.5739841507085457,72
0.673,4.194566143537232,3.181841515319071,-0.7808084810826088,72
0.693,4.175630904901796,3.3458672084659224,0.3912571175874664,72
0.714,4.14278244587908,3.151263982787608,1.204028600759905,72
0.734,4.12698604793181,2.759845528488155,1.1695885821993373,72
0.755,4.114218004058417,1.8731725775476022,1.2550777168682201,73
0.775,4.100751691101977,1.6942413805629497,1.0628048556656589,73
0.795,4.088325215933055,1.3690134403399297,1.4619243775622426,73
0.816,4.083943676525423,1.167712817297325,2.262109984681488,73
0.836,4.057697562600168,1.7413552470162141,2.1848684373284515,73
0.857,4.049302273258007,3.203909490383826,1.8910550624786822,73
0.877,4.042689299779455,2.904347304773648,1.254759183820789,73
0.898,4.035837476386065,2.624296772234517,1.2698775091560763,73
0.918,4.024784753448899,2.6664962776005297,1.3580461593798654,73
0.939,4.014007956213392,3.240642993290184,1.7257984418234826,73
0.959,4.008516515665635,3.397600337928036,1.9847380908621548,73
0.979,3.995679041188284,3.9093859667876063,1.6369405658964686,73
