time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,62.17924253510981,-0.26493583953773525,1.1732264398003005,64,0.008396157063543797,284.5332067023947,0.0
0.05,62.17793743251212,-0.1887853161174359,1.2014378161619963,64,0.010032751597464085,284.5332067023947,0.0
0.101,62.17844479345891,-0.175217864110529,1.154931982988309,64,0.007611832581460476,284.5332067023947,0.0
0.151,62.17816739749185,-0.2002831018642404,1.0892900489601165,64,0.011294534429907799,284.5332067023947,0.0025
0.201,62.17704760243684,-0.19616665897759844,1.1367674627479594,64,0.010283206589519978,283.72481904890753,0.014166666666666668
0.252,62.15951065918928,-0.11530189456514423,1.0509011931008583,64,0.010252075269818306,283.72481904890753,0.02666666666666667
0.302,62.16669889726586,-0.20900729912412444,1.4000028913408964,64,0.01607511192560196,283.72481904890753,0.03833333333333334
0.353,62.1697762565704,-0.2993516889168508,1.218450298052718,64,0.016447456553578377,283.72481904890753,0.05
0.403,62.176013617418,-0.14074619389655346,1.5048287631003554,64,0.01953127235174179,283.72481904890753,0.06166666666666667
0.453,62.09344404807319,0.1104429570482661,1.5022070355761994,64,0.0239873044192791,283.72481904890753,0.07416666666666667
0.503,61.75762004195717,-0.00025290910415304616,1.97552336486512,64,0.02335379458963871,283.72481904890753,0.08583333333333334
0.554,61.37763139000236,-1.0855536705529962,1.8740453422293435,64,0.0209677591919899,283.72481904890753,0.0975
0.604,61.35643300784072,-0.520230101760778,1.4519908374429629,64,0.01623336784541607,283.72481904890753,0.11
0.654,61.541408443467496,-0.3098448324839456,1.2895822632727196,64,0.01194368302822113,283.72481904890753,0.12166666666666667
0.705,61.524826399381055,0.3719859347546835,1.0961723847366678,64,0.009547953493893147,294.23388284812347,0.13333333333333333
0.755,61.23174020392552,0.5645851246713768,2.1016981006989712,64,0.0115441232919693,294.23388284812347,0.14583333333333334
0.805,60.656850853292354,0.2942617330868311,1.7836373711447668,64,0.007595724891871214,294.23388284812347,0.1575
0.855,60.505224558251136,0.9733858785664916,0.9954639922621017,64,0.004873760975897312,294.23388284812347,0.1691666666666667
0.905,60.610670225443414,1.171631852754773,1.2234116614605592,64,0.006940739694982767,294.23388284812347,0.18083333333333335
0.956,60.90185809073137,1.1509311968122524,1.2824865086948605,64,0.011366365477442741,294.23388284812347,0.1925
1.006,61.398441433262875,1.4416500059477366,0.5148798229150109,64,0.008600340224802494,294.23388284812347,0.2041666666666667
1.056,61.932288555423185,1.448473117859519,1.3209366870754955,64,0.01443810760974884,294.23388284812347,0.21666666666666667
1.107,62.37027994050415,1.4982967284089026,1.3489326113398943,64,0.018532613292336464,294.23388284812347,0.22833333333333336
1.157,62.848041258351046,1.408971459308801,0.7819702699731101,64,0.026830103248357773,294.23388284812347,0.24000000000000002
1.207,63.41368243423382,1.7375238484577016,1.3208223419433802,64,0.029291817918419838,294.23388284812347,0.2516666666666667
1.258,63.91378451138487,1.5056522763182634,0.9715097987165079,64,0.030204974114894867,276.52320675105483,0.26416666666666666
1.308,64.4441915934433,1.724191627706008,1.0643109797222128,64,0.037135545164346695,276.52320675105483,0.2758333333333334
1.358,64.81390289976663,1.2585372321071793,1.7921245190061292,64,0.03380008786916733,276.52320675105483,0.28750000000000003
1.409,65.02904209810731,1.503977532420446,1.5530239546715494,64,0.029450315982103348,276.52320675105483,0.2991666666666667
1.459,65.13312105478498,1.6882401049418518,1.436175610168422,64,0.02994130551815033,276.52320675105483,0.31083333333333335
1.509,65.20620942155848,1.5155258576269848,1.648342292598863,64,0.042452622205019,276.52320675105483,0.3225
1.559,65.27695083623468,1.422640058569065,1.399005089524058,64,0.04385001212358475,276.52320675105483,0.335
1.609,65.32953211849095,1.34026847753235,1.482283297665709,64,0.03963311016559601,276.52320675105483,0.3466666666666667
1.66,65.39992271275331,1.1588150911895576,1.7353632010247768,64,0.03259118273854256,276.52320675105483,0.35833333333333334
1.71,65.45007744379252,0.8419576343446501,1.4667863343275627,64,0.02399185672402382,276.52320675105483,0.37000000000000005
1.761,65.51246374251701,0.6405073017736244,1.6458166212351486,64,0.021274777129292488,283.22668647444124,0.3816666666666667
1.811,65.65632441144727,0.3881685143680937,1.7715002422612167,64,0.01664881780743599,283.22668647444124,0.39416666666666667
1.861,65.80888048369765,0.3465236508635733,1.6395311133919606,64,0.016333047300577164,283.22668647444124,0.4058333333333334
1.912,66.0478058162926,0.17181603586020858,1.8819143216592213,64,0.01137313712388277,283.22668647444124,0.41750000000000004
1.962,66.38119378962053,0.1428922589849724,2.030796715472591,64,0.00882226787507534,283.22668647444124,0.4291666666666667
2.013,66.60759696420655,-0.0025921153335464906,1.9062634172675492,64,0.011861683800816536,283.22668647444124,0.4416666666666667
2.063,66.79178850875415,0.025290363012259728,2.09896235660822,64,0.008388002403080463,283.22668647444124,0.45333333333333337
2.113,66.86920770978013,-0.003088511370897888,2.1684234547754997,64,0.012566951103508472,283.22668647444124,0.465
2.163,66.92597572182541,0.20608184480411215,2.0719838093091063,64,0.01746555045247078,283.22668647444124,0.4766666666666667
2.214,66.95945162606712,0.38120888498176725,2.1480941266755855,64,0.022625748068094254,283.22668647444124,0.4891666666666667
2.264,67.00210578901333,0.30070523581996284,2.2255164034595563,64,0.029497947543859482,283.22668647444124,0.5008333333333334
2.315,67.0189043177728,0.44247286329668695,1.9981960229935205,64,0.03750056400895119,285.3073940548262,0.5125000000000001
2.365,66.98808067118338,0.5348003502333147,2.0159498660985053,64,0.04368947446346283,285.3073940548262,0.525
2.416,66.92177561428858,0.606215616890037,2.01944115191404,64,0.06659433990716934,285.3073940548262,0.5366666666666667
