time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,-35.129613892089395,-0.6664215378605637,-0.025138301127759454,58,0.012450609356164932,-0.0006858729175291955,0.9996708631515503,0.08110440522432327,0.08402153849601746,-0.13668468594551086,0.2069402604313888,0.8577692814020366,5.350521379351398e-118,286.3201583725852,0.0
0.05,-33.62508478584435,-0.6594147098943717,-0.0023131220758906795,58,0.011783072724938393,0.0003182913351338357,1.003167748451233,-0.08057188987731934,0.00571151077747345,-0.05722235143184662,0.2057936301823423,0.8573666763236145,4.380259896799833e-118,286.3201583725852,0.0
0.105,-33.92510351940336,-0.6650630302884859,-0.010710799706308418,58,0.010245626792311668,-0.0010788803920149803,0.9994263052940369,-0.04978608712553978,-0.06950246542692184,-0.19783946871757507,0.20650622603699867,0.8583383152627682,3.244547234419885e-118,286.3201583725852,0.0
0.156,-33.07479705949314,-0.6634928657269725,-0.01805238578705948,58,0.010588224977254868,-0.0015509390505030751,0.9979146122932434,-0.09323238581418991,0.04524610936641693,0.2865571081638336,0.20537936575956658,0.8583728253343403,2.6561850266345203e-118,286.3201583725852,0.0
0.206,-34.38077342863119,-0.672400944485848,-0.030659958304606237,58,0.012533101253211498,-0.0005261313635855913,1.0001182556152344,-0.09993991255760193,-0.17647528648376465,0.04554980620741844,0.20404739932678037,0.8572212927902689,1.9675131767106871e-118,287.28109589041094,0.0
0.257,-34.61246359235525,-0.6510489016923654,-0.030270117731330284,58,0.010684020817279816,-0.0008496790542267263,0.9998515844345093,0.15321946144104004,-0.07747921347618103,-0.12747050821781158,0.20456472782045812,0.8575516461718605,1.6107498083253529e-118,287.28109589041094,0.0
0.307,-34.8429124107188,-0.6386199312524553,-0.020489479142029043,58,0.012346564792096615,8.377435005968437e-05,1.0008715391159058,-0.11175400018692017,0.10160978883504868,0.14242659509181976,0.20213759528627495,0.8559508256958128,1.193094145773323e-118,287.28109589041094,0.0
0.357,-35.48917806413956,-0.644515864697099,-0.01675762358327221,58,0.011504318565130234,-0.00040936266304925084,0.9988972544670105,-0.16870376467704773,-0.010859924368560314,0.06849898397922516,0.20277227438950968,0.8557781305612019,9.767140229172833e-119,287.28109589041094,0.0
0.408,-36.12330254474814,-0.6658840160784766,-0.033069341249004944,58,0.00987678486853838,-0.0016793521353974938,1.000599980354309,0.10947038978338242,0.11273510754108429,0.027347639203071594,0.20146521001784212,0.8546897686924566,7.234706152752733e-119,287.28109589041094,0.0
0.458,-37.07695782595747,-0.6484631314320338,-0.026937793228456464,58,0.009507383219897747,0.0015241879737004638,0.999114990234375,-0.13169355690479279,0.08629319071769714,-0.019038530066609383,0.20063943713747365,0.8528568903275234,5.358736379523352e-119,287.28109589041094,0.0
0.509,-37.41057334404079,-0.6681554758912917,-0.03394668163086902,58,0.012198630720376968,0.00121313298586756,0.9996535181999207,-0.11451593041419983,0.047989945858716965,-0.10274196416139603,0.2018985470497002,0.8532072777490372,4.386901417620444e-119,287.28109589041094,0.0
0.559,-37.160069053126726,-0.6730116440726736,-0.027033571366250356,58,0.011548884212970734,-0.002059433376416564,0.9993678331375122,-0.018847865983843803,-0.011651354841887951,-0.039583515375852585,0.20412187327163647,0.8535999855807355,3.249329825788946e-119,287.28109589041094,0.0
0.609,-36.67238111841498,-0.6614875114994936,-0.018066432874717517,58,0.01160601619631052,-7.287861535587581e-06,1.0006860494613647,-0.11579853296279907,-0.029594291001558304,-0.00424296734854579,0.20644269794926717,0.8542387972148721,2.6599967601699375e-119,287.28109589041094,0.0
0.66,-36.09977139865023,-0.6699459138015598,-0.024664509026453136,58,0.01082461979240179,0.0003133054997306317,0.9994203448295593,-0.17875778675079346,0.05524927005171776,-0.13563302159309387,0.20678525843593176,0.8543597165205679,1.9701541004825982e-119,287.28109589041094,0.0
0.711,-36.25389868902845,-0.6693621130578988,-0.03230271789301464,58,0.012248645536601543,-0.0010618094820529222,1.0001741647720337,-0.13779354095458984,-0.03902169317007065,-0.004604851361364126,0.20634789930439312,0.8529513145054303,1.6128204922320522e-119,287.28109589041094,0.0
0.761,-36.89761019153912,-0.6892999892774582,-0.03258566931498034,58,0.012830893509089947,-0.0008779114577919245,1.002122163772583,-0.02009800262749195,0.17857594788074493,-0.07549039274454117,0.20655904845526674,0.852421574205462,1.320321093004077e-119,287.28109589041094,0.0
0.812,-36.74974642030033,-0.65548564084129,-0.002982762172865689,58,0.011009196750819683,0.0020871965680271387,0.9998143315315247,-0.13439245522022247,-0.03303669020533562,0.07523933798074722,0.2061569134480197,0.8533915025308235,9.779938620850472e-120,286.3592544548372,0.0
0.862,-36.46415168640888,-0.6490569213085712,-0.02752802022046572,58,0.010801993310451508,0.00033766712294891477,0.99953693151474,-0.01252146065235138,-0.07529105246067047,-0.07494964450597763,0.20387450339280536,0.8526748919609726,7.243967343697676e-120,286.3592544548372,0.0
0.913,-37.96390553304681,-0.6510716154114246,-0.035107823404821686,58,0.012893852777779102,-0.0007841265178285539,1.001530647277832,0.056724414229393005,0.1861415058374405,0.022523634135723114,0.20364730030633293,0.852247104875642,5.930101005403005e-120,286.3592544548372,0.0
0.963,-38.183283347742716,-0.6571506160881211,-0.018462457376539912,58,0.011692756786942482,0.0008088579052127898,0.9984321594238281,0.09734417498111725,-0.04117540642619133,-0.042640749365091324,0.20310786928466795,0.851807294239111,4.392024988145239e-120,286.3592544548372,0.0
1.014,-38.40166874953603,-0.648646259691332,-0.025207893838957378,59,0.010259333997964859,0.001887670368887484,1.000791311264038,-0.36404091119766235,0.08840364217758179,-0.039379946887493134,0.20341902789761912,0.8514898987999956,3.5953030516324535e-120,286.3592544548372,0.0
1.064,-38.301828421490214,-0.6704233462353426,-0.044019763335875664,59,0.011838957667350769,-0.0012793699279427528,1.0017918348312378,-0.20841415226459503,0.13565047085285187,0.16508103907108307,0.20542663610057546,0.8518911346874003,2.6627497118903107e-120,286.3592544548372,0.0
1.118,-37.80224107740453,-0.6567073527891547,-0.05226687564240816,59,0.01240125298500061,-0.0009013625094667077,0.9999969005584717,-0.07504961639642715,-0.06483180820941925,-0.053343307226896286,0.20739124564804726,0.8533275362426543,2.1796590843842956e-120,286.3592544548372,0.0
1.168,-36.85712778017096,-0.675285665600208,-0.011531548375656321,59,0.012103153392672539,0.0014719520695507526,0.9989908933639526,-0.09072679281234741,-0.13804271817207336,0.08707789331674576,0.20975686547669017,0.8551932546116744,1.6143680040059746e-120,286.3592544548372,0.0
