time (s),yaw,pitch,roll,battery,x reading (m),y reading (m),z reading(m),altitude (m),loop rate (Hz),target altitude (m)
1.629,12.55452933539354,1.2743395558806931,-0.2920732432733085,63,0.8361915946006775,1.0302424430847168,0.3439280688762665,0.2529085691262508,285.5015996188142,0.0
1.679,12.555031432377689,1.330673335807737,-0.38649129822521416,63,0.8382925391197205,1.02963387966156,0.34090176224708557,0.2473265442794279,285.5015996188142,0.0
1.73,12.55412217064239,1.3267696329676884,-0.28533945615704953,63,0.8382157683372498,1.0285245180130005,0.3407216966152191,0.2471272385422495,285.5015996188142,0.0
1.781,12.551778207098321,1.2154347777664147,-0.40461672455788233,63,0.8461152911186218,1.0257068872451782,0.3430991768836975,0.2484473216094375,285.5015996188142,0.0
1.833,12.553008604199334,1.2266448486787542,-0.23057006857011506,63,0.8415478467941284,1.0227484703063965,0.34081706404685974,0.2474830257133597,285.5015996188142,0.0
1.883,12.54971255272958,1.2820057501234166,-0.27316298417582446,63,0.8355034589767456,1.0162137746810913,0.34531691670417786,0.249148242037749,283.6097099195348,0.0
1.934,12.552551371660185,1.378920806319683,-0.29150809753684903,63,0.8438135385513306,1.0195192098617554,0.3498016595840454,0.2520948232095006,283.6097099195348,0.0
1.984,12.551503717353487,1.2311117659463582,-0.28490388242827897,63,0.8491382002830505,1.0269352197647095,0.3476896584033966,0.25442892705618314,283.6097099195348,0.0
2.035,12.551484056205753,1.0912674739394126,-0.20803680776854616,63,0.8431401252746582,1.0189385414123535,0.35261836647987366,0.2584548354377169,283.6097099195348,0.0
2.085,12.548770990492711,1.295630774274708,-0.41035842835869757,63,0.8504050374031067,1.0320900678634644,0.34579014778137207,0.25597475251548973,283.6097099195348,0.0
2.136,12.547123993270501,1.2452064385715707,-0.2930668430700967,63,0.843540370464325,1.0340713262557983,0.33776599168777466,0.2511415554839441,283.6097099195348,0.0
2.186,12.54637364888057,1.2153588685771135,-0.1916561783851521,63,0.8526940941810608,1.038779377937317,0.33904749155044556,0.24599346976234016,283.6097099195348,0.0
2.237,12.547162867509641,1.3254533214534963,-0.3822426311694212,63,0.8489109873771667,1.0359536409378052,0.33743491768836975,0.242650202588504,283.6097099195348,0.0
2.288,12.544233989396202,1.2671747001728637,-0.2915507639730405,63,0.8346541523933411,1.0241221189498901,0.3338308036327362,0.2388639428811602,283.6097099195348,0.0
2.338,12.54320322099651,1.3169146922153159,-0.32917099693850954,63,0.8205249905586243,1.0148366689682007,0.33190739154815674,0.23476879808107265,283.6097099195348,0.0
2.388,12.542145086590212,1.2619895187320094,-0.31602368745689596,63,0.8191522359848022,1.008901834487915,0.3399650454521179,0.2377386842126727,283.6097099195348,0.0
2.438,12.542845799652483,1.3189656008766881,-0.16557376497239543,63,0.8155919313430786,1.016806960105896,0.33150148391723633,0.23283708544639808,283.6097099195348,0.0
2.489,12.544133245272489,1.3279870912921035,-0.23592713758054654,63,0.8159030079841614,1.0125532150268555,0.33755412697792053,0.23465621795357397,254.7096617477379,0.0
2.544,12.543619850172993,1.2564050188868472,-0.15516659392683987,63,0.8093622922897339,0.9962728023529053,0.3519083261489868,0.247785722277015,254.7096617477379,0.0
2.595,12.541864521365872,1.2535912406145664,-0.3625010851020032,63,0.8071157336235046,0.9992929697036743,0.3489917516708374,0.25247011734389985,254.7096617477379,0.0
2.647,12.541041350524821,1.3156273231218827,-0.3417862810379836,63,0.8033025860786438,0.9947448372840881,0.355013906955719,0.2609285845432784,254.7096617477379,0.0
2.697,12.540138183305308,1.2859734309348514,-0.2158920502993737,63,0.8045315742492676,0.9988575577735901,0.3494967818260193,0.2631900648790797,254.7096617477379,0.0
2.748,12.541565524444179,1.2587563999247777,-0.19466431470827467,63,0.8071414232254028,1.0008925199508667,0.3501793146133423,0.2616284407981403,254.7096617477379,0.0
2.798,12.54003511882094,1.2904852500513924,-0.3435852758681839,63,0.8136997818946838,1.0027724504470825,0.3565446734428406,0.26664378307135994,254.7096617477379,0.0
2.85,12.539864890415505,1.3203740387584735,-0.33888549914974136,63,0.8205432295799255,1.0137871503829956,0.3525596857070923,0.2661859250020949,254.7096617477379,0.0
2.9,12.54086351166527,1.2946278224149599,-0.28804198803060543,63,0.8262121677398682,1.0135498046875,0.35804012417793274,0.26854262421383296,254.7096617477379,0.0
2.952,12.540254716056044,1.3040800392960668,-0.252539070702997,63,0.8361554145812988,1.0262330770492554,0.3529837131500244,0.2671207457313344,254.7096617477379,0.0
3.002,12.539141898144823,1.331130255386286,-0.2537123713801916,63,0.8408686518669128,1.0235837697982788,0.3563828468322754,0.2665898832348734,254.7096617477379,0.0
3.052,12.539480026254596,1.2407551140921897,-0.3310683171449892,63,0.846182644367218,1.0339727401733398,0.3563280999660492,0.27000861325253805,286.9666119321292,0.0
3.103,12.539759616701327,1.2588433089575273,-0.27653231104627896,63,0.8284299969673157,1.0263043642044067,0.3488900363445282,0.26457325250510494,286.9666119321292,0.0
3.155,12.53923396055904,1.2291145252612172,-0.25628876101153186,63,0.8270198702812195,1.0292954444885254,0.34896573424339294,0.2612217486853273,286.9666119321292,0.0
3.206,12.540518607882792,1.3391386535373189,-0.24318665484182508,63,0.8253476023674011,1.036730408668518,0.3372787833213806,0.2512158621986127,286.9666119321292,0.0
3.257,12.541453810258384,1.282589943334555,-0.3567933395800646,63,0.827121376991272,1.0330859422683716,0.3463335931301117,0.2502731272735157,286.9666119321292,0.0
3.307,12.539904815270429,1.2937351407698188,-0.3846844497221921,63,0.8420118093490601,1.0407792329788208,0.34455591440200806,0.2514985197891139,286.9666119321292,0.0
3.358,12.540783823706388,1.3299644503879728,-0.19275100181426452,63,0.8516309857368469,1.0432831048965454,0.34671318531036377,0.2512861068987525,286.9666119321292,0.0
3.412,12.541221264742877,1.241601810086413,-0.2848611722535948,63,0.8432770371437073,1.0301834344863892,0.3509635031223297,0.25627929338768574,286.9666119321292,0.0
3.464,12.543091026245,1.2891306808670249,-0.39393594964169054,63,0.8399533629417419,1.0267473459243774,0.34621551632881165,0.25699816249803326,286.9666119321292,0.0
3.514,12.5431705728057,1.3224099199270205,-0.32204240838714815,63,0.8481360673904419,1.0285905599594116,0.3497026264667511,0.25751465853812255,286.9666119321292,0.0
3.564,12.542393922322523,1.3005792399237268,-0.3640534928860145,63,0.8505977988243103,1.027204155921936,0.35327839851379395,0.25982981075317657,286.9666119321292,0.0
3.615,12.541360927403343,1.2957577165979117,-0.2894493431639993,63,0.8560381531715393,1.0349029302597046,0.35199737548828125,0.2619843286039936,286.9666119321292,0.0
3.665,12.541328015530429,1.2491702064907988,-0.4920143805857689,63,0.8521938323974609,1.0422537326812744,0.3404209315776825,0.2559604776457761,287.43859649122805,0.0
3.717,12.541614211075766,1.308363476268867,-0.25989377846103523,63,0.8495168089866638,1.0323940515518188,0.3479832112789154,0.25373003835347807,287.43859649122805,0.0
3.767,12.54144106850388,1.1867942616945721,-0.35902022714403237,63,0.8401010036468506,1.0324552059173584,0.33782854676246643,0.24885980359584883,287.43859649122805,0.0
3.817,12.540715154108435,1.3319704337137672,-0.2028784676027199,63,0.8303094506263733,1.0216481685638428,0.3386755585670471,0.24542294164279455,287.43859649122805,0.0
3.868,12.54284859832751,1.3419540279345528,-0.23465852240518284,63,0.8239104747772217,1.0167052745819092,0.3381713330745697,0.2431226206136671,287.43859649122805,0.0
3.919,12.542597827103538,1.1807798369848033,-0.2800062709274692,63,0.821898877620697,1.0190176963806152,0.3345886170864105,0.24087188088131165,287.43859649122805,0.0
3.97,12.541962550976638,1.2165568982183643,-0.40557623003609716,63,0.8222488164901733,1.0150368213653564,0.3409505784511566,0.2411541883017289,287.43859649122805,0.0
4.02,12.540914097848104,1.289586387228997,-0.1682797844052914,63,0.83279949426651,1.0241280794143677,0.345086008310318,0.24729513205091846,287.43859649122805,0.0
4.07,12.538653436263633,1.3472098350729438,-0.3815651245571136,63,0.8249874114990234,1.0155198574066162,0.3468961715698242,0.24971057254287404,287.43859649122805,0.0
4.121,12.538463702417504,1.3047447547130546,-0.3273247995861321,64,0.8282395601272583,1.012414574623108,0.3507625162601471,0.25603333248517257,287.43859649122805,0.0
4.171,12.53733006173206,1.1923613600551,-0.3032211458413308,64,0.8319772481918335,1.0127447843551636,0.35059621930122375,0.25844700495036144,287.43859649122805,0.0
4.225,12.537704263325988,1.2628698405939267,-0.38969630020533796,64,0.8300206661224365,1.0089874267578125,0.35090160369873047,0.2595853885650465,298.1238183239747,0.0
4.275,12.535465893227755,1.3075568151340171,-0.3802471355717723,64,0.840246856212616,1.0120948553085327,0.3567803204059601,0.266973355613261,298.1238183239747,0.0
4.326,12.533908166062702,1.2710272744623186,-0.31433617608884634,63,0.8336559534072876,1.0127168893814087,0.3495103716850281,0.2641271712895435,298.1238183239747,0.0
4.376,12.532855692556426,1.3462698563508884,-0.24422267436770534,63,0.8347261548042297,1.0117071866989136,0.35411250591278076,0.2644568676019411,298.1238183239747,0.0
4.426,12.53549780926551,1.2701023138749343,-0.3386025547747383,63,0.8437337279319763,1.0239827632904053,0.3497154414653778,0.2623575224444509,298.1238183239747,0.0
4.477,12.535870961319391,1.2563832190704884,-0.41547604063717253,63,0.8325863480567932,1.0153071880340576,0.3509943187236786,0.2596546184886689,298.1238183239747,0.0
4.527,12.539029792959575,1.3250750478213076,-0.2924978784651502,63,0.8321858048439026,1.0091253519058228,0.36116981506347656,0.26635581644371903,298.1238183239747,0.0
4.577,12.536618956809933,1.2428295655489594,-0.38344019059830375,63,0.829759955406189,1.0180028676986694,0.3482137620449066,0.26445184928836757,298.1238183239747,0.0
4.627,12.535569064610808,1.2098089935579326,-0.33583753322781934,63,0.8275060653686523,1.020965337753296,0.34592685103416443,0.2592957602545491,298.1238183239747,0.0
4.678,12.53292872248017,1.1490287029709865,-0.2588788628807063,63,0.8384905457496643,1.0276116132736206,0.3477124869823456,0.25729996717996284,298.1238183239747,0.0
4.728,12.530882070227625,1.3429652802841536,-0.19758852843157074,63,0.84189772605896,1.032968521118164,0.34652718901634216,0.25485661637992685,298.1238183239747,0.0
4.779,12.531122694248877,1.2708586899784458,-0.26324685591097113,63,0.8371758460998535,1.0205427408218384,0.3508757948875427,0.25571331678129416,285.15221972941737,0.0
4.83,12.52851653237703,1.3167372844472343,-0.33353544222977327,63,0.842558741569519,1.02376127243042,0.34785187244415283,0.2571469347573623,285.15221972941737,0.0
4.88,12.525914274124162,1.2991499512769438,-0.3275657166806633,63,0.8261680603027344,1.015028476715088,0.3451583981513977,0.253375891030221,285.15221972941737,0.0
4.93,12.525002611710777,1.2301459989843782,-0.3476225257608662,63,0.8351290225982666,1.0177888870239258,0.3484675884246826,0.2553915232771121,285.15221972941737,0.0
4.981,12.524511576791367,1.2622254429291533,-0.3129544390576991,63,0.8359430432319641,1.0203267335891724,0.3468722105026245,0.2543956544889471,285.15221972941737,0.0
5.031,12.52479968864067,1.3563174076186266,-0.16264276251917506,63,0.8338316679000854,1.0089282989501953,0.35520851612091064,0.26070684977754455,285.15221972941737,0.0
5.083,12.527191930733219,1.2902104861339212,-0.3310865096038765,63,0.8426027894020081,1.0104255676269531,0.3570707142353058,0.2655892024539093,285.15221972941737,0.0
5.133,12.527696800978989,1.2613414147525541,-0.1698744689629813,63,0.8354907035827637,1.0015501976013184,0.36365580558776855,0.2719344713548635,285.15221972941737,0.0
5.183,12.528487795585677,1.3041703747934,-0.2078019736823365,63,0.8311273455619812,0.9956716299057007,0.37018054723739624,0.2795720227081092,285.15221972941737,0.0
5.234,12.52733243431265,1.3024999731957017,-0.3814708265114173,63,0.8323847651481628,1.008653163909912,0.35864579677581787,0.27800470605774946,285.15221972941737,0.0
5.284,12.526354822806224,1.3009839386086783,-0.41018148782512354,63,0.8287597298622131,1.0118197202682495,0.3521508276462555,0.27200091356962836,285.15221972941737,0.0
5.335,12.526083853900989,1.2484025210343674,-0.2589900104286745,63,0.8370869755744934,1.008947491645813,0.35825878381729126,0.27359506014213586,285.15221972941737,0.0
5.385,12.525481842611567,1.3243354262849305,-0.23782008358626416,63,0.8335432410240173,1.012611985206604,0.35202473402023315,0.2687046930308353,239.56499885766507,0.0
5.435,12.525586628454619,1.3721266234124758,-0.2428974571317728,63,0.8394322991371155,1.0076184272766113,0.3612951636314392,0.2708115086045555,239.56499885766507,0.0
5.485,12.525389698292381,1.203829583274016,-0.3663781586726641,63,0.8430294990539551,1.017896056175232,0.35248616337776184,0.2697557543790839,239.56499885766507,0.0
5.537,12.526459245440437,1.3126964076561816,-0.41318437533815333,63,0.8429856300354004,1.0197277069091797,0.35267502069473267,0.26719465263462416,239.56499885766507,0.0
5.587,12.528585368268661,1.3222385454515668,-0.3706368403157539,63,0.8430690765380859,1.0216432809829712,0.3538646399974823,0.26548408448195404,239.56499885766507,0.0
5.638,12.526397977767292,1.2145360125272724,-0.32188441928990397,63,0.8497297763824463,1.0289102792739868,0.34846076369285583,0.2623893623602923,239.56499885766507,0.0
5.689,12.527960389582896,1.2592240079902672,-0.3228707446856138,63,0.8489855527877808,1.031815528869629,0.3451535999774933,0.25745008499472294,239.56499885766507,0.0
5.74,12.528000744419929,1.319006652078369,-0.41247675620406093,63,0.8404149413108826,1.0209033489227295,0.3497917950153351,0.2584583638422263,239.56499885766507,0.0
5.79,12.528357032195787,1.266713370608431,-0.334587739797447,63,0.845885694026947,1.0275884866714478,0.34683841466903687,0.2571061538980753,239.56499885766507,0.0
5.84,12.527936256199657,1.3700211447815798,-0.31049490510250666,63,0.8278914093971252,1.0079807043075562,0.35282373428344727,0.25843498682560123,239.56499885766507,0.0
5.892,12.527796581973062,1.3503432830655742,-0.28969320541852167,63,0.8298919796943665,1.01064133644104,0.3581790328025818,0.26481032421226924,239.56499885766507,0.0
5.944,12.527874707999706,1.3885904203462318,-0.418248838692542,63,0.8357713222503662,1.0184239149093628,0.353539377450943,0.26633884619631304,215.92298584298584,0.0
5.994,12.525098115034824,1.3655425882807328,-0.4864003965632221,63,0.8365650773048401,1.0157063007354736,0.3619878888130188,0.27081918696889096,215.92298584298584,0.0
6.044,12.526316729278342,1.2408878128645524,-0.323250658507897,63,0.8353121876716614,1.0300861597061157,0.3499685525894165,0.26795331265656885,215.92298584298584,0.0
6.095,12.524294927938755,1.2548865195034475,-0.22730157767864018,63,0.8291894793510437,1.0254137516021729,0.3505864143371582,0.2623936381295716,215.92298584298584,0.0
6.147,12.52313083471012,1.114987807843821,-0.31539995000417015,63,0.8304475545883179,1.0257123708724976,0.3498304784297943,0.26196818805207495,215.92298584298584,0.0
6.198,12.521593497232127,1.2493438911372856,-0.3998804517027516,63,0.841129720211029,1.0368181467056274,0.3461417555809021,0.25878076993210675,215.92298584298584,0.0
6.248,12.522642523009868,1.365014769008596,-0.3215491227168891,63,0.8365291953086853,1.0385031700134277,0.3424656391143799,0.25446239682170446,215.92298584298584,0.0
6.298,12.523040338787423,1.3680259864682753,-0.38926282601906875,63,0.8411617279052734,1.0337634086608887,0.3514002859592438,0.2577883894916176,215.92298584298584,0.0
6.35,12.52419368616776,1.3396323359010787,-0.3241892104521753,63,0.8631899356842041,1.0485730171203613,0.3523649275302887,0.26039288785758175,215.92298584298584,0.0
6.4,12.52615194728073,1.3005856340908282,-0.29629264173252584,63,0.8557159304618835,1.0496728420257568,0.3431955575942993,0.25629511257799226,215.92298584298584,0.0
6.452,12.521635189785338,1.2416509285456092,-0.31531041483302685,63,0.8434621095657349,1.034276008605957,0.34836846590042114,0.25604181239800694,215.92298584298584,0.0
6.502,12.52220719794065,1.1707976809278628,-0.25605780811080775,63,0.8449952006340027,1.0334917306900024,0.34846487641334534,0.25653607493587993,215.92298584298584,0.0
6.552,12.523220974885142,1.379424757933737,-0.43285126412435715,63,0.852477490901947,1.0334126949310303,0.35207808017730713,0.258865407787298,285.3850445669184,0.0
6.603,12.52373651171553,1.340469089874766,-0.396554664853139,63,0.8555771708488464,1.0373475551605225,0.3506416380405426,0.2605836191102773,285.3850445669184,0.0
6.653,12.52444955330402,1.2331893240792766,-0.30548419471353594,63,0.8555072546005249,1.0333702564239502,0.35022804141044617,0.2605576108539064,285.3850445669184,0.0
6.706,12.524914645017672,1.2182592019842167,-0.30371920293831645,63,0.846302330493927,1.0219697952270508,0.35153186321258545,0.26033752233575164,285.3850445669184,0.0
6.756,12.524341386728143,1.206701054361658,-0.3228946533421166,63,0.8532381057739258,1.0290617942810059,0.3506720960140228,0.26194230315454803,285.3850445669184,0.0
6.807,12.524408626431585,1.2938495716666554,-0.2711540040926195,63,0.8402552604675293,1.0185670852661133,0.34890875220298767,0.2608465528310576,285.3850445669184,0.0
6.857,12.527138395318923,1.2219618982665097,-0.1965414061392333,63,0.8371875882148743,1.0229133367538452,0.3457469642162323,0.2579319332510594,285.3850445669184,0.0
6.907,12.525276655994869,1.2165410786793522,-0.19612348372565258,63,0.8569945096969604,1.028348445892334,0.3530106544494629,0.25996479904083747,285.3850445669184,0.0
6.958,12.525378072602395,1.3019871897866742,-0.33991551010692966,63,0.8528077602386475,1.0293980836868286,0.3470035791397095,0.2589908581230861,285.3850445669184,0.0
7.008,12.524119209257883,1.3486025038841702,-0.34003472488485054,63,0.8486965894699097,1.0254287719726562,0.3497324287891388,0.25868141119083454,285.3850445669184,0.0
7.059,12.525400487432309,1.2223148008399238,-0.35358281422975074,63,0.8495717644691467,1.024267554283142,0.35173532366752625,0.2603558161830617,285.3850445669184,0.0
7.109,12.525360428020967,1.2872420222317607,-0.38358091173164627,63,0.8502309918403625,1.033333420753479,0.34189796447753906,0.2553231120068137,218.60134466044718,0.0
7.16,12.527473376211269,1.290673407110707,-0.35808309064161226,63,0.8463706970214844,1.030067801475525,0.3445113003253937,0.25245659191096975,218.60134466044718,0.0
7.21,12.525803258348587,1.233884926882952,-0.2504651665285914,63,0.8449637293815613,1.0186768770217896,0.3512634336948395,0.258616579654082,218.60134466044718,0.0
7.261,12.525240063973854,1.386891023906958,-0.3371264258756529,63,0.8368657827377319,1.018404483795166,0.34783387184143066,0.2587519240023327,218.60134466044718,0.0
7.311,12.522812070685594,1.1308032974445927,-0.35512111852225964,63,0.8234049677848816,0.9996199607849121,0.3558109700679779,0.2626011133535437,218.60134466044718,0.0
7.362,12.520852384095857,1.291855479794126,-0.337207713237836,63,0.8275140523910522,1.0115543603897095,0.3493891954421997,0.26316903247453,218.60134466044718,0.0
7.412,12.521283066193554,1.3319272895885201,-0.2971676186207597,63,0.8249654769897461,1.015497088432312,0.34540531039237976,0.25878420526701296,218.60134466044718,0.0
7.463,12.521267821760226,1.2580944924246036,-0.33018338985066503,63,0.8217799663543701,1.013071894645691,0.34816429018974304,0.2572623525328191,218.60134466044718,0.0
7.515,12.520372348096927,1.2622866704092535,-0.4078555006959223,63,0.847780704498291,1.027499794960022,0.3518449068069458,0.2616334941638154,218.60134466044718,0.0
7.565,12.517700118262931,1.3429976995125121,-0.4104067447461984,63,0.8379174470901489,1.0168662071228027,0.35314837098121643,0.262703837447399,218.60134466044718,0.0
7.616,12.516488636915419,1.2425799621867668,-0.4121762433265664,63,0.8265471458435059,1.0058495998382568,0.3553010821342468,0.267106396761962,218.60134466044718,0.0
7.666,12.516935546851169,1.3380292065251511,-0.2912714014928947,63,0.8251176476478577,1.0107566118240356,0.35332417488098145,0.26625800009716444,218.60134466044718,0.0
7.717,12.518502002546505,1.3220789376479036,-0.3509287410220521,63,0.8281193971633911,1.0118688344955444,0.35322192311286926,0.26561209332177543,285.6377008989376,0.0
7.767,12.515582431489713,1.1853725697604558,-0.34252166998737976,63,0.8417306542396545,1.016465663909912,0.35709628462791443,0.2669968471817771,285.6377008989376,0.0
7.817,12.514886921717466,1.3659068184448093,-0.39993397636689615,63,0.8333100080490112,1.0198349952697754,0.34643393754959106,0.2621643333872575,285.6377008989376,0.0
7.867,12.515310762404168,1.2491173944363438,-0.269396345101869,63,0.8410705327987671,1.0219314098358154,0.3502039611339569,0.26043279750189824,285.6377008989376,0.0
7.919,12.516765259345433,1.41719596699462,-0.27623304132525056,63,0.8418062925338745,1.0272263288497925,0.34701302647590637,0.2591919339324715,285.6377008989376,0.0
7.975,12.518089042164247,1.3891648720303704,-0.34707328580640573,63,0.8261042833328247,1.0131773948669434,0.3475213348865509,0.2566254680676705,285.6377008989376,0.0
8.026,12.5190385932609,1.1566656059742966,-0.3486962297797971,63,0.8259051442146301,1.0012754201889038,0.35674238204956055,0.2608085708320254,285.6377008989376,0.0
8.076,12.51846834042212,1.3503483743099154,-0.3818080375103136,63,0.8273062705993652,1.0037009716033936,0.358259379863739,0.26642817765370064,285.6377008989376,0.0
8.126,12.519292533413124,1.2893685825234003,-0.3329547230360045,63,0.8249292373657227,1.002634882926941,0.3611697554588318,0.27162708805903374,285.6377008989376,0.0
8.177,12.521709084012969,1.2532891715415009,-0.3091705197630804,63,0.8352386355400085,1.0072906017303467,0.36882907152175903,0.2830566416562198,285.6377008989376,0.0
8.227,12.522037054430939,1.2419618896866902,-0.31583496094714375,63,0.8321321606636047,1.010238766670227,0.3594743013381958,0.281716371977273,285.6377008989376,0.0
8.277,12.521320733444842,1.2625154798485814,-0.3304767673131819,63,0.8297552466392517,1.0078651905059814,0.3592715561389923,0.27701209190383586,201.5620164351963,0.0
8.328,12.520626510665291,1.3458034077956258,-0.3736613167229758,63,0.8393173813819885,1.0200200080871582,0.3538645803928375,0.2733459101968073,201.5620164351963,0.0
8.378,12.52253952944276,1.2726240909054074,-0.3433626374007678,63,0.850353479385376,1.0168572664260864,0.3603508174419403,0.2722153433838333,201.5620164351963,0.0
8.429,12.523623466683276,1.3843461227429095,-0.2810392091000391,63,0.8516020178794861,1.0165773630142212,0.3674708604812622,0.2821959370908763,201.5620164351963,0.0
8.479,12.52604187599009,1.257246625161553,-0.2714768875848369,63,0.8558582067489624,1.0248790979385376,0.3645493984222412,0.2837327161778938,201.5620164351963,0.0
8.53,12.52768927131652,1.3394511781434635,-0.2893995315863883,63,0.8484104871749878,1.0159488916397095,0.36647623777389526,0.2849888357543195,201.5620164351963,0.0
8.58,12.529412255662658,1.2898996808121133,-0.4406826339034436,63,0.8470286130905151,1.0143946409225464,0.36667749285697937,0.28578286157377797,201.5620164351963,0.0
8.63,12.530068484941793,1.16103968718512,-0.422553985099494,63,0.8518147468566895,1.0254830121994019,0.36423537135124207,0.28602370674590605,201.5620164351963,0.0
8.681,12.532110198680517,1.349993318689622,-0.3629470400956391,63,0.8584124445915222,1.0212268829345703,0.36865365505218506,0.28615256438698233,201.5620164351963,0.0
