time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,358.5585289687355,-0.3028046724780847,0.1489390869017384,80,0.004412911366671324,0.00242617167532444,0.9962385892868042,0.016082971251010894,0.03783225063085556,0.003705162787809968,-10.27354970718473,24.28480597329332,0.0,281.7238044062332,0.0
0.05,358.55717089573517,-0.2950071976895831,0.1730315023018868,80,0.005907425656914711,0.0041125076822936535,0.99808269739151,-0.1988443519115448,-0.03445593100190163,-0.19063131511211395,-10.330262675905692,24.367102597388552,0.0,281.7238044062332,0.0
0.101,358.5581531991947,-0.32358444621403326,0.18392397524843326,80,0.0050967056304216385,0.004562899935990572,0.9974721670150757,-0.28811467542648317,-0.026991361939907074,0.1871943175792694,-10.41553875911201,24.490660810395692,0.0,281.7238044062332,0.0
0.151,358.5589836210836,-0.2963182787833093,0.1963063670522767,80,0.004734425339847803,0.0022890043910592794,0.9950137734413147,-0.014130080224573613,-0.03705295007824898,0.15676331520080566,-10.47253883019841,24.57313415573424,0.0,281.7238044062332,0.0
0.201,358.5585487540405,-0.3218758931741617,0.20756307325903933,80,0.007590385619550943,0.005437465850263834,0.9993276000022888,-0.28868267788887025,-0.24380311574935912,0.09506460279226303,-10.558287461535008,24.697028363390448,0.0,281.7238044062332,0.0
0.251,358.5573465688126,-0.32529500196185474,0.23241566036719644,80,0.005725146736949682,0.00587364612147212,0.9944019913673401,0.0074380616530776026,0.17302027139663698,-0.03209519386291504,-10.615625444277587,24.779763369407505,0.0,281.7238044062332,0.0
0.302,358.55784931763435,-0.34795532260398365,0.22264034423688472,80,0.005223338026553392,0.004167607985436916,0.9986632466316223,-0.3687766577243805,-0.2561624070644379,0.015555284917354584,-10.701155080629432,24.903032880495775,0.0,281.7238044062332,0.0
0.353,358.5590018085854,-0.3653575268054799,0.1877436598194839,80,0.008438057266175747,0.0023356599267572165,1.000476598739624,0.015358799031376838,-0.0031964413778390733,0.047046735882759094,-10.757137331064138,24.983630741441946,0.0,281.7238044062332,0.0
0.403,358.5616260158991,-0.3298239660423547,0.18704735100053982,80,0.006029278039932251,0.002232228871434927,0.997980535030365,-0.06422516434788704,-0.15365749802589415,0.05955788120627403,-10.841946816237424,25.10558617721803,0.0,281.7238044062332,0.0
0.453,358.56165070799824,-0.28990764194807533,0.21858049216958475,80,0.004493188112974167,0.0036779216025024652,0.9943594336509705,-0.2832327271938324,0.01709596793949604,0.05932795628905296,-10.898969227045926,25.18748757507457,0.0,287.3007740256182,0.0
