time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,0.29208467282978207,-0.358345989014417,0.1908789741011457,54,0.006329638417810202,0.0026347972452640533,0.9981139898300171,-0.21148694410324095,0.01619192007780075,-0.1480005532503128,0.09694954895088578,0.0693893676301529,0.0,279.39674926725286,0.0
0.051,0.2955982000296437,-0.38860475263502436,0.14654600324454267,54,0.005989145487546921,0.003628304461017251,1.00067138671875,-0.07852005317211151,-0.1173286532998085,0.23017355799674988,0.0912251442765266,0.06200745593839745,0.0,279.39674926725286,0.0
0.102,0.2953046801126259,-0.38104583980724194,0.16894693554994644,54,0.006844564341008663,0.0028474724385887384,1.001204490661621,-0.285662033700943,0.0032509535536170008,0.05541696771979332,0.08909462236189539,0.058636980573831606,0.0,279.39674926725286,0.0
0.153,0.29603150074643986,-0.36496569137440266,0.13750738486712946,54,0.006878127809613943,0.0014157580444589257,1.0014417171478271,0.13133316383361818,0.12638412210941316,0.16187411546707153,0.08787261072334564,0.055387210233552225,0.0,279.39674926725286,0.0
0.203,0.297159205571864,-0.38602453848755186,0.10909939050996195,54,0.008149308152496815,0.0029406186658889055,0.9968611001968384,-0.19549066677093505,0.15731805357933046,0.061063170433044434,0.0881210612353978,0.054185200469788135,0.0,279.39674926725286,0.0
0.253,0.30111497834674644,-0.37899808068800456,0.1672851754368101,54,0.006338432431221008,0.006635257508605719,0.9987018704414368,-0.17662984981536864,0.2563998082637787,-0.0316166877746582,0.08975383497016431,0.053503405191148955,0.0,279.39674926725286,0.0
0.305,0.3032753498484249,-0.40941426697513306,0.1817795080261363,54,0.00856621190905571,0.0028319216798990965,0.9989449381828308,0.0512585853099823,-0.04911359604597092,0.0953751876950264,0.09153186878499985,0.053654214908151046,0.0,279.39674926725286,0.0
0.355,0.3074958352684914,-0.35210918379552136,0.1538812442030085,54,0.0052253310568630695,0.0018111199606209993,0.9998984932899475,-0.12315448477268219,0.007972733861207962,0.06632652878761292,0.09503283704666193,0.05460402627193635,0.0,279.39674926725286,0.0
0.405,0.3066493908319918,-0.39209679332225134,0.1607974297529639,54,0.006378120742738247,0.005205006338655949,0.9975565075874329,-0.17006752743721007,-0.005382988324016333,-0.09407889097929001,0.0978302261248602,0.05563211898413056,0.0,285.44331019463726,0.0
0.456,0.302369770441012,-0.3626828361685509,0.19441586500940755,54,0.006556686945259571,0.0027599961031228304,0.9971376061439514,-0.0012543195519596336,-0.03347008135318756,-0.06038627400994301,0.10259818258788286,0.057647152189620195,0.0,285.44331019463726,0.0
0.506,0.3004395015755721,-0.3323551027296251,0.16777891304839682,54,0.005386493168771267,0.0014405233087018132,0.9985002875328064,0.10635068908929825,0.08291722629070282,-0.06523659080266953,0.10824104266623572,0.060301340304840495,0.0,285.44331019463726,0.0
0.557,0.3044557278035941,-0.3275516692122158,0.2162424952913831,54,0.005317579954862595,0.003571466775611043,0.9982271194458008,0.11137174711227417,-0.051110955142974854,0.09978941828012466,0.1122254950867946,0.06226319698185561,0.0,285.44331019463726,0.0
0.607,0.3059068013792506,-0.33533515186783114,0.19180466507060137,54,0.005585981532931328,0.0015851659700274467,0.996619462966919,0.28051345691680907,-0.18013955857753752,0.026175586506724358,0.11849140575812807,0.06545549863503926,0.0,285.44331019463726,0.0
0.658,0.3086784382553929,-0.3843187089871313,0.13743465205334818,54,0.006964048370718956,0.0017071167239919305,0.9990614652633667,0.06038999453783035,0.02638455275297165,0.13843494653701782,0.1228433170500568,0.06773029558930486,0.0,285.44331019463726,0.0
0.708,0.3068724596721629,-0.3522276015840445,0.1945178148519322,54,0.005362365860491991,0.005416026804596186,0.9976426959037781,0.12674786791801454,0.15664878282546998,0.016933433711528778,0.12961339587345874,0.07132995774637398,0.0,285.44331019463726,0.0
0.759,0.3013848799396202,-0.333669207831181,0.19332684011965579,54,0.005297546274960041,0.0017522393027320504,1.0000308752059937,-0.15281040325164794,0.05044892597794533,-0.13518497347831726,0.13180654685326734,0.07250625744143395,0.0,285.44331019463726,0.0
0.809,0.29907667490410267,-0.3360251786399103,0.13667443954963676,54,0.004444601014256477,0.002115284325554967,0.9993063807487488,0.06485286251306534,0.16859391126632692,0.0014123297296464443,0.14099883801068863,0.07750656187860847,0.0,285.44331019463726,0.0
0.859,0.302140005844201,-0.3320761717402383,0.16592783437726,54,0.005755800753831863,0.002738490467891097,0.9985401630401611,0.04684905231595039,0.05695928055644035,-0.06080393120646477,0.1458410382515348,0.08017384924754224,0.0,285.44331019463726,0.0
0.91,0.30278566879098423,-0.35606543773424576,0.14262473996993943,54,0.006181368604302406,0.0028028911910951138,0.9984949231147766,0.21228175506591798,-0.07437536325454712,-0.028297724202275276,0.1533070783744543,0.08432213897390022,0.0,285.44331019463726,0.0
0.96,0.2990045164496524,-0.3151192175845268,0.14995665687041246,54,0.005613875109702349,0.0028382313903421164,0.9996864795684814,-0.28759885683059694,-0.005529791071638465,-0.024496370926499367,0.15841364370465805,0.08717693137869828,0.0,299.2511415525114,0.0
1.01,0.3002041776034448,-0.3013449723392232,0.11656006261067946,54,0.004357518628239632,0.0008372344309464097,0.999972403049469,-0.18832612886428832,0.2837389389038086,0.004484598990529776,0.16625368920615574,0.09158166760965304,0.0,299.2511415525114,0.0
1.06,0.30174877724705546,-0.33743311112824464,0.12894827978595552,54,0.006901713088154793,0.0025925489608198404,1.0012081861495972,0.22348178074359895,0.12276714835166931,-0.030129441991448402,0.17159368482060053,0.09459486636389479,0.0,299.2511415525114,0.0
1.111,0.30056686546669403,-0.335044112394872,0.12161241785332086,54,0.00644346047192812,0.0029934155754745007,0.996486246585846,-0.1679035957098007,-0.0885222351193428,-0.04453052580356598,0.17976876320128946,0.0992210952975206,0.0,299.2511415525114,0.0
1.161,0.30391987129894193,-0.3712940576372184,0.11213006623843369,54,0.007879947312176228,0.0030922451987862587,0.999658465385437,-0.10248262538909912,0.1295355388879776,0.14834775030612946,0.18532608333059886,0.10237123864218155,0.0,299.2511415525114,0.0
1.212,0.3043600091291028,-0.37169750002904217,0.16152048228219817,54,0.00667492114007473,0.002775234403088689,1.0002689361572266,0.10673270270824432,-0.052168945038318634,0.07845808565616608,0.19382243306057537,0.1071883000947856,0.0,299.2511415525114,0.0
1.262,0.30561343398257734,-0.34201549671471876,0.1398523884778031,54,0.006035963073372841,0.0030441246926784515,0.9982815980911255,-0.22320937469005583,-0.014388605208694935,-0.17756620049476624,0.19959354151784153,0.11046240515402914,0.0,299.2511415525114,0.0
1.313,0.3036695309341002,-0.3492979313540668,0.216627933370346,54,0.0049744173884391785,0.006643533241003752,0.9985167980194092,0.1691717718601227,0.0068993100881576536,0.14654353260993958,0.20840750372499234,0.11546437321854888,0.0,299.2511415525114,0.0
