time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,0.0,0.0,0.0,,0.5019811935283118,276.231822971549,0.5008333333333334
0.05,0.0,0.0,0.0,,0.5022431830443356,276.231822971549,0.5125000000000003
0.101,0.0,0.0,0.0,,0.503681764834328,276.231822971549,0.5250000000000006
0.151,0.0,0.0,0.0,,0.5065026619316868,285.7739320024528,0.5366666666666675
0.202,0.0,0.0,0.0,,0.5109188414478668,285.7739320024528,0.5483333333333344
0.252,0.0,0.0,0.0,,0.5169926359473733,285.7739320024528,0.5600000000000014
0.303,0.0,0.0,0.0,,0.5247137095798073,285.7739320024528,0.5716666666666683
0.353,0.0,0.0,0.0,,0.5340211328300143,285.7739320024528,0.5833333333333353
0.403,0.0,0.0,0.0,,0.5448143549790752,285.7739320024528,0.5950000000000022
0.454,0.0,0.0,0.0,,0.5560519861185931,285.7739320024528,0.6058333333333358
0.504,0.0,0.0,0.0,,0.5693165878379595,285.7739320024528,0.6175000000000027
0.554,0.0,0.0,0.0,,0.58361879931429,285.7739320024528,0.6291666666666696
0.604,0.0,0.0,0.0,,0.5987762189325824,285.7739320024528,0.6408333333333366
0.654,0.0,0.0,0.0,,0.6146024674148284,285.7739320024528,0.6525000000000035
0.705,0.0,0.0,0.0,,0.630916906701918,253.30982002657325,0.6641666666666705
0.755,0.0,0.0,0.0,,0.6475707753970653,253.30982002657325,0.6758333333333374
0.805,0.0,0.0,0.0,,0.6644135991422967,253.30982002657325,0.6875000000000043
0.855,0.0,0.0,0.0,,0.6800886914160249,253.30982002657325,0.6991666666666713
0.906,0.0,0.0,0.0,,0.6968729749618113,253.30982002657325,0.7100000000000048
0.956,0.0,0.0,0.0,,0.713432387253467,253.30982002657325,0.7216666666666718
1.006,0.0,0.0,0.0,,0.7296569070145369,253.30982002657325,0.7333333333333387
1.057,0.0,0.0,0.0,,0.7454559509012879,253.30982002657325,0.7450000000000057
1.107,0.0,0.0,0.0,,0.7607589415383785,253.30982002657325,0.7566666666666726
1.157,0.0,0.0,0.0,,0.7755152976512465,253.30982002657325,0.7683333333333395
1.208,0.0,0.0,0.0,,0.7896938486564056,253.30982002657325,0.7800000000000065
1.258,0.0,0.0,0.0,,0.803280341271997,267.2041791425113,0.7916666666666734
1.309,0.0,0.0,0.0,,0.8162744662630889,267.2041791425113,0.8033333333333403
1.359,0.0,0.0,0.0,,0.8278277095847145,267.2041791425113,0.8141666666666739
1.409,0.0,0.0,0.0,,0.8397513951602886,267.2041791425113,0.8258333333333409
1.46,0.0,0.0,0.0,,0.8511839232287011,267.2041791425113,0.8375000000000078
1.51,0.0,0.0,0.0,,0.862181285031012,267.2041791425113,0.8491666666666747
1.56,0.0,0.0,0.0,,0.872805728437342,267.2041791425113,0.8608333333333417
1.611,0.0,0.0,0.0,,0.8831235513220531,267.2041791425113,0.8725000000000086
1.661,0.0,0.0,0.0,,0.8924892676081727,267.2041791425113,0.8833333333333422
1.712,0.0,0.0,0.0,,0.9024077877638647,267.2041791425113,0.8950000000000091
1.762,0.0,0.0,0.0,,0.9129150758962602,276.61439029215853,0.9075000000000094
1.812,0.0,0.0,0.0,,0.9219805947619082,276.61439029215853,0.918333333333343
