time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,67.40169339374253,0.04724496907505727,0.9654790933978183,82,-0.0009551061084493995,0.015760624781250954,0.9977461695671082,-0.029551085084676743,-0.023544535040855408,-0.2575700283050537,2.1991220461119194e-07,276.6873804340656,0.0
0.051,67.40070798421978,0.02848433882665187,0.9810798623407634,82,-0.0018883174052461982,0.01899164915084839,0.9975575804710388,-0.15083591639995575,-0.10628101974725723,-0.2126295119524002,1.928450061036017e-07,276.6873804340656,0.0
0.101,67.39822323839873,0.03322276702893139,0.9968357188827456,82,-0.001357845845632255,0.01756507158279419,0.9962859153747559,-0.150444895029068,-0.031939730048179626,0.17756564915180206,1.694869617706993e-07,276.6873804340656,0.0
0.151,67.39578213161738,0.06382203728616176,0.9921329085177635,82,-0.0016056507593020797,0.01898924633860588,0.9967566728591919,0.29724597930908203,0.09774942696094513,-0.017491595819592476,1.5538449061551832e-07,280.4241492277863,0.0
0.201,67.39602395280635,0.06005267553129203,0.9997679103591179,82,0.0012701873201876879,0.018196502700448036,0.9964759349822998,0.18146169185638428,0.03370032086968422,0.010979965329170227,1.3650294904294215e-07,280.4241492277863,0.0
0.252,67.39576495376254,0.048552477983849485,0.9948536422914906,82,-1.8574392015580088e-05,0.01691836304962635,0.99634850025177,-0.11124444007873535,-0.354419469833374,-0.059186890721321106,1.2551101324307107e-07,280.4241492277863,0.0
0.303,67.39644521947719,0.08738685929671376,0.9927387011111367,82,-0.0028921838384121656,0.019913777709007263,0.9977561235427856,-0.07981181144714355,0.0668250322341919,0.0794205293059349,1.1042581797197427e-07,280.4241492277863,0.0
0.353,67.39670510878904,0.096081812384305,0.9676084084698037,82,-0.0016383649781346321,0.015745144337415695,0.9990713000297546,0.024108070880174637,0.06310094892978668,-0.1808447390794754,1.011993886183399e-07,280.4241492277863,0.0
0.404,67.39603227058853,0.07945244076440633,0.9689446807851405,82,-0.001281539211049676,0.01835714839398861,1.000110387802124,0.05275396257638931,-0.23170223832130432,0.11161649227142334,8.837842899385129e-08,280.4241492277863,0.0
0.455,67.39608547492794,0.07012528340031599,0.9563298813352377,82,-0.001112649799324572,0.015421145595610142,0.9991474151611328,-0.04932637885212898,-0.08490624278783798,0.03239559754729271,8.083947250432216e-08,280.4241492277863,0.0
0.505,67.3962331401648,0.05245715416160805,0.9784787365682107,82,0.00015248323325067759,0.017734918743371964,0.9979479908943176,-0.28470367193222046,0.0556599386036396,0.044573403894901276,7.078074020955877e-08,280.4241492277863,0.0
0.555,67.39533969843986,0.05217455850451574,0.985190807244195,82,-0.002622670028358698,0.019364673644304276,0.9986862540245056,-0.045820653438568115,-0.040598150342702866,0.07973770797252655,6.48419976649534e-08,280.4241492277863,0.0
0.606,67.39308700075397,0.023256368597761833,0.952614428428051,82,-0.0007788225193507969,0.016499152407050133,0.9974370002746582,0.0252597127109766,-0.07321245968341827,-0.014100978150963783,5.682544398212504e-08,280.4241492277863,0.0
0.656,67.39197190880726,0.030037956932652064,0.9623253274207519,82,-0.00025997613556683064,0.015995925292372704,0.9981120824813843,-0.07701574265956879,-0.05079936981201172,0.06268446147441864,5.2184802557352805e-08,280.4241492277863,0.0
0.706,67.39147854399228,0.013178879658932486,0.9264128256811165,82,0.0012508716899901628,0.017039163038134575,0.9945604205131531,-0.03256915137171745,0.006139361299574375,0.014314258471131325,4.6006472766770607e-08,286.0467844233786,0.0
0.756,67.3909402014114,-0.004085444986719578,0.9616332199277009,82,-0.0004758114228025079,0.01908869296312332,0.9983831644058228,-0.012143203988671303,0.35678422451019287,-0.01250594761222601,4.2287314413849526e-08,286.0467844233786,0.0
0.807,67.39311764862401,0.029487582137304454,0.9461063711248573,82,-0.0012459694407880306,0.0156296007335186,0.9963861107826233,-0.06236248090863228,0.006120641715824604,0.17714449763298035,3.72055448568132e-08,286.0467844233786,0.0
0.857,67.39143703071196,0.06547225321583156,0.9469101600776677,82,-0.0030075451359152794,0.016441585496068,0.9974592924118042,-0.10968196392059326,-0.20124518871307373,-0.18115204572677612,3.423011855175036e-08,286.0467844233786,0.0
0.907,67.38950737833329,0.07167532775551544,0.9753583251801958,82,-0.0005720547633245587,0.016263101249933243,0.9973753094673157,-0.32536250352859497,-0.04043596237897873,-0.04571584239602089,2.998541194125135e-08,286.0467844233786,0.0
0.957,67.39115759889035,0.0855667488110842,0.9621320940348411,82,-0.0005509239854291081,0.014559287577867508,1.000023365020752,0.15476924180984497,0.039640992879867554,0.09635183215141296,2.7530885450976276e-08,286.0467844233786,0.0
1.008,67.38924469843901,0.04984124348554019,0.9726779476034831,82,-0.0020342885982245207,0.016627809032797813,0.9997690916061401,-0.21434029936790466,-0.05777544528245926,0.17581263184547424,2.4250682093655455e-08,286.0467844233786,0.0
1.058,67.38420725775079,0.05579396614877367,0.9637449221952674,82,-0.0015996260335668921,0.016066908836364746,0.9966793656349182,-0.1365291327238083,-0.04944067448377609,-0.1372639536857605,2.230542399533155e-08,286.0467844233786,0.0
1.109,67.38555173624766,0.06202228871701701,0.9259980180510025,82,-0.0009278335492126644,0.015466850250959396,0.9950506091117859,-0.04246972128748894,-0.10906349867582321,-0.06595748662948608,1.970003495074677e-08,286.0467844233786,0.0
1.159,67.38466230233237,0.06005821155046104,0.981151386789431,82,-0.00038712768582627177,0.018553057685494423,0.9960160255432129,-0.34875035285949707,-0.01576174795627594,-0.043218616396188736,1.7419272113823145e-08,286.0467844233786,0.0
1.209,67.38802555462557,0.050591029712170645,0.9624681455048834,82,-0.0022563543170690536,0.015745479613542557,0.9985625743865967,-0.1018989086151123,0.11969894170761108,-0.059499647468328476,1.60163996066776e-08,286.0467844233786,0.0
1.26,67.38903842393849,0.052555454416943474,0.9649658578182015,82,1.3070811291981954e-05,0.018210314214229584,0.9969269037246704,-0.3513071537017822,-0.013141639530658722,0.26682597398757935,1.411009435808394e-08,284.5332067023947,0.0
1.31,67.3861286970144,0.03576834720353244,0.9741939774553837,82,-0.00018541098688729107,0.015296022407710552,0.9995976686477661,-0.25640392303466797,0.053076986223459244,-0.16440275311470032,1.298611878207945e-08,284.5332067023947,0.0
1.36,67.38751496326395,0.020942813715331767,0.9617249824630384,82,0.0004754035617224872,0.015359670855104923,0.9992382526397705,-0.030712002888321877,-0.025776486843824387,0.05508812516927719,1.1952247713995313e-08,284.5332067023947,0.0
1.411,67.38611121194617,0.006615314781758416,0.9613550819912714,82,0.0018435345264151692,0.017482606694102287,0.9987159371376038,-0.10832422226667404,0.02454785257577896,0.08620335161685944,1.0524841798615542e-08,284.5332067023947,0.0
1.461,67.38691497606253,-0.020391378984428637,0.9555675868465391,82,0.0007053948938846588,0.01765557751059532,0.9988412857055664,-0.16799800097942352,-0.25438931584358215,0.04545065388083458,9.6876629001831e-09,284.5332067023947,0.0
1.512,67.38526247456032,-0.013030443022240044,0.9874430748776976,82,-0.00012711476301774383,0.0174813661724329,0.995483934879303,0.003898346796631813,-0.13147073984146118,-0.07040125876665115,8.57473062208758e-09,284.5332067023947,0.0
1.562,67.38834776429562,0.0535542307764536,0.9661191625708531,82,-0.002282229717820883,0.018168961629271507,0.9984501600265503,-0.2791312038898468,-0.07555340975522995,0.12295050919055939,7.553317110667988e-09,284.5332067023947,0.0
