time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,6.0449587135667775,-0.8389304987130344,0.3472860604070706,54,0.012329602614045143,0.006736721843481064,1.0009740591049194,-0.034267690032720566,-0.18789562582969666,0.04317982867360115,0.5455514937569987,0.5501169885585214,0.0034797300227121476,279.34092574092574,0.0
0.051,5.870889992307848,-0.8475434282005945,0.35089360751836773,54,0.01699990965425968,0.00818417314440012,0.997130811214447,-0.026829713955521584,-0.18053926527500153,-0.0705985352396965,0.546603605442103,0.5504092704408369,0.0043024322640881005,279.34092574092574,0.0
0.101,5.811009255613708,-0.8551067862334262,0.3510070648316621,54,0.013513781130313873,0.005225403234362602,0.998447835445404,0.03902139514684677,-0.06981734931468964,-0.10208611190319061,0.548163652074412,0.5500578626220516,0.00396799254264874,279.34092574092574,0.0
0.152,5.713402213138389,-0.8476658326294767,0.3422747213107337,54,0.014086752198636532,0.005125665105879307,0.9988486766815186,-0.006231508683413267,-0.19549919664859772,0.2027568519115448,0.5483808679360883,0.5494166375826128,0.003056852175518495,280.1993453136482,0.0
0.202,5.136776461294188,-0.8465092271920308,0.34483683420045136,54,0.014526658691465855,0.00680563086643815,0.9990373849868774,0.1878128945827484,-0.14424669742584229,-0.07922858744859695,0.5479746643798533,0.5489275072988946,0.002501025576603127,280.1993453136482,0.0
0.252,4.668725925296363,-0.8506234186757249,0.3484103126814403,54,0.014613890089094639,0.00816352665424347,0.9986371397972107,-0.11268679052591324,-0.08838999271392822,0.04125954210758209,0.5487726410592872,0.5482814265232222,0.001850810199194789,280.1993453136482,0.0
0.302,4.720864337306306,-0.8417494904403292,0.34976783726465405,54,0.011891116388142109,0.006138654425740242,1.0003859996795654,-0.17584434151649475,0.03455048426985741,-0.15736982226371765,0.5475966527339825,0.5491027741427305,0.0015141883025443872,280.1993453136482,0.0
0.352,5.2876204087916,-0.8339006147336459,0.34255346098277345,54,0.013999467715620995,0.007123301737010479,0.9994117021560669,-0.1665072739124298,-0.05613255500793457,0.09502419829368591,0.5474659512409835,0.5495263812626991,0.0011204281914419742,280.1993453136482,0.0
0.403,5.193141887913034,-0.8322748567120068,0.346794732727833,54,0.014758553355932236,0.006623371504247189,1.0005381107330322,0.12030074000358582,-0.011482015252113342,0.20435138046741486,0.5506278152368147,0.5488114912349503,0.0009165374188993,280.1993453136482,0.0
0.453,5.207784438928487,-0.8378987633423186,0.3487275961058777,54,0.014939146116375923,0.006072512362152338,1.0001683235168457,-0.00630978075787425,-0.12075896561145782,-0.08638303726911545,0.5541794557341952,0.5505239274803777,0.001360334095278519,280.1993453136482,0.0
0.504,5.363862649968286,-0.8388443372149021,0.34679437131762764,54,0.015202770940959454,0.007231026887893677,0.9988957047462463,0.016656950116157532,-0.05538123846054077,-0.025055762380361557,0.5549398757829226,0.5519682029021596,0.0015382003985437607,280.1993453136482,0.0
0.554,5.7521816244955,-0.836206489933484,0.3508689795955318,54,0.014330422505736351,0.005177303683012724,0.9986425638198853,-0.17863532900810242,-0.053216684609651566,-0.01346837542951107,0.552314992773237,0.5554894692581239,0.0015566011282579658,280.1993453136482,0.0
0.604,6.272740181231549,-0.8507402870084575,0.3497339262967693,54,0.015022876672446728,0.005830236244946718,0.9984212517738342,-0.16787926852703094,-0.0546729601919651,-0.0725538432598114,0.5516208721051333,0.5575223930428072,0.001897992127448548,280.1993453136482,0.0
0.654,6.797644197554296,-0.8547369902963202,0.34084674876154003,54,0.014171921648085117,0.005260496865957975,0.9998652338981628,-0.0812290608882904,0.004811851307749748,-0.032609645277261734,0.5487914684767016,0.560822214546723,0.0036340513484601922,280.1993453136482,0.0
0.705,7.367666320271417,-0.8460642263182258,0.3482951696470623,54,0.015585318207740784,0.006353386677801609,1.0006992816925049,-0.10721802711486816,-0.006558152846992016,0.006340417079627514,0.5453685690400614,0.5643505772698969,0.0044405020632783355,276.34101989721967,0.0
0.755,7.928299633784139,-0.845788265599128,0.3578103476437633,54,0.01482432708144188,0.00876783300191164,0.9984283447265625,-0.04427345097064972,-0.017964081838726997,-0.022738540545105934,0.5444388657792196,0.5659206969265757,0.005836311064493082,276.34101989721967,0.0
0.806,8.253223554732482,-0.842715240479639,0.3463849533306437,54,0.01482966635376215,0.004793975967913866,1.0028247833251953,-0.013811654411256313,-0.21208517253398895,-0.17790035903453827,0.5442970165565929,0.5668581778155504,0.0066244879810461645,276.34101989721967,0.0
0.856,8.768100376088595,-0.840888445846976,0.3492200607440468,54,0.016110483556985855,0.007366676814854145,0.9972360730171204,0.04273032769560814,-0.05768926814198494,-0.006290830671787262,0.5417524019506039,0.5687412156373709,0.0066819177368981015,276.34101989721967,0.0
0.907,9.37272121997229,-0.8486312189232953,0.34313789084946145,54,0.01541330385953188,0.004383952356874943,0.9988558888435364,-0.05955682322382927,0.00020233445684425533,-0.02561766840517521,0.538698583271359,0.5721673201824407,0.006502025816738146,276.34101989721967,0.0
0.958,9.899103243257724,-0.85048551011294,0.34495092861386417,54,0.013074557296931744,0.006741762161254883,0.9987568259239197,-0.16168120503425598,0.03718128427863121,-0.03427361696958542,0.535655143766536,0.5767601941732571,0.006244488687864376,276.34101989721967,0.0
1.008,10.419216348582026,-0.8511449209254814,0.3467803255425809,54,0.015754135325551033,0.0063818288035690784,0.9999203681945801,-0.0388394370675087,0.016363751143217087,-0.006495240610092878,0.5307841741567373,0.5818732616771465,0.005631889731563382,276.34101989721967,0.0
1.058,10.954153397786177,-0.8562437344577543,0.3563450785488784,54,0.015986347571015358,0.0066742850467562675,1.0032522678375244,-0.21894390881061554,-0.11901094019412994,0.04538612440228462,0.5298938704484935,0.5839372270693554,0.004721946008668594,276.34101989721967,0.0
1.109,11.50964130797179,-0.8639499607073556,0.3700532388429252,54,0.015802206471562386,0.006100961938500404,0.9997658729553223,-0.049738720059394836,0.08035847544670105,-0.08246269822120667,0.5263070997214481,0.58531900317358,0.0034940106374377372,276.34101989721967,0.0
1.159,11.928883820917884,-0.8571953431601408,0.37377733248032347,54,0.014679012820124626,0.007155668456107378,1.0002193450927734,-0.04016244411468506,-0.11704639345407486,-0.02171286940574646,0.5257006418146917,0.5832951568024275,0.002858527590094994,276.34101989721967,0.0
1.209,11.298740921247147,-0.8448425442581154,0.3746677969785689,54,0.014508564956486225,0.006572105456143618,0.9965367913246155,-0.09502331167459488,-0.11840946972370148,0.054759662598371506,0.5232491976122129,0.5834477933665442,0.0021152123582440984,276.34101989721967,0.0
1.26,11.336800895736122,-0.8510626670826426,0.36034014106946355,54,0.014890541322529316,0.004375565331429243,0.9995015263557434,0.054918598383665085,-0.08635751157999039,-0.03572259098291397,0.5233944122068405,0.58360649372635,0.0017303813367532826,283.78240866035185,0.0
1.31,11.288934147979024,-0.8542889213915316,0.3499721060333329,54,0.014670424163341522,0.004257773980498314,0.9972849488258362,-0.24526461958885193,0.11096953600645065,0.05861775949597359,0.5277875072736207,0.5803674615284002,0.0012802519748292404,283.78240866035185,0.0
1.36,11.06065313192084,-0.8606818224018135,0.33132435743831024,54,0.016330542042851448,0.004374327138066292,1.0017387866973877,0.1541663259267807,-0.07490900158882141,0.014907528646290302,0.5294879613743163,0.5784174414283662,0.0010472651931987182,283.78240866035185,0.0
1.411,10.78233142853201,-0.8530973714089687,0.3399155070855339,54,0.015542812645435333,0.0060602156445384026,0.9995047450065613,-0.04704790189862251,0.03870715573430061,0.1613250970840454,0.5301328369002134,0.5758754544159592,0.0007748020959671599,283.78240866035185,0.0
1.461,10.400615983891022,-0.8544613337685203,0.3348691921412775,54,0.016323674470186234,0.005372203420847654,0.998291015625,-0.09943945705890656,-0.1336117833852768,-0.16335155069828033,0.5309735569127102,0.5726182380848847,0.0006337487741786257,283.78240866035185,0.0
1.511,10.055844173636531,-0.8475490416454114,0.3314647916516062,54,0.013346000574529171,0.005558560602366924,0.9983922243118286,-0.05192207172513008,0.10844680666923523,0.21440809965133667,0.5326021887681551,0.5693529171346844,0.00046883508110186775,283.78240866035185,0.0
1.562,9.705164297510217,-0.8586596193784295,0.34089006475566364,54,0.015091104432940483,0.0061803641729056835,0.9980933666229248,0.13058461248874664,-0.2068963497877121,0.1188889741897583,0.5341192218315935,0.5670919772950129,0.0003834893698842739,283.78240866035185,0.0
1.612,9.495012921944813,-0.8647424638888476,0.34515956716846913,54,0.014868621714413166,0.005915218032896519,0.9981263875961304,0.08429603278636932,-0.031231073662638664,0.0552479550242424,0.5369775927737307,0.5657008294075008,0.00028371604002302715,283.78240866035185,0.0
1.663,9.30495868238107,-0.8665253506057189,0.3131093371866632,54,0.01590239815413952,0.003393155988305807,0.9985837936401367,0.2574813663959503,0.06605631113052368,0.24253863096237183,0.537264482601762,0.5651515231866188,0.0002320577251784501,283.78240866035185,0.0
1.714,8.983618110358952,-0.8489293698113072,0.31317107882649353,54,0.01440880075097084,0.005645538214594126,1.0001167058944702,0.1572197526693344,-0.03505215048789978,-0.01496896706521511,0.5389773633480396,0.562808451813752,0.0001716530130941312,283.78240866035185,0.0
1.765,8.721212567655778,-0.86171125158137,0.314074664630257,54,0.013773170299828053,0.005262384191155434,0.9997903108596802,-0.10634957253932953,-0.027523744851350784,0.25498947501182556,0.5413111521051512,0.5592593530851291,0.00012697730568660256,284.70703231061634,0.0
1.816,8.398195654823317,-0.8548127967246691,0.30805313804125795,54,0.014566185884177685,0.005068952217698097,0.9990606904029846,0.10673628002405167,-0.26257985830307007,0.08328494429588318,0.5429790944163644,0.554761857882124,0.00010387019722615406,284.70703231061634,0.0
1.866,8.041821287434207,-0.8473538907908144,0.31559473918766495,54,0.01400364562869072,0.006588684394955635,0.9988867044448853,-0.04150133952498436,-0.06618056446313858,0.10085052251815796,0.5433227499191926,0.5506537399674135,7.685543271871668e-05,284.70703231061634,0.0
1.917,7.642369988855662,-0.8523333524686297,0.33201994789139083,54,0.014822806231677532,0.004043771419674158,0.998308539390564,-0.10840757191181183,0.0813765600323677,0.10508758574724197,0.5441255865129035,0.5478907404114429,0.00041180484705738353,284.70703231061634,0.0
1.969,7.256062033522166,-0.8520575292304282,0.32770769075272954,54,0.014493932016193867,0.005108755547553301,0.9984512329101562,0.26945146918296814,-0.08766007423400879,0.012617549858987331,0.5448708222798737,0.5433795866653203,0.00033691524012115573,284.70703231061634,0.0
2.019,6.863736350549933,-0.860437451093371,0.3165568078612169,54,0.014586130157113075,0.0047671981155872345,0.9976539611816406,0.04176931455731392,-0.09225750714540482,0.24059805274009705,0.5455509720478399,0.5387475275394196,0.0003128269958886485,284.70703231061634,0.0
2.07,6.404590047280687,-0.8443078388056862,0.3366978197538811,54,0.012588312849402428,0.007812910713255405,0.9979631304740906,-0.048750825226306915,0.05314040929079056,-0.08662727475166321,0.5436863055300372,0.5346831445330857,0.0007875625852004333,284.70703231061634,0.0
2.12,5.906296033510269,-0.849021853412714,0.32897173220038844,54,0.014177126809954643,0.005725153721868992,1.0001003742218018,-0.08370424062013626,0.1327754110097885,0.042560189962387085,0.543432793474366,0.5337494231606823,0.0010328418164981686,284.70703231061634,0.0
2.17,5.313496346968441,-0.8457039754448216,0.3292278667704808,53,0.015298498794436455,0.006705726962536573,0.9982147812843323,0.07292861491441727,-0.03448924422264099,-0.07952526211738586,0.5412989637262577,0.5336854860561755,0.0009687869580011214,284.70703231061634,0.0
2.22,5.149574949432453,-0.847481438490984,0.3382358552414765,53,0.016115136444568634,0.007258937694132328,0.9980849623680115,0.09884995222091675,0.014227576553821564,-0.10916724056005478,0.5408034884796818,0.533264197135491,0.001195299869149325,284.70703231061634,0.0
