time (s),yaw,pitch,roll,battery
0.0,44.63013863177651,0.6171488403917108,0.05749511410553685,55
0.021,44.63142495346879,0.6039053033847427,0.0510597982928705,55
0.041,44.63194262311601,0.580834025577911,0.05328413453764393,55
0.061,44.63214965554261,0.6250427332365853,0.07075828636733694,55
0.081,44.63258906595792,0.6190782565385817,0.05902332724382766,55
0.102,44.63176846324653,0.6622904285934661,0.06576434140243695,55
0.122,44.63266133593851,0.6108316172759968,0.04930314336815837,55
0.143,44.63302097349578,0.6249140015489557,0.049299622292823427,55
0.163,44.63267872401965,0.6212317237080378,0.03378051187053511,55
0.183,44.6327781793372,0.6118584076236921,0.059231655265025565,55
0.203,44.63244233491473,0.594736031839285,0.039770668479821435,55
0.224,44.632309044142886,0.6198295947073613,0.06233697238929719,55
0.244,44.6325222792463,0.5849686623804551,0.06537581303455132,55
0.264,44.632589446413576,0.622333602946884,0.05120914361618454,55
0.285,44.63287150586452,0.6113428332575808,0.03170633418232108,55
0.305,44.6328625037246,0.6497760721907994,0.006649861051800377,55
0.325,44.6335789813601,0.6303018416977142,-0.006232861087466546,55
0.346,44.63433893015304,0.622105125666999,0.015342503341808958,55
0.366,44.635028345819116,0.6338264975020739,0.01163536669767878,55
0.386,44.63518563384254,0.6162178190932917,-0.014841920924484544,55
0.406,44.63423368026924,0.5831088431973629,0.008820269975115178,55
0.426,44.63507557056388,0.5733158086489698,0.004135094100572253,55
0.446,44.63563367523335,0.5960835140841495,0.021807292316699988,55
0.467,44.63511652330812,0.693858462691724,0.05688150504822289,55
0.487,44.63536673266248,0.6882207995778532,0.10627521035284795,55
0.508,44.634439885083076,0.6713494504723716,0.061839102430425084,55
0.528,44.63468777005267,0.662484074037162,0.01985588186165847,55
0.548,44.63480440049028,0.5687382764291371,0.00740178523552831,55
0.569,44.63560103017293,0.6249255087502785,0.028605233758798344,55
0.589,44.636215205044714,0.623210228651222,-0.006165332246480372,55
0.609,44.6359396600006,0.6642345964529436,-0.01933430474064961,55
0.629,44.636034260630105,0.679595947263985,-0.0014549652407064725,55
0.649,44.63683601044599,0.6496568544011788,-0.0372939831408652,55
0.67,44.636341589958775,0.6780689216261624,-0.03351895627111775,55
0.69,44.636528024016094,0.6742621248804975,0.0009424160618136195,55
0.71,44.63713741108618,0.6651858215208025,0.027068912689192266,55
0.73,44.63728013494327,0.6593106500291547,0.07505422596172819,55
0.751,44.63746276137511,0.6572200965946638,0.05274993982086889,55
0.771,44.63707246797504,0.6180873013324306,-0.009195443936067589,55
0.791,44.63717773263758,0.6520112980994585,-0.024031755148916374,55
0.812,44.63662078379052,0.6525895314588938,0.014684800384369923,55
0.832,44.636333733287294,0.6609541750113951,0.03341207814597318,55
0.852,44.63629948576457,0.6548858409803514,0.061448180231088924,55
0.872,44.63658481663893,0.6531057265346969,0.11870430403347415,55
