time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,0.0,0.0,0.0,,0.502108935959318,285.6571545324525,0.5008333333333334
0.05,0.0,0.0,0.0,,0.5023772277320511,285.6571545324525,0.5125000000000003
0.101,0.0,0.0,0.0,,0.5037065477885153,285.6571545324525,0.5241666666666672
0.151,0.0,0.0,0.0,,0.5064821335057548,285.6571545324525,0.5358333333333342
0.202,0.0,0.0,0.0,,0.5108543817310677,285.6571545324525,0.5475000000000011
0.252,0.0,0.0,0.0,,0.516873847801657,285.6571545324525,0.559166666666668
0.302,0.0,0.0,0.0,,0.5245293310718194,285.6571545324525,0.570833333333335
0.352,0.0,0.0,0.0,,0.5337619524620111,285.6571545324525,0.5825000000000019
0.403,0.0,0.0,0.0,,0.5444740605800493,285.6571545324525,0.5941666666666688
0.453,0.0,0.0,0.0,,0.5565366708684993,276.81520591341075,0.6058333333333358
0.503,0.0,0.0,0.0,,0.569797908405718,276.81520591341075,0.6175000000000027
0.554,0.0,0.0,0.0,,0.5840905928228798,276.81520591341075,0.6291666666666696
0.604,0.0,0.0,0.0,,0.5992370657144933,276.81520591341075,0.6408333333333366
0.654,0.0,0.0,0.0,,0.613906552501385,276.81520591341075,0.6516666666666702
0.704,0.0,0.0,0.0,,0.6301843360498214,276.81520591341075,0.6633333333333371
0.754,0.0,0.0,0.0,,0.6467871333684636,276.81520591341075,0.675000000000004
0.805,0.0,0.0,0.0,,0.6635477102280468,276.81520591341075,0.686666666666671
0.855,0.0,0.0,0.0,,0.680312034070246,276.81520591341075,0.6983333333333379
0.905,0.0,0.0,0.0,,0.696942005681268,276.81520591341075,0.7100000000000048
0.956,0.0,0.0,0.0,,0.713317865490036,285.61824991487913,0.7216666666666718
1.006,0.0,0.0,0.0,,0.7293361705155452,285.61824991487913,0.7333333333333387
1.056,0.0,0.0,0.0,,0.744909656253441,285.61824991487913,0.7450000000000057
1.107,0.0,0.0,0.0,,0.7599778736657856,285.61824991487913,0.7566666666666726
1.157,0.0,0.0,0.0,,0.7745030092003246,285.61824991487913,0.7683333333333395
1.208,0.0,0.0,0.0,,0.7874879516346723,285.61824991487913,0.7800000000000065
1.258,0.0,0.0,0.0,,0.8009287768785671,285.61824991487913,0.79083333333334
1.309,0.0,0.0,0.0,,0.8138196627938576,285.61824991487913,0.802500000000007
1.359,0.0,0.0,0.0,,0.8261872509723,285.61824991487913,0.8141666666666739
1.409,0.0,0.0,0.0,,0.8380694295807768,285.61824991487913,0.8258333333333409
1.459,0.0,0.0,0.0,,0.8495132214225076,285.61824991487913,0.8375000000000078
1.51,0.0,0.0,0.0,,0.860572563208214,271.986511899358,0.8491666666666747
1.56,0.0,0.0,0.0,,0.8713046348805649,271.986511899358,0.8608333333333417
1.61,0.0,0.0,0.0,,0.8817682722771674,271.986511899358,0.8725000000000086
1.661,0.0,0.0,0.0,,0.892023951886034,271.986511899358,0.8841666666666755
1.711,0.0,0.0,0.0,,0.9021320667569334,271.986511899358,0.8958333333333425
1.761,0.0,0.0,0.0,,0.9121509898307636,271.986511899358,0.9075000000000094
1.811,0.0,0.0,0.0,,0.9221356707626782,271.986511899358,0.9191666666666763
1.861,0.0,0.0,0.0,,0.9321365350120343,271.986511899358,0.9308333333333433
1.912,0.0,0.0,0.0,,0.9421985199175916,271.986511899358,0.9425000000000102
1.962,0.0,0.0,0.0,,0.9523604517266162,271.986511899358,0.9541666666666772
2.012,0.0,0.0,0.0,,0.9626544813034064,271.986511899358,0.9658333333333441
2.063,0.0,0.0,0.0,,0.9731059888737473,273.2801667969768,0.977500000000011
2.113,0.0,0.0,0.0,,0.9829683598849192,273.2801667969768,0.989166666666678
2.163,0.0,0.0,0.0,,0.9937703341587176,273.2801667969768,1.0000000000000115
2.214,0.0,0.0,0.0,,1.0045409861500363,273.2801667969768,1.0
2.264,0.0,0.0,0.0,,1.0145073458461789,273.2801667969768,1.0
2.314,0.0,0.0,0.0,,1.0232604747407277,273.2801667969768,1.0
2.365,0.0,0.0,0.0,,1.0306263160725722,273.2801667969768,1.0
2.415,0.0,0.0,0.0,,1.0365261557200245,273.2801667969768,1.0
2.466,0.0,0.0,0.0,,1.0409383123572957,273.2801667969768,1.0
2.516,0.0,0.0,0.0,,1.043885471849986,273.2801667969768,1.0
2.566,0.0,0.0,0.0,,1.045427894084589,273.2801667969768,1.0
2.616,0.0,0.0,0.0,,1.045657577894658,275.56034426121806,1.0
2.667,0.0,0.0,0.0,,1.044693288263409,275.56034426121806,1.0
2.717,0.0,0.0,0.0,,1.042675814496761,275.56034426121806,1.0
2.767,0.0,0.0,0.0,,1.0397621396969263,275.56034426121806,1.0
2.817,0.0,0.0,0.0,,1.0361188969872357,275.56034426121806,1.0
2.868,0.0,0.0,0.0,,1.0319166835630187,275.56034426121806,1.0
2.918,0.0,0.0,0.0,,1.0273248434783449,275.56034426121806,1.0
2.968,0.0,0.0,0.0,,1.0225067896354567,275.56034426121806,1.0
3.019,0.0,0.0,0.0,,1.0176159656179582,275.56034426121806,1.0
3.069,0.0,0.0,0.0,,1.0127927075433616,275.56034426121806,1.0
3.12,0.0,0.0,0.0,,1.0078411506518177,270.16450885668274,1.0
3.17,0.0,0.0,0.0,,1.0035321087414195,270.16450885668274,1.0
3.22,0.0,0.0,0.0,,0.9998757039372675,270.16450885668274,1.0
3.271,0.0,0.0,0.0,,0.9963737384807427,270.16450885668274,1.0
3.321,0.0,0.0,0.0,,0.9931793885201349,270.16450885668274,1.0
3.371,0.0,0.0,0.0,,0.99075311820589,270.16450885668274,1.0
3.422,0.0,0.0,0.0,,0.9888779325160284,270.16450885668274,1.0
3.472,0.0,0.0,0.0,,0.9875520099209225,270.16450885668274,1.0
3.523,0.0,0.0,0.0,,0.9867588033625597,270.16450885668274,1.0
3.573,0.0,0.0,0.0,,0.986473690989943,270.16450885668274,1.0
3.623,0.0,0.0,0.0,,0.9864685241994268,270.16450885668274,1.0
3.674,0.0,0.0,0.0,,0.9864685241994268,270.16450885668274,1.0
3.724,0.0,0.0,0.0,,0.9864685241994268,270.16450885668274,1.0
3.774,0.0,0.0,0.0,,0.9864685241994268,270.16450885668274,1.0
