time,thrust,velocity,yaw,pitch,roll,battery,x,y,z,yaw obs,pitch obs,roll obs,x obs,y obs,z obs,loop rate (Hz),target altitude (m)
0.756,0.0,-1.2966201414359571e-17,-21.753801662819924,-0.43415150632606697,0.6270885503315805,57,0.3525690378930674,0.6378550401529143,6.168524444154835e-16,-21.753559203498885,-0.45411574986338465,0.6204714875651975,0.3524956920560493,0.6374951897728413,0.0,284.86782119398424,0.0
0.806,0.0,-9.589258190310223e-18,-21.752911893875407,-0.4736535406946054,0.6446247434566122,57,0.35622634648500423,0.6411660164145396,4.559314419364163e-16,-21.75148620355796,-0.46225965619986376,0.6517134884814072,0.35528841663591737,0.6401993631996921,8.146991570039335e-06,284.86782119398424,0.0
0.856,0.0,-7.900389443859712e-18,-21.75628681506812,-0.4571135570366944,0.6787798863005026,57,0.35755643741904286,0.6419849567314829,3.7272571971931626e-16,-21.755309254081837,-0.4661398139530154,0.6688957146386351,0.35781758371922007,0.642197485689229,8.980003413071418e-06,284.86782119398424,0.0
0.906,0.0,-6.482899635340989e-18,-21.755570975488904,-0.4425688058246218,0.6540346815742639,57,0.357818631720132,0.6440949880094641,3.0469943281901644e-16,-21.755376912000347,-0.44884267151815715,0.6768278457221467,0.35805437216833347,0.6445851531739109,2.2332185396846542e-05,284.86782119398424,0.0
0.956,0.0,-4.692817595453672e-18,-21.74907164745031,-0.49636424393045053,0.6918705894145468,57,0.3558892814886738,0.6473573927836583,2.252222756868052e-16,-21.749675495674136,-0.48404156881525673,0.6663491065198289,0.355971759925481,0.6478504036497802,1.7222270636040236e-05,284.86782119398424,0.0
1.006,0.0,-3.3913470878496747e-18,-21.74665659306427,-0.5087896172943399,0.7052003541850336,57,0.35739852770502906,0.6490026289948894,1.6649373102005017e-16,-21.746133401368315,-0.49554760404484727,0.7109794370648854,0.35625359463335143,0.648448292856477,0.0,284.86782119398424,0.0
1.057,0.0,-2.6524000174126075e-18,-21.74724324608678,-0.49817973028819157,0.6722528500586519,57,0.3592308610578332,0.651070717988486,1.3621158468717135e-16,-21.74757978988469,-0.5017789366657996,0.6948326488657843,0.359455949045199,0.6513092930165004,8.225656312748604e-06,284.86782119398424,0.0
1.107,0.0,-2.0040789157796846e-18,-21.74888949244539,-0.5028071367905176,0.6788773584620257,57,0.357958586324982,0.6546030385930968,1.0080959522437756e-16,-21.74823516815953,-0.5017560921694774,0.6792670282195337,0.35828066406806514,0.6547027395616762,0.0,284.7056144979567,0.0
1.158,0.0,-1.661529890257652e-18,-21.7445056115869,-0.49639621615731405,0.6745002687123048,57,0.3582319929547936,0.6555900375584623,8.245603735603234e-17,-21.744392829981454,-0.4999352465988049,0.6881844961050522,0.358350835512507,0.655898601629627,0.0,284.7056144979567,0.0
1.208,0.0,-1.2454357977671577e-18,-21.744925759850066,-0.4619636581115403,0.6709113937376939,57,0.35901757488607056,0.6556553091055214,6.095514134996207e-17,-21.745519662574562,-0.4731505171650899,0.6784473996230397,0.3591330115722661,0.6560579732359105,1.6132087661441973e-05,284.7056144979567,0.0
1.259,0.0,-1.021067306914915e-18,-21.744032314105738,-0.5247611902349907,0.6822650144676574,57,0.3599965970326137,0.6557688034863558,4.9809110658491277e-17,-21.745175606640554,-0.5025926690463044,0.6846130143516695,0.3602495059294842,0.6559114174748449,1.0974750936727411e-05,284.7056144979567,0.0
1.309,0.0,-7.686853421801278e-19,-21.746269152113463,-0.4919869594943738,0.7061928368591427,57,0.3628561433666154,0.6561373366634768,3.6816504819265114e-17,-21.745404968369886,-0.5039556943730888,0.6899487737922346,0.36265055318983197,0.6560170554371324,0.0,284.7056144979567,0.0
1.36,0.0,-6.267465936540289e-19,-21.74510714117911,-0.48615488632464926,0.6360305134092308,57,0.3642680833103515,0.6568666039456549,3.009307983335852e-17,-21.74597728883563,-0.47887665156288217,0.6400003684405491,0.36452649100283924,0.657014728056432,0.0,284.7056144979567,0.0
1.41,39703.0,0.019719902689003737,-21.744790027808918,-0.4714440755304312,0.6091673719098192,57,0.3622021658070934,0.6587413183754641,9.249586055976606e-09,-21.744673201247867,-0.4512594958295644,0.5901457341191855,0.36265355243315256,0.659098113052792,0.000172805898845196,284.7056144979567,0.0
1.46,39645.0,0.020079339426721226,-21.732905058015998,-0.44576562886200566,0.6451496314341327,57,0.3608916306382922,0.6606894019773123,5.217642371046538e-08,-21.724386733742374,-0.44037542288201986,0.6103346678370533,0.36077705328669846,0.6610607891564778,0.00018466326186482418,284.7056144979567,0.0
1.51,39552.0,0.017884340654613643,-21.708025579237834,-0.515572178906513,0.7399286693459983,57,0.357297835984042,0.6623753286562164,2.0890615625522295e-07,-21.70783061326661,-0.5098411463744187,0.6592899865558997,0.3575987208170031,0.6624352233958873,0.00024084832899123795,284.7056144979567,0.0
1.561,39234.0,0.017314960705226846,-21.662177204546264,-0.21604020000353194,0.6998736987892268,57,0.3543917929534094,0.6610249640792275,2.9178658936338646e-07,-21.674454947681944,-0.32709634566357326,0.7590282690237451,0.3542365527895714,0.6612065191349518,0.00037824988203540185,284.7056144979567,0.0
1.611,39422.0,0.013613725249118483,-21.54870005568508,-0.5161694890489431,0.9773327962769885,57,0.3516415151933409,0.6579832945118141,2.6465822702774723e-07,-21.572960308974483,-0.409126800652709,0.9032298359809735,0.351543916419899,0.6579806091510114,0.0003162148013556897,284.7056144979567,0.0
1.661,39500.0,0.017917964613480383,-21.517246678548222,-0.43664160035764465,0.779197054438559,57,0.34918398422684044,0.6551751583947192,3.1267690091168226e-07,-21.53124185953562,-0.5808894772487316,0.8021194829702045,0.3489788037187987,0.6549213255300977,0.00023776042675072967,285.0870941626797,0.0
