time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,19.50432796892477,-0.4964145990581478,-0.44935681478822753,59,0.4097903259626708,289.7619343696028,0.0
0.05,19.504380829715778,-0.4468361258319475,-0.46013098933013047,59,0.40173485198754577,289.7619343696028,0.0
0.101,19.506838886592394,-0.521074805944098,-0.4575672700567782,59,0.4006545620316141,289.7619343696028,0.0
0.151,19.50779045474511,-0.5430516609386195,-0.45738296254463545,59,0.39696024097492166,289.7619343696028,0.006666666666666667
0.201,19.519263428502782,-0.4738597675603646,-0.45145683968439226,59,0.392529119744488,289.7619343696028,0.018333333333333333
0.252,19.514243708239828,-0.5326584810188945,-0.4536293937590478,59,0.39620132547236964,289.7619343696028,0.030000000000000002
0.302,19.496239519626485,-0.5579027458267475,-0.43715839550793284,59,0.39377883622201815,289.7619343696028,0.035
0.353,19.49324960797958,-0.44983844989764554,-0.4473202534159971,59,0.3863404299613918,289.7619343696028,0.045000000000000005
0.412,19.50977015723213,-0.4763470814925711,-0.43222811423747287,59,0.3866667221002308,289.7619343696028,0.05583333333333334
0.463,19.49551006089955,-0.5249904255435862,-0.4005976969569035,59,0.38309261930139027,289.7619343696028,0.06583333333333334
0.513,19.49757760858418,-0.5671518329195777,-0.3731009459312194,59,0.3810491286050355,289.7619343696028,0.0775
0.564,19.505943183497937,-0.49776952439765904,-0.360863200478582,59,0.3814467745589132,289.7619343696028,0.0825
0.614,19.50892983481173,-0.4533862202664566,-0.33311849722947723,59,0.372798267560979,289.7619343696028,0.08833333333333333
0.679,19.510934980481913,-0.4137560719930298,-0.3160548237679851,59,0.368916908283587,289.7619343696028,0.0975
0.73,19.479415433666237,-0.40441602877267097,-0.3490079512560012,59,0.3632318765514121,289.7619343696028,0.10083333333333334
0.781,19.472959616536023,-0.5428964758463789,-0.31268738648780137,59,0.35996477404694555,289.7619343696028,0.10916666666666668
0.831,19.46836781613472,-0.5480040439719306,-0.31604036232689736,59,0.3538017192544923,289.7619343696028,0.12083333333333333
0.881,19.476684017178602,-0.6941607165325585,-0.31476690150737263,59,0.3532464849333639,281.1949584338965,0.12916666666666668
0.931,19.49451431912052,-0.5947335601385902,-0.35951112182964984,59,0.35172877710420164,281.1949584338965,0.13833333333333334
0.996,19.50611872445015,-0.5242071905951401,-0.382637988754372,59,0.3519746912573288,281.1949584338965,0.14666666666666667
1.046,19.516531424618613,-0.4925475724686178,-0.4154385344956518,59,0.3519617855753446,281.1949584338965,0.15333333333333335
1.096,19.515388091094643,-0.4872193135900032,-0.42333367778486813,59,0.3442580059708082,281.1949584338965,0.15916666666666668
1.147,19.493502408586632,-0.42493868234738286,-0.39401236504359743,59,0.34224336426216523,281.1949584338965,0.165
1.198,19.513511469256702,-0.33208499891945875,-0.3020342808226657,59,0.34150164494396973,281.1949584338965,0.17666666666666667
1.248,19.50514376711813,-0.24839260507907282,-0.28139509264233614,59,0.3408804014472985,281.1949584338965,0.18500000000000003
1.303,19.499942352678175,-0.41238031804566944,-0.2423784567632765,59,0.34174105919413855,281.1949584338965,0.19
1.353,19.502265272403108,-0.5882862414932628,-0.18834013151948503,59,0.3400957057996051,281.1949584338965,0.1975
1.404,19.5016013592106,-0.5905566916022383,-0.17406174425307436,59,0.33720871917366746,281.1949584338965,0.21000000000000002
1.463,19.494958943892847,-0.586824186737437,-0.2303909438023787,59,0.33190311174156,281.1949584338965,0.21833333333333335
1.513,19.531416709154477,-0.5589978079553285,-0.24367317328956214,59,0.3288245891381086,281.1949584338965,0.22416666666666668
1.563,19.531362686550956,-0.6247473263083891,-0.2629800833566907,59,0.32493064339999844,281.1949584338965,0.23333333333333334
