time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,0.22512474452425746,-0.2608047390009871,0.1892561950400845,58,0.005301496013998985,0.002241177251562476,0.9957746863365173,0.09415787354707718,-0.01940581966340542,0.07362811267375946,-86.07488375476495,-4.8757586916429165,0.0,286.39836121543186,0.0
0.051,0.22984549299107346,-0.3070015477906604,0.09940115468800266,58,0.0054082926362752914,0.0017553087091073394,0.9993578195571899,-0.32987801089286806,-0.06483845990300179,0.07741806656122208,-86.26718198461863,-4.832579227317125,0.0,277.9157169361251,0.0
0.101,0.23133044915521253,-0.29372496637107814,0.10107149031688796,58,0.004130841698497534,0.001309325685724616,0.9986974596977234,-0.3159898008346558,0.05047473851442337,-0.0603034682571888,-86.52393022131365,-4.774817491929314,0.0,277.9157169361251,0.0
0.152,0.23045063928414686,-0.3198053391861667,0.11351702666574078,58,0.005498223938047886,0.0019891723059117794,0.9978846311569214,-0.16575104846954344,-0.14968706872463225,-0.02972688153386116,-86.78135158121832,-4.716782317146608,0.0,277.9157169361251,0.0
0.202,0.23307339173350014,-0.29949649457836836,0.1221246025088695,58,0.0038223136216402054,0.0033034675288945436,0.9969912767410278,0.00029134693220257777,-0.053465454095602036,0.021971717476844788,-87.03975314688302,-4.658412111486471,0.0,277.9157169361251,0.0
0.252,0.23351623300928873,-0.2907482461977907,0.1650288006767905,58,0.004207824822515249,0.003635726636275649,0.9979783892631531,-0.04364252939224243,-0.07063521649837494,-0.14083878695964813,-87.16952891355706,-4.629054338214436,0.0,277.9157169361251,0.0
0.303,0.23790714072435856,-0.3457054262012224,0.06967063509311236,58,0.006486254744231701,0.0020566810853779316,1.0005056858062744,-0.09911809965372086,-0.043941693568229676,0.04432689771056175,-87.36402489275233,-4.584999082279261,0.0,277.9157169361251,0.0
0.353,0.23716305051684033,-0.30420262135597753,0.16503702789003058,58,0.003836223855614662,0.004047009162604809,0.9933412075042725,0.14331347391605379,0.15896473619937898,-0.12898589670658112,-87.49361372176126,-4.555613153047193,0.0,277.9157169361251,0.0
0.405,0.2366703106783863,-0.3048525348384459,0.09520815932413605,57,0.005934856832027435,0.0021395401563495398,0.9975178241729736,0.09978673503398895,-0.056201959216594696,-0.03785007447004318,-87.68793678354209,-4.511494231717274,0.0,277.9157169361251,0.0
0.455,0.23483946483420948,-0.3119748453174471,0.12419045251898023,57,0.007099277339875698,0.0015165505465120077,1.0019292831420898,-0.05476911842226982,-0.14023989644050597,-0.01864316686987877,-87.81747169033304,-4.482051044941901,0.0,277.9157169361251,0.0
0.505,0.23719728035008994,-0.28605238785513787,0.09390024273389003,57,0.006441834382712841,-0.0004483491647988558,0.9997662305831909,-0.2103351439476013,-0.03530872445702553,0.008924457244575024,-88.01178761091937,-4.437829075719481,0.0,277.9157169361251,0.0
0.556,0.2421498729901852,-0.26690975290442537,0.07399279257432434,57,0.003804628737270832,0.0022012656554579735,0.9965918660163879,-0.019505969354510308,0.14725567195415498,0.06936389207839966,-88.14135707770866,-4.408309634200063,0.0,285.55991285403053,0.0
0.606,0.2368822951741986,-0.28499628278584094,0.08846154803385002,57,0.005932952743023634,0.0015304435510188341,0.996136486530304,-0.050159019523859025,0.09207200053930283,0.004017454572021961,-88.33577280721222,-4.363974325064272,0.0,285.55991285403053,0.0
0.656,0.23973158374635045,-0.27328605405215056,0.10771366367409943,57,0.0053066061809659,0.0020359151531010866,0.9975540041923523,-0.2195558483839035,-0.18205902185440062,-0.014630157500505447,-88.46543477677416,-4.334377065736116,0.0,285.55991285403053,0.0
0.707,0.24154992053542595,-0.29677473400525095,0.08240919665934987,57,0.006530767306685448,0.00027088081697002053,0.9977898001670837,-0.10877911105155945,-0.04777634348869324,-0.09738226979970932,-88.66001836521103,-4.289915340799625,0.0,285.55991285403053,0.0
0.758,0.2431873220979955,-0.2995605988756433,0.12227447471672025,57,0.004961560480296612,0.0042285253293812275,0.9976418614387512,0.15665531799793245,-0.11002061721086502,0.017414918169379234,-88.7898051163428,-4.260229116214266,0.0,285.55991285403053,0.0
0.808,0.2455746792444637,-0.2961257601819824,0.1495616803310388,57,0.008208773098886013,0.00290769524872303,0.9963475465774536,-0.05987085878252983,0.2619609812259674,-0.014808590523898602,-88.98458880517452,-4.215628907204021,0.0,285.55991285403053,0.0
0.858,0.24318267854630113,-0.29456501122151907,0.07402368690925601,57,0.004974501673132181,0.001251201843842864,0.9975404143333435,0.14734981105327608,-0.09012928810119629,-0.370964914560318,-89.11451888636822,-4.185842752503977,0.0,285.55991285403053,0.0
0.908,0.24489933109509876,-0.2870854895700318,0.09217137629612815,57,0.005977574735879898,0.002824247581884265,1.0020074844360352,-0.01060291529968381,0.005381671524047851,0.15341484546661377,-89.30952761897046,-4.141088978897777,0.0,285.55991285403053,0.0
0.959,0.2438419643846436,-0.3039879817555717,0.16277675575881248,57,0.006449548527598381,0.001366981421597302,0.9949046969413757,-0.08970899238586426,-0.05014944281578064,-0.20629027485847473,-89.43961242368975,-4.111202849038808,0.0,285.55991285403053,0.0
1.01,0.24533008592720573,-0.31138721937603475,0.1293578662588367,57,0.005367089994251728,0.002254619961604476,0.9990274310112,-0.13008133425712584,-0.0037241147787775842,0.10482486337423325,-89.63485850130982,-4.066286606796394,0.0,285.55991285403053,0.0
