time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,-3.9835716804569024,-0.5892182632842885,-0.1611940137509028,57,0.0,292.40825432236477,0.0
0.05,-3.984994506158046,-0.5816214010435178,-0.2681902258845489,57,0.0,292.40825432236477,0.0
0.102,-3.9844033333288937,-0.6389481389523427,-0.26106943926160125,57,0.0,292.40825432236477,0.0
0.155,-3.986775790214393,-0.6097199785688995,-0.048182614849622586,57,0.0,292.40825432236477,0.009166666666666667
0.207,-3.993287000511616,-0.5958534535120682,-0.4088855650019753,57,0.07348853654314641,292.40825432236477,0.021666666666666667
0.258,-3.987101502376439,-0.2350599740212718,-0.2631789491611827,57,0.15426102646951087,292.40825432236477,0.03416666666666667
0.309,-3.991039532550882,-0.8044290557134395,-0.21187462264664403,57,0.19651597794056544,294.8129612708231,0.0475
0.36,-3.94789412840856,-0.8811306225780605,-1.623345660024481,57,0.24741761654520092,294.8129612708231,0.0575
0.414,-3.8571293450997883,-0.9121799913478827,0.7026815158313142,57,0.19881011442557026,294.8129612708231,0.06916666666666667
0.465,-3.7626994717510303,-0.5536281717399657,-0.14070940004892823,57,0.18358593760866093,294.8129612708231,0.08
0.516,-3.659553112771274,0.04396544227340106,-0.8038907943124349,57,0.13216589639487109,294.8129612708231,0.09000000000000001
0.568,-3.8659325507775257,-0.41288639687803624,0.030127772409222525,57,0.11885512382940011,294.8129612708231,0.10166666666666667
0.618,-3.9548413818158927,0.4064787412345639,0.7016767547614947,57,0.09328223103288119,294.8129612708231,0.11333333333333334
0.672,-4.049381660469858,-0.12917383642190658,-0.17213784045581978,57,0.08889890664450029,294.8129612708231,0.125
0.722,-4.186081244750335,-0.09273155454994873,0.2962821441809811,57,0.09812038749040702,294.8129612708231,0.13333333333333333
0.772,-4.370678969699406,0.4338958796868039,0.25406229621558923,57,0.15406353818781726,294.8129612708231,0.14333333333333334
0.823,-4.471570970930608,-1.1068921592181014,1.03396252414549,57,0.1475586854941917,294.8129612708231,0.15583333333333335
0.877,-4.725761107381296,-0.23371814534793736,0.33515122020560767,57,0.23817029741829343,298.7608804045872,0.1691666666666667
0.927,-4.8504330437244585,-1.5528556147138886,0.2316349847451228,57,0.34575318234616914,298.7608804045872,0.18166666666666667
0.978,-4.92165739725838,-2.2376235105762916,-1.903895251816107,57,0.4037192878574708,298.7608804045872,0.19333333333333336
1.028,-4.674227507187177,-1.3808153326946009,0.9867195832789234,57,0.4451268453598728,298.7608804045872,0.2041666666666667
1.079,-4.156412035519431,-0.0833222023067018,-1.9790243154513714,57,0.5118556271879263,298.7608804045872,0.21666666666666667
1.129,-3.940770351831114,-1.990895858787817,2.167324708845253,57,0.5199266852575738,298.7608804045872,0.22916666666666669
1.18,-3.976472572288722,-0.7893755019894119,-0.5412780991555398,57,0.4923730352697485,298.7608804045872,0.24166666666666667
1.234,-3.9168625507482293,-1.4690457513423112,1.6297346870006395,57,0.5591979956300929,298.7608804045872,0.2541666666666667
1.285,-3.903966009600632,0.3283697228555548,1.2155241330464712,57,0.6519153910732473,298.7608804045872,0.26583333333333337
1.336,-3.945836253701496,-1.1680913977247869,0.31434597032945316,57,0.7564981594219372,298.7608804045872,0.2791666666666667
1.386,-3.9500216019491985,-0.7960358243336939,0.3399420893747486,57,0.7717848613320519,298.7608804045872,0.29000000000000004
1.437,-3.9696940315308167,-0.599311242912976,0.13320985512634503,57,0.7722719385787373,299.5931428571429,0.30083333333333334
1.489,-3.971140421163195,-0.7450531833466255,0.5159399686735037,57,0.6999456646297443,299.5931428571429,0.3125
1.547,-3.9720727527295527,-1.2250012961957761,-0.06235570778469887,57,0.7044866134703744,299.5931428571429,0.3216666666666667
1.598,-3.9572127115133484,-1.1914028565881503,0.02368625530423777,57,0.7357935839578137,299.5931428571429,0.33333333333333337
1.65,-3.9827482416173132,-0.656725491923407,0.3381947181644344,57,0.7494286696396735,299.5931428571429,0.3466666666666667
1.705,-3.9766995552808817,-0.7829923258145493,0.4126007587852527,57,0.7848205954056995,299.5931428571429,0.36000000000000004
1.757,-3.984646579296175,-0.2992091584649663,-0.8730199502333851,57,0.812980703293967,299.5931428571429,0.3716666666666667
1.807,-3.994312551895982,-0.4461876209141284,0.45971557331183194,57,0.8491835129056995,299.5931428571429,0.38333333333333336
1.86,-3.978230391156588,-0.8221839082004617,0.40023837857448036,57,0.8502774076116617,299.5931428571429,0.39583333333333337
1.91,-3.985805534308953,-1.0023460348652586,1.1371344769408482,57,0.8483594056873901,299.5931428571429,0.4058333333333334
1.96,-3.984991969171621,-1.1787345924093382,-0.020097168819545593,57,0.8160043275891959,299.5931428571429,0.4133333333333334
2.011,-3.9882935348147783,-0.8510581506869532,0.7331247488811268,57,0.8613894812571209,298.06026151222284,0.4266666666666667
2.064,-3.984539967726006,-1.1492598626088089,-0.19163962950761446,57,0.8723863264854419,298.06026151222284,0.4391666666666667
2.119,-3.983395624529729,0.15043398036446515,-0.365517232015883,57,0.9333430070586223,298.06026151222284,0.45333333333333337
2.174,-3.978030588528669,-0.15451225036047228,0.28619611302551595,57,0.9371341245827546,298.06026151222284,0.4633333333333334
2.234,-3.983078828931395,0.05567478007788505,-0.38038508003363786,57,0.9960410862305491,298.06026151222284,0.4766666666666667
2.288,-3.983233399462109,-0.7112422453537524,0.4380573762718904,57,1.008240915757801,298.06026151222284,0.4891666666666667
2.339,-3.976192011042181,-0.7048449737827517,-0.25191953016675306,57,0.9820597223445977,298.06026151222284,0.5
2.39,-3.9733823422614925,-0.945350379823097,0.041265889383204836,57,1.0774754188952163,298.06026151222284,0.5
2.447,-3.968633105786251,-0.522135234469688,-0.7300128463895117,57,1.1174318357536714,298.06026151222284,0.5
2.498,-3.9757374967578065,-0.5989707717337164,-0.18030413917667826,57,1.3981557494958397,298.06026151222284,0.5
2.562,-3.9732958445354774,-0.8006304375999865,-0.414414416075003,57,1.4790450442551297,298.6757815281635,0.5
2.615,-3.9721645884680252,-0.45429100839470465,-0.3187410617361789,56,1.4464282527412986,298.6757815281635,0.5
2.665,-3.9785937681907266,-0.9671709931059571,0.009803914854384326,56,1.4466882439868374,298.6757815281635,0.5
2.716,-3.9257499336313364,-0.16079901118726747,0.8463877965156561,56,1.3926420526519339,298.6757815281635,0.5
2.767,-3.8325545780342174,-0.32348304199852224,0.9792448583937118,56,1.3603548828141572,298.6757815281635,0.5
2.819,-3.805319776886262,-0.16718497433572152,-0.6106247135169094,56,1.3508080566256968,298.6757815281635,0.5
2.873,-3.800666246876816,-0.5755972173451233,-0.2893134211458847,56,1.3374543762788114,298.6757815281635,0.5
2.925,-3.783804222587307,-1.4513969926023311,-0.491542358556377,56,1.34374716019628,298.6757815281635,0.5
2.976,-3.790201711575989,0.810459229350619,0.39617700673489187,56,1.3100725960142774,298.6757815281635,0.5
3.026,-3.7758180943795883,-1.1759449636652073,-0.48338131619546904,56,1.2969337780397987,298.6757815281635,0.5
3.078,-3.7909412900967823,-1.5239367805741848,-1.6043281730179482,56,1.2527239946624376,298.6757815281635,0.5
3.132,-3.789225257005306,-0.37519672927206127,-0.7135667427077991,56,1.1970429282100143,299.6359479925704,0.5
3.183,-3.780162494222107,-0.47311531416549174,0.398039392235017,56,1.1699875394947215,299.6359479925704,0.5
3.236,-3.774669741245371,-0.5848994289418149,-0.24283905459714694,56,1.1328941027514765,299.6359479925704,0.5
3.286,-3.780436368748438,-0.5094937091618701,-0.08283276681821325,56,1.0536996834906402,299.6359479925704,0.5
3.338,-3.775577815606338,-0.5184080684149407,-0.19623738392871853,56,1.035775109067925,299.6359479925704,0.5
3.388,-3.779988894967856,-0.5331870445188526,-0.12716132802713104,56,1.046019165396554,299.6359479925704,0.5
3.44,-3.7693065146007414,-0.6410915589706366,0.12278457418157829,56,1.0738026582690243,299.6359479925704,0.5
3.491,-3.7637479959162867,-0.5964428469462428,-0.25949209148189806,56,1.0935510681114369,299.6359479925704,0.5
3.543,-3.764257634101653,-0.6150313450731545,-0.1087249221287723,56,1.138399825358663,299.6359479925704,0.5
