time (s),yaw,pitch,roll,battery
0.0,-2.9513161153594725,0.5811315195566482,0.21007333764730618,69
0.02,-2.9518250540681494,0.584529452350105,0.23932609465404606,69
0.041,-2.952381524326037,0.5967710778877852,0.2503623070153516,69
0.061,-2.952411584113365,0.6419047868003657,0.25891083318095814,69
0.082,-2.9531374017386596,0.606062795503709,0.2524070586757678,69
0.103,-2.9526426198160762,0.5699087478674845,0.2245577017102512,69
0.123,-2.9527441511731296,0.6036735775793004,0.2303192621605255,69
0.144,-2.952813997974182,0.60299484542082,0.1905831441468354,69
0.165,-2.9509338577989648,0.5698862394552785,0.22346264323402895,69
0.186,-2.9417627944312197,0.5719493367016393,0.17886256798634667,69
0.206,-2.945566185087564,0.5839572070177685,0.14785578652140025,69
0.226,-2.943101351521926,0.5312136383264981,0.24950606649603954,69
0.247,-2.9327516818621517,0.5249106686112354,0.21100771456524803,69
0.267,-2.9326113844055413,0.42546717532521144,0.2531802721261477,69
0.287,-2.9321825937557424,0.25229088431664337,0.3942755157656172,69
0.308,-2.9332322176293406,0.4406907266693455,0.5067453886530336,69
0.328,-2.9314949126887737,0.3361012748764581,0.5619714639900896,69
0.348,-2.929692343681485,0.6161125022367404,0.48885873931031926,69
0.369,-2.9276789481755445,0.4732885674084585,0.8317499387543671,69
0.389,-2.9269512260102055,0.7208202289468413,0.3705963758339086,69
0.41,-2.9271867870714217,0.6074137660364749,0.711242231898211,69
0.43,-2.9278540172175536,0.4629519801695121,0.5609901606393117,69
0.45,-2.9240666875611563,0.44044719832923995,0.6077947923143725,69
0.471,-2.9150582902275826,0.6345680917048502,0.6899846049658811,69
0.491,-2.9157757795512307,0.40419766447316163,0.2941319820371356,69
0.511,-2.9125334881057485,0.6785471994298324,0.05089821939663438,69
0.531,-2.9129918551694494,0.5901269517082955,-0.14073131750879173,69
0.552,-2.916324414495347,0.6864247092944901,0.4325649322843151,69
0.572,-2.9124707718652925,0.24744505270679926,0.5478031282059878,69
0.592,-2.912341149810031,0.37084060138569236,0.3610026568313794,69
0.613,-2.919659340253672,0.8330552619111832,0.4460255806448301,69
0.633,-2.926267092326581,0.5035999769698033,0.3754376047770759,69
0.653,-2.924519142603901,0.6398466597859452,0.3272782546072387,69
0.674,-2.9260557878320648,0.562777707036654,0.5630562508914226,69
0.694,-2.9242689901903085,0.5694381139301972,0.5716947955053796,69
0.715,-2.92681081316942,0.8435781876459238,0.47530881603436426,69
0.735,-2.9190278043385502,0.6595890452216993,0.321746370648267,69
0.756,-2.9211785140962574,0.4327329178888498,0.3184783202489659,69
0.776,-2.917979996892138,0.9270959695836125,0.35363420126494144,69
0.796,-2.923991449836047,0.7171164650374982,0.5624716385416312,69
0.817,-2.923913391466548,0.47814295305511617,0.799482418168654,69
0.837,-2.937727171604642,0.3044302021233349,0.3236221349669762,69
0.857,-2.9242056494897986,0.48909121517756243,0.28131238865941083,69
0.877,-2.9190535989584627,0.23307647145110866,0.025571145381031363,69
0.897,-2.923497888201364,-0.009296708954013822,0.2697943596466395,69
0.918,-2.9009440096574326,0.5828043703250629,0.5867849038326503,69
0.938,-2.9215143983592315,1.053301317340871,0.37014261818989364,69
0.958,-2.919939849064766,0.9700160297068213,0.3193344019234119,69
0.978,-2.9299932357233356,0.43429043122904204,0.37129406122636216,69
0.999,-2.9313389612176497,0.36522455777705487,0.5138009254692428,69
1.019,-2.9309941347632686,0.5110769364208454,0.5159674281000769,69
1.039,-2.9295615707494607,0.21284263265056938,0.7926432200739733,69
1.06,-2.9145764535032916,0.31694741181918956,0.4703437814784309,69
1.08,-2.897628816588399,0.5049038432469398,0.2606737005157601,69
1.1,-2.8951397269542953,0.6865582495499769,0.30295462014661284,69
1.12,-2.891632033135221,0.5814669854487957,0.4044149345056436,69
1.141,-2.878192910199272,0.7856287798418312,0.3492126620011016,69
1.161,-2.8681647208844763,0.9852214563987397,0.2675265014076497,69
1.181,-2.8942924092547284,0.7819445351936429,0.357035380784374,69
1.202,-2.929324745088376,1.0719619142449626,1.0375476123516596,69
1.222,-2.9232591419877387,0.5469073519556574,1.4528060278040602,69
1.243,-2.9300391112110553,0.6593637804392288,1.4100244910776185,69
1.263,-2.94842740091244,0.4679035502303749,0.6955477308151808,69
1.283,-2.9508652919540204,0.7389207649434075,0.44948771085874667,69
1.303,-2.948017494161793,0.4367380222166725,0.6257384613005289,69
1.324,-2.9525967123245,-0.011445156771243949,-0.08478886759499668,69
1.345,-2.971315401141034,0.592090499329161,0.35563015583158364,69
