time (s),yaw,pitch,roll,battery,x reading (m),y reading (m),z reading(m),altitude (m),loop rate (Hz),target altitude (m)
2.469,-0.27636015059979174,-0.4869192454173062,-0.19871875377430445,79,0.5691364407539368,0.5918224453926086,0.23878523707389832,0.08733969893931559,286.06629382076113,0.0
2.519,-0.2761309233557983,-0.5270133587589382,-0.3350499523642409,79,0.5634104609489441,0.587426483631134,0.2333870381116867,0.0802571230447687,286.06629382076113,0.0
2.57,-0.2751946113753894,-0.46233444896825565,-0.2739614384705304,79,0.5596380829811096,0.582348644733429,0.22887398302555084,0.07318688275169682,286.06629382076113,0.0
2.62,-0.27467447880324564,-0.5141001972482323,-0.21132540659317978,79,0.5612850189208984,0.5832121968269348,0.23186130821704865,0.07172551375534833,286.06629382076113,0.0
2.67,-0.27461666142610947,-0.38272888392875337,-0.3261464132616264,79,0.5636789202690125,0.5832803249359131,0.23243816196918488,0.07350020806370763,286.06629382076113,0.0
2.721,-0.27508551513506907,-0.48105359794038305,-0.1632223228628325,79,0.5499408841133118,0.5756398439407349,0.2313048243522644,0.07179547294582239,286.06629382076113,0.0
2.771,-0.2718814580660962,-0.6019868278998571,-0.36270961080533615,79,0.5549290776252747,0.5801336765289307,0.2373528629541397,0.07488367852625943,286.06629382076113,0.0
2.821,-0.27055616063662896,-0.3498803866582889,-0.35815175092175394,79,0.5626262426376343,0.5836354494094849,0.23227986693382263,0.07308669609788243,286.06629382076113,0.0
2.872,-0.26947669989304673,-0.6376080130159643,-0.36232910237227917,79,0.5643067955970764,0.5903549790382385,0.23737789690494537,0.07584683049425486,283.0737666194236,0.0
2.922,-0.2703589034930501,-0.4859265283409426,-0.20638482598533844,79,0.5559700727462769,0.5649594068527222,0.23884853720664978,0.08029203892576928,283.0737666194236,0.0
2.972,-0.2713792765032996,-0.47883794277334374,-0.41444496116236507,79,0.5693457126617432,0.5765241980552673,0.237737238407135,0.08109576139681743,283.0737666194236,0.0
3.023,-0.2729391359062935,-0.5980689034776399,-0.3592244736918199,79,0.5624334216117859,0.5770325064659119,0.2346407026052475,0.07740165298909452,283.0737666194236,0.0
3.073,-0.27254024004303107,-0.45218589741931503,-0.40271828698770695,79,0.5702030062675476,0.564416229724884,0.24229301512241364,0.08234835678814953,283.0737666194236,0.0
3.124,-0.2725339838483443,-0.4478442040921042,-0.30679914782267176,79,0.5648705363273621,0.5682739019393921,0.2412341684103012,0.08451573770378448,283.0737666194236,0.0
3.174,-0.2727517224980662,-0.46075925170762505,-0.4706890275500182,79,0.5523321628570557,0.5590183138847351,0.250843346118927,0.09221318718238561,283.0737666194236,0.0
3.224,-0.2719986966426244,-0.4897861424992711,-0.2541113111188812,79,0.5520071387290955,0.5518175363540649,0.25547781586647034,0.09976395583099293,283.0737666194236,0.0
3.275,-0.27058470597423007,-0.4989627732847249,-0.2973634185563134,79,0.5502262711524963,0.5466225743293762,0.2572925090789795,0.10519486947303092,283.0737666194236,0.0
3.325,-0.2666367733284488,-0.5335635001207094,-0.27057739422856203,79,0.5727454423904419,0.5633918046951294,0.255420058965683,0.10994376389568875,283.0737666194236,0.0
3.375,-0.26833398562712707,-0.49488839174264593,-0.345699613799964,79,0.5655549168586731,0.5681726336479187,0.24976351857185364,0.10497210115851427,285.69606975001705,0.0
3.426,-0.26750633849447014,-0.5219647541509442,-0.17794346725033094,79,0.5621035099029541,0.558705747127533,0.26211220026016235,0.11004829952236106,285.69606975001705,0.0
3.476,-0.2663025696819096,-0.5937037523499188,-0.3360874564633667,79,0.5651393532752991,0.5656139254570007,0.25363093614578247,0.11093283891486427,285.69606975001705,0.0
3.527,-0.26914331616945864,-0.4506512578656187,-0.29211959375876834,79,0.5582468509674072,0.565827488899231,0.2600138187408447,0.11310007342713399,285.69606975001705,0.0
3.577,-0.2702359540545266,-0.6231385695274497,-0.21763338819328354,79,0.5621558427810669,0.5678114295005798,0.26185449957847595,0.11583465003933835,285.69606975001705,0.0
3.627,-0.2723117582383098,-0.4794060203348129,-0.2245339190030576,79,0.5441482067108154,0.5529068112373352,0.2616432309150696,0.11781096864612417,285.69606975001705,0.0
3.677,-0.2717778873919433,-0.42123700763774885,-0.1991374796541943,79,0.5549846291542053,0.5509107708930969,0.2624343931674957,0.1188416865160658,285.69606975001705,0.0
3.728,-0.2694515937306897,-0.45312566033745344,-0.22571273832357386,79,0.5581917762756348,0.5651445984840393,0.25487828254699707,0.11657846847485054,285.69606975001705,0.0
3.778,-0.26900350319265165,-0.43996606304837615,-0.2163410469228617,79,0.561488926410675,0.5712481141090393,0.25879788398742676,0.11376817334892167,285.69606975001705,0.0
3.828,-0.27028911222801133,-0.4920602361141191,-0.3485595493131314,79,0.5563159584999084,0.5635214447975159,0.2595383822917938,0.1127274713286659,285.69606975001705,0.0
3.879,-0.2702448780282865,-0.3704296931554465,-0.21164029220528074,79,0.5664750933647156,0.5697118639945984,0.25628599524497986,0.11133707900827217,285.69606975001705,0.0
3.929,-0.2733980250619138,-0.4434777112548862,-0.25394018245557265,79,0.571503758430481,0.5960270762443542,0.23882880806922913,0.09790964143616332,265.21049636421117,0.0
3.98,-0.2740884313858406,-0.4045238710344997,-0.19027916811038317,79,0.5748099088668823,0.5843913555145264,0.24683816730976105,0.09477786609889824,265.21049636421117,0.0
4.03,-0.27694577155696176,-0.3824049789585006,-0.4246528023965135,79,0.5720676779747009,0.5899922847747803,0.2515604794025421,0.09962089402624111,265.21049636421117,0.0
4.08,-0.2773471584829971,-0.4332900049068375,-0.2717733710092574,79,0.5625766515731812,0.5793443322181702,0.2614167034626007,0.10573687300717172,265.21049636421117,0.0
4.13,-0.2757898750586857,-0.5033531548710714,-0.27517268682491686,79,0.5729223489761353,0.5792531967163086,0.2650580108165741,0.1169337332091441,265.21049636421117,0.0
4.181,-0.2742675238327312,-0.5273401453609793,-0.2861982251932665,79,0.5699190497398376,0.5855186581611633,0.2537596523761749,0.11345162193841923,265.21049636421117,0.0
4.231,-0.2748695222113319,-0.44389804044417414,-0.3250343447977894,79,0.5815902948379517,0.5818263292312622,0.2564319670200348,0.10965987395602259,265.21049636421117,0.0
4.281,-0.27596845784597424,-0.4453540080031165,-0.3883878524500488,79,0.602649986743927,0.5888305306434631,0.262130469083786,0.11374993395328153,265.21049636421117,0.0
4.332,-0.27689930869934454,-0.4606232647933371,-0.22344604287240916,79,0.5973930358886719,0.580897867679596,0.26428088545799255,0.11891841576737888,265.21049636421117,0.0
4.382,-0.2774057148706639,-0.5153322425484638,-0.1597396918843753,79,0.5925337076187134,0.5777904987335205,0.27150872349739075,0.12568982275243742,265.21049636421117,0.0
4.433,-0.27799454816237024,-0.5392277470603576,-0.2532710559970262,79,0.6000896692276001,0.5945402383804321,0.2673962712287903,0.1288127456737092,265.21049636421117,0.0
4.483,-0.2758586257555429,-0.46325108037216883,-0.214504917256269,79,0.5901983380317688,0.5947828888893127,0.26086410880088806,0.1250751334362672,285.22978578714725,0.0
4.533,-0.27494013420996133,-0.6430800072749113,-0.2900668474790302,79,0.582059919834137,0.5791555643081665,0.26882830262184143,0.12638227205032912,285.22978578714725,0.0
4.583,-0.27527779199881136,-0.4021615700937256,-0.3060239209403112,79,0.5858989357948303,0.5908070802688599,0.26707732677459717,0.12727697941045513,285.22978578714725,0.0
4.633,-0.2764011285282235,-0.4718820997768723,-0.3988258288936848,79,0.5861602425575256,0.5996833443641663,0.26331326365470886,0.1219650055515884,285.22978578714725,0.0
4.684,-0.27645386772601444,-0.4160637555525108,-0.2566041705359344,79,0.5836816430091858,0.5858370661735535,0.2640624940395355,0.12284102534203614,285.22978578714725,0.0
4.734,-0.27455298722320604,-0.43824874783759055,-0.22095596610875262,79,0.5766703486442566,0.5809321999549866,0.2652149498462677,0.12366312186692144,285.22978578714725,0.0
4.785,-0.27709460253548435,-0.47894370783711165,-0.28846880879546644,79,0.5783669948577881,0.5707341432571411,0.26851072907447815,0.12857399197967778,285.22978578714725,0.0
4.835,-0.27568031748365485,-0.49704883915833964,-0.2377275437628343,79,0.5896016955375671,0.5830123424530029,0.25941336154937744,0.12433728632067959,285.22978578714725,0.0
4.886,-0.27485302289369784,-0.5799458693932343,-0.35135498362555145,79,0.5887447595596313,0.5774291753768921,0.2547021508216858,0.11550848211568426,285.22978578714725,0.0
4.936,-0.27507710761624615,-0.5124805298207967,-0.31126595100228477,79,0.5937561392784119,0.580082356929779,0.25883033871650696,0.11355858743963784,285.22978578714725,0.0
4.986,-0.27626466582990206,-0.5537024359848738,-0.38524654941779124,79,0.6027727127075195,0.6016588807106018,0.24415551126003265,0.10224239922465195,286.7312004375171,0.0
5.037,-0.2753427304816459,-0.5194990872243778,-0.3193120391687954,79,0.6089431643486023,0.6025119423866272,0.2403835654258728,0.09306944022927796,286.7312004375171,0.0
5.087,-0.27720642499011283,-0.41286131442918667,-0.2935805952099969,79,0.6048235297203064,0.6053386926651001,0.23721204698085785,0.08559623971981384,286.7312004375171,0.0
5.138,-0.2792808812423066,-0.5284404942715021,-0.293043462604058,79,0.6034424304962158,0.605084240436554,0.2401806116104126,0.08440717447190893,286.7312004375171,0.0
5.188,-0.28174590217525036,-0.37338341796115887,-0.30599255634301925,79,0.6041711568832397,0.5917274355888367,0.24941200017929077,0.0932185255851124,286.7312004375171,0.0
5.238,-0.28146455199978376,-0.47780419266808394,-0.390851023788724,79,0.6145819425582886,0.6053988337516785,0.2485954314470291,0.09502291843735336,286.7312004375171,0.0
5.289,-0.2807231630160145,-0.5370483666360394,-0.2823849358873805,79,0.6085836291313171,0.6224168539047241,0.23979906737804413,0.09108750264395171,286.7312004375171,0.0
5.339,-0.2817752205193993,-0.5303079711440276,-0.4032346165294985,79,0.6028071641921997,0.6072905659675598,0.23998452723026276,0.08746994028935812,286.7312004375171,0.0
5.389,-0.2827781315907907,-0.48829556810950847,-0.2624529666316005,79,0.5930507779121399,0.6163191199302673,0.23595133423805237,0.08145686692230059,286.7312004375171,0.0
5.44,-0.2818039153766523,-0.5886651912995439,-0.3379418479519277,79,0.5898001194000244,0.604481041431427,0.23936410248279572,0.08200039895297628,286.7312004375171,0.0
5.49,-0.28072242407951625,-0.5144728177788511,-0.3925303217366556,79,0.5880932211875916,0.5959511399269104,0.2489863485097885,0.09057799196394661,286.7312004375171,0.0
5.54,-0.2810016803174867,-0.5608982778565261,-0.21052856114275353,79,0.5981705188751221,0.6010310649871826,0.2500135600566864,0.09487734889626026,276.7786722977432,0.0
5.591,-0.28466561368842236,-0.5265563486750684,-0.36051780437696435,79,0.5616358518600464,0.5771363377571106,0.25845709443092346,0.10139549445308926,276.7786722977432,0.0
5.641,-0.28501920530813074,-0.49279852342976,-0.19454300311575123,79,0.5612830519676208,0.5655106902122498,0.26042935252189636,0.10951946075263166,276.7786722977432,0.0
5.691,-0.28912443954595546,-0.4023417341819797,-0.37134155545966047,79,0.548378586769104,0.5701266527175903,0.26580119132995605,0.11464563463255226,276.7786722977432,0.0
5.742,-0.2852134785781157,-0.47031297287046003,-0.13917887595452383,79,0.5560387372970581,0.5847222208976746,0.2573193311691284,0.11505920680422763,276.7786722977432,0.0
5.792,-0.28488224285730557,-0.48802213073943296,-0.2636223420754216,79,0.5715850591659546,0.5932595729827881,0.25023916363716125,0.10595919307296117,276.7786722977432,0.0
5.843,-0.28296638591036866,-0.46850537609051957,-0.2606741496940068,79,0.5679786801338196,0.6014822125434875,0.24487903714179993,0.10075294456217751,276.7786722977432,0.0
5.893,-0.282777421535397,-0.49116138486499206,-0.22830211351950322,79,0.5636160373687744,0.5796043276786804,0.24898706376552582,0.0975952882030903,276.7786722977432,0.0
5.943,-0.28113268827087656,-0.44426709693948235,-0.22826969663576882,79,0.5550883412361145,0.5825015902519226,0.2430599331855774,0.09478687116638884,276.7786722977432,0.0
5.994,-0.2824449403401582,-0.4373338973845818,-0.4093312122875762,79,0.559475839138031,0.574714720249176,0.25264349579811096,0.09633053248088128,276.7786722977432,0.0
6.044,-0.28175219312310607,-0.4930681818957243,-0.3858545718015475,79,0.5692179203033447,0.5898517966270447,0.24830953776836395,0.09697884396877754,276.7786722977432,0.0
6.095,-0.2833758344372708,-0.5181911304922501,-0.33146474228913886,79,0.5613952875137329,0.5911162495613098,0.24652305245399475,0.09598323972484377,285.5015996188142,0.0
6.145,-0.2843804750844231,-0.561075045690245,-0.16410866549541323,79,0.5590863227844238,0.5800329446792603,0.2520267963409424,0.09669952969665882,285.5015996188142,0.0
6.195,-0.2833484405639562,-0.4353325862265018,-0.3672327852568489,79,0.5534014701843262,0.5740052461624146,0.25463733077049255,0.10236051658008913,285.5015996188142,0.0
6.245,-0.28118653039364944,-0.4478269023558006,-0.22178590381217275,79,0.5537306070327759,0.5812330842018127,0.24599401652812958,0.0989782891621751,285.5015996188142,0.0
6.296,-0.28020020243118277,-0.553629454240616,-0.20903957806746448,79,0.5525862574577332,0.5778685808181763,0.2547358274459839,0.10305029957890044,285.5015996188142,0.0
6.346,-0.28113667415444527,-0.5548162005644819,-0.3224782389497363,79,0.5437743663787842,0.5687243342399597,0.25375086069107056,0.1059591263398679,285.5015996188142,0.0
6.396,-0.280766410945728,-0.3835234155427777,-0.3118899823382241,79,0.5438485145568848,0.581531822681427,0.2500872313976288,0.10283758215747146,285.5015996188142,0.0
6.446,-0.2806018243310709,-0.3585610674940872,-0.46905656935546985,79,0.5664751529693604,0.5762611031532288,0.2587490975856781,0.1076927425266577,285.5015996188142,0.0
6.497,-0.28219029992670125,-0.4995157218715283,-0.3556535299934742,79,0.5656484961509705,0.5800542235374451,0.2621581256389618,0.1122075355654144,285.5015996188142,0.0
6.547,-0.2848659675082735,-0.5512281240739868,-0.19138649209464145,79,0.5728219151496887,0.5840617418289185,0.2557902932167053,0.11049355237560504,285.5015996188142,0.0
6.598,-0.2845258145808388,-0.5284542475068187,-0.2997821165071134,79,0.5797339677810669,0.6014418601989746,0.2502947449684143,0.10838055995654267,285.7544624608257,0.0
6.651,-0.2836604728172515,-0.49623127677278733,-0.27719016893825477,79,0.5573529601097107,0.584794282913208,0.26403921842575073,0.11009158435242325,285.7544624608257,0.0
6.701,-0.28439153749299717,-0.4469502803486947,-0.28527001666221946,79,0.5675441026687622,0.5874596238136292,0.25938814878463745,0.1135718364905868,285.7544624608257,0.0
6.751,-0.2859178719255412,-0.41872957403038985,-0.2723688956834726,79,0.5678472518920898,0.5990556478500366,0.24419037997722626,0.10484594001275332,285.7544624608257,0.0
6.801,-0.28489695235195417,-0.5239125449858727,-0.3117500570017755,79,0.5694005489349365,0.5970299243927002,0.2458101063966751,0.0989204739996506,285.7544624608257,0.0
6.852,-0.28722854612453336,-0.5577969421247276,-0.26404170013800954,79,0.5617820620536804,0.578548014163971,0.2555182874202728,0.103291617763903,285.7544624608257,0.0
6.902,-0.2891659070135524,-0.4625384285489452,-0.30532771172062306,79,0.5493856072425842,0.5847743153572083,0.2531757354736328,0.10347041739839344,285.7544624608257,0.0
6.952,-0.286325801616536,-0.47117348111135066,-0.23854704733044294,79,0.5603924989700317,0.590748131275177,0.2511162757873535,0.1024270669955328,285.7544624608257,0.0
7.003,-0.2849283521050387,-0.37426619525198335,-0.2379553049787042,79,0.573671281337738,0.6034376621246338,0.2456940859556198,0.10198634606378212,285.7544624608257,0.0
7.053,-0.285475471089291,-0.4381120008336058,-0.3338957563141314,79,0.5637988448143005,0.5941619873046875,0.24649284780025482,0.09764282019373269,285.7544624608257,0.0
7.103,-0.2857264562600266,-0.6146136757482668,-0.2728182157649666,79,0.5686852335929871,0.5905267000198364,0.247929647564888,0.09836859443895382,285.7544624608257,0.0
7.155,-0.28275355711095784,-0.35221773186050465,-0.3907767784899062,79,0.5606319308280945,0.5995953679084778,0.24958354234695435,0.09781729814189893,285.85183670687655,0.0
7.205,-0.28141863624891283,-0.4952667208122787,-0.304995171643225,79,0.5518136620521545,0.585025429725647,0.25672242045402527,0.10546868648363236,285.85183670687655,0.0
7.256,-0.28186020707160186,-0.5274716797957216,-0.18805930505257337,79,0.5564562678337097,0.6011900901794434,0.2483847290277481,0.10225529966131514,285.85183670687655,0.0
7.306,-0.28109977846389644,-0.507132373951642,-0.24282203301331232,79,0.5609027147293091,0.5994610786437988,0.24972175061702728,0.09862338993412978,285.85183670687655,0.0
7.356,-0.2796013153368417,-0.5119748250542754,-0.27845807718616106,79,0.5598527193069458,0.5979078412055969,0.25058794021606445,0.09872709194903259,285.85183670687655,0.0
7.407,-0.27786789089892866,-0.5899480974045419,-0.2718875413687017,79,0.5702912211418152,0.5877349972724915,0.24894991517066956,0.09789527233702916,285.85183670687655,0.0
7.458,-0.2770949713649237,-0.4601188656285811,-0.3285534773462384,79,0.5613206028938293,0.5797470211982727,0.24943239986896515,0.09798393039516401,285.85183670687655,0.0
7.508,-0.2792418979896249,-0.4455912070357933,-0.39258655345404647,79,0.5773910880088806,0.5860015749931335,0.24013647437095642,0.09045878151390305,285.85183670687655,0.0
7.558,-0.2789893603259569,-0.5016572830846368,-0.22296346746999282,79,0.5736964344978333,0.5971495509147644,0.2352886199951172,0.08600567465383208,285.85183670687655,0.0
7.608,-0.2789885447163126,-0.5074538970780379,-0.33196473538059573,79,0.5827583074569702,0.610626757144928,0.229807049036026,0.07894362021029108,285.85183670687655,0.0
7.659,-0.28069891836544925,-0.5718022943210529,-0.2953560166009032,79,0.5731118321418762,0.6131048202514648,0.23161418735980988,0.0745241880943546,281.7995162590701,0.0
7.709,-0.28025353717590085,-0.598492273016039,-0.29943108299686527,79,0.5841786861419678,0.6177849173545837,0.23405659198760986,0.0733446611574764,281.7995162590701,0.0
7.76,-0.2813343465650708,-0.44979097473153795,-0.27664659818214415,79,0.5786470174789429,0.6156183481216431,0.23244360089302063,0.07370284660102622,281.7995162590701,0.0
7.81,-0.28068534253535055,-0.5310485407193211,-0.21797073787651547,79,0.5782909393310547,0.6010783910751343,0.24174907803535461,0.07944810393483853,281.7995162590701,0.0
7.86,-0.2784421645367747,-0.4956766195564438,-0.3769328134938894,79,0.5912983417510986,0.6142213344573975,0.2523142695426941,0.089129381684249,281.7995162590701,0.0
7.911,-0.2789479336790165,-0.5388562997726912,-0.3918344823294226,79,0.5901104807853699,0.6131165623664856,0.24239496886730194,0.09156877190967525,281.7995162590701,0.0
7.962,-0.27838702921425906,-0.5018316025470837,-0.33638526897996146,79,0.5975752472877502,0.5906603336334229,0.2535187602043152,0.09773934321903682,281.7995162590701,0.0
8.012,-0.27906680456985816,-0.5610753387630546,-0.33971137720690764,79,0.582962155342102,0.5734942555427551,0.2583116292953491,0.10779549224888516,281.7995162590701,0.0
8.062,-0.28067241959360617,-0.3730467042954672,-0.2982608316550748,79,0.5787845849990845,0.5462549328804016,0.2701131999492645,0.12032337661324455,281.7995162590701,0.0
8.113,-0.2812521708718281,-0.47597040784175504,-0.3041994306914479,79,0.587729811668396,0.552643895149231,0.2778122127056122,0.13155004639037157,281.7995162590701,0.0
8.163,-0.2821673303585266,-0.5656038704644651,-0.3680778524774263,79,0.5684897303581238,0.5295130610466003,0.2713572680950165,0.13347774081303704,281.7995162590701,0.0
8.214,-0.28119658998016067,-0.5564959390118344,-0.2113392344923734,79,0.5758995413780212,0.5416477918624878,0.26905301213264465,0.13124731748978222,284.86172235805486,0.0
8.264,-0.2806655239428448,-0.44043412394314796,-0.32728797126349835,79,0.5577476620674133,0.531706690788269,0.2710759937763214,0.1319781585935383,284.86172235805486,0.0
8.314,-0.2826793969823821,-0.588606524328141,-0.21170260272678634,79,0.5534459352493286,0.5333445072174072,0.27539947628974915,0.1360286029968906,284.86172235805486,0.0
