time (s),yaw,pitch,roll,battery
0.0,44.34042694546225,0.9494609834406381,-0.6431330149376882,69
0.02,44.36117617641449,0.7142545210026984,-0.6957412801719722,69
0.041,44.4109526057604,0.45819537261182625,-0.6444933611794693,69
0.061,44.401529547719335,0.4235754902465209,-0.31209862259111276,69
0.081,44.282488774379814,0.29274730597944376,0.11148678681042015,69
0.101,44.2378738203746,0.5991608139840651,-0.45358205064070833,69
0.121,44.307856363505664,0.4812746172954726,-0.8795502150246373,69
0.142,44.32933504574811,0.09295055325641356,-0.3727915455424734,69
0.162,44.30645743376073,0.5089052983761881,-0.028305315996428715,69
0.182,44.32503681254367,1.0125299032899298,-0.4837972497703473,69
0.203,44.35975239740286,1.4238801843255229,-0.6091679504447185,69
0.223,44.36396306632871,1.2730786127269558,-0.6041054583001408,69
0.243,44.28893826071048,1.4090982278864235,-0.893054825936464,69
0.263,44.30391433422327,1.5553568918057536,-1.0640812594748779,69
0.284,44.30136634361791,1.3916873601246245,-1.0583691843817127,69
0.304,44.27259450428958,0.9468632228313276,-1.0200763825281023,69
0.324,44.22161134994518,0.7965489069698782,-1.4043028789794698,69
0.345,44.256744143461916,1.1471607014109662,-0.816764111748298,69
0.365,44.28100799713395,1.3003025884279618,-0.23563399877876406,69
0.385,44.23969190999669,1.2252115944461226,-0.3327869932210876,69
0.405,44.285307115444915,0.9955867202960148,-0.9817636737249283,69
0.426,44.31108473103923,0.4386426765539026,-1.161508270998204,69
0.446,44.276078373461374,-0.1651563354374069,-0.772406626156302,69
0.466,44.23504477127314,-0.10057320695528062,-0.9861996778339488,69
0.487,44.239234163989885,0.2300425734708881,-1.3351114090911897,69
0.507,44.21355746958029,0.571252685864726,-0.6190615568151948,69
0.527,44.131341203934035,0.7864806420374894,-0.5232461846858026,69
0.548,44.105770120889964,1.6308126471372386,-0.5170240150493302,69
0.568,44.120309126053606,1.9059510195607858,-0.622767887786452,69
0.588,44.14398157741403,1.6662206480965118,-0.8090616623868249,69
0.609,44.119638324410666,1.3233988685284332,-0.6157739347260849,69
0.629,44.11151189392964,1.1125708692137868,-0.4033067137325109,69
0.649,44.11182039847531,1.180085744506626,-0.3379130871295223,69
0.669,44.138024264149145,0.8911017752950177,-0.7764631361674128,69
0.69,44.128298135996594,0.5503310678214812,-0.7536254806420942,69
0.71,44.109729503354245,0.5254759936400701,-0.8624528280043388,69
0.73,44.06983028514248,0.5841478510100173,-1.0837327745270444,69
0.751,44.06393640839007,0.9312394036249626,-1.4159353992880361,69
0.771,44.10019303013012,0.8228721794191101,-1.300678792913575,69
0.792,44.10687291748031,0.990285363439457,-1.1413350878101602,69
0.812,44.096690544531235,1.0497674053230486,-1.1029772437263565,69
0.832,44.080324721441094,1.033554338846209,-1.3431338075358115,69
0.853,44.11032937137396,1.0666284200501608,-1.5277392390092028,69
0.873,44.118549122477816,0.7904873275260847,-1.3270779286870433,69
0.893,44.069940206657975,0.905156670954697,-1.2279721600286688,69
0.914,44.059705137656415,1.0069082000459615,-1.0011744739791149,69
0.934,44.04706680078269,0.6933114000542766,-0.6889427046711126,69
0.954,44.044259073684216,0.5066300625772343,-0.591263990528236,69
