time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,70.1773037931199,-0.6423547417742906,0.2048533785798694,85,0.01048385351896286,0.004657173063606024,0.9968283772468567,-0.011329415254294872,-0.2092876434326172,0.03771272674202919,2.1317775115681027e-71,197.7419263589647,0.0
0.052,70.17973962726654,-0.6533556514430884,0.22490479909059857,85,0.010314330458641052,0.0019477532478049397,0.9982039332389832,-0.09289161115884781,0.058190591633319855,-0.041998427361249924,1.93582341951234e-71,286.00777361063757,0.0
0.103,70.17978356904162,-0.6591884102748142,0.22266033403486404,85,0.010948223061859608,0.004213197622448206,0.9972521662712097,-0.12866578996181488,-0.0008865543641149998,0.055717140436172485,1.6639055866082642e-71,286.00777361063757,0.0
0.153,70.17746562494217,-0.659139309315462,0.21212224498246587,85,0.01082658488303423,0.003711420577019453,0.9995281100273132,-0.1744288206100464,0.028797969222068787,-0.17022259533405304,1.4087459075250555e-71,286.00777361063757,0.0
0.203,70.17805284437186,-0.6303922341981372,0.19738523162880553,85,0.011116459034383297,0.0036934108939021826,0.9983083605766296,-0.08814702928066254,0.015831366181373596,0.0395231731235981,1.2642654330029577e-71,286.00777361063757,0.0
0.254,70.17833130875,-0.6327329453898042,0.18016081711552714,85,0.011684286408126354,0.0017374723684042692,0.997251570224762,-0.19804427027702332,-0.0333232656121254,-0.12214073538780212,1.0640414993408707e-71,286.00777361063757,0.0
0.304,70.17789685439568,-0.6142473997340754,0.20019265785227705,85,0.009153415448963642,0.005476858466863632,0.9966094493865967,-0.1337670087814331,-0.2238207757472992,0.11307339370250702,9.498754557867604e-72,286.00777361063757,0.0
0.354,70.1791602436373,-0.610407021506594,0.1852661506571489,85,0.010696066543459892,0.003961775917559862,0.9979885816574097,0.06687428057193756,-0.349977970123291,-0.006703048478811979,8.063076855244347e-72,286.00777361063757,0.0
0.405,70.17879679017413,-0.5948226547461692,0.20057932184255325,85,0.008404168300330639,0.005102976690977812,0.9992327690124512,-0.0648588016629219,-0.21031558513641357,-0.03887450695037842,7.215668540125685e-72,286.00777361063757,0.0
0.455,70.17857447207315,-0.5974814225902562,0.20502368459942694,85,0.009733936749398708,0.0034340291749686003,0.9983960390090942,0.15826192498207092,0.07068123668432236,0.19070406258106232,6.099904713807164e-72,286.00777361063757,0.0
0.505,70.17866585848341,-0.6480872653339296,0.2174856859991445,85,0.012331951409578323,0.003919413313269615,0.9999473094940186,0.08876156061887741,-0.05853302776813507,-0.244730606675148,5.464290787092777e-72,286.00777361063757,0.0
0.556,70.18110036462353,-0.6692645524373219,0.21918182197002598,85,0.011191652156412601,0.004662611056119204,0.9971625208854675,-0.0335661917924881,-0.03953220322728157,-0.08432172983884811,4.651475683752576e-72,286.00777361063757,0.0
0.606,70.18080457267378,-0.6679351470365505,0.2054242596210211,85,0.01055430993437767,0.004435216076672077,1.0004312992095947,-0.13028568029403687,0.11776358634233475,0.19032742083072662,4.179149200782212e-72,282.2356503600027,0.0
0.656,70.18181936723552,-0.6743317666943718,0.23340821671890255,85,0.012429744005203247,0.004593963269144297,0.9956620335578918,-0.21977774798870087,-0.18611137568950653,-0.04489969462156296,3.57336220977981e-72,282.2356503600027,0.0
0.707,70.1826103698305,-0.6588556326345687,0.19437382497636507,85,0.009479125030338764,0.0019032115815207362,0.9980818033218384,-0.17731237411499023,0.14782275259494781,-0.1550113558769226,3.224040204706595e-72,282.2356503600027,0.0
0.757,70.18002856733098,-0.6494978828121692,0.2207843158474888,85,0.010878024622797966,0.004670397378504276,0.9973079562187195,-0.14539045095443726,-0.050421152263879776,0.18137681484222412,2.752423180977103e-72,282.2356503600027,0.0
0.808,70.1798915288619,-0.6471098740465087,0.23174550382720277,85,0.012702069245278835,0.0034104171209037304,1.0001291036605835,-0.14074522256851196,-0.14994150400161743,-0.09585031867027283,2.468660893961761e-72,282.2356503600027,0.0
0.862,70.1808703603901,-0.6236596553320943,0.15809776370656764,85,0.01018853485584259,0.0024917167611420155,0.9964613318443298,0.08884532749652863,0.011125345714390278,-0.032877519726753235,2.1108711255151277e-72,282.2356503600027,0.0
0.913,70.18012885164042,-0.618012484565707,0.18295959280697904,85,0.010971440002322197,0.0035619386471807957,0.9981762170791626,-0.16602735221385956,-0.0008207145147025585,0.06360780447721481,1.814806960446329e-72,282.2356503600027,0.0
0.964,70.1808746412189,-0.5969142273645076,0.1736272846985759,85,0.010202145203948021,0.0014228210784494877,0.9982686042785645,-0.20576487481594086,0.010425194166600704,0.10818343609571457,1.6309593358476338e-72,282.2356503600027,0.0
1.014,70.18358057344163,-0.6176851459818883,0.21054293994636844,85,0.009294711984694004,0.00456401938572526,1.0002697706222534,0.18502116203308105,0.1840086728334427,0.17792944610118866,1.3978569566911145e-72,282.2356503600027,0.0
1.064,70.18310510393566,-0.6228994542586814,0.20964515817921486,85,0.011503593996167183,0.004177701193839312,0.9971829652786255,0.30849048495292664,-0.013700706884264946,-0.08095403760671616,1.2657201663963265e-72,282.2356503600027,0.0
1.115,70.18126605294343,-0.6499455030654455,0.22830907041528498,85,0.011484888382256031,0.003969892859458923,0.9992883205413818,-0.2196277230978012,0.028278958052396774,0.058122146874666214,1.0851073277916609e-72,285.94927733842377,0.0
1.165,70.18453281958514,-0.6514118926156505,0.21554847960979343,85,0.010474191047251225,0.004617061000317335,0.9969115257263184,0.13859055936336517,-0.050534676760435104,0.048232417553663254,9.787397196152859e-73,285.94927733842377,0.0
1.216,70.18435734562819,-0.6268772862185121,0.21803007145366404,85,0.010807188227772713,0.002095260890200734,0.9995579123497009,-0.08096767216920853,-0.006500722840428352,-0.1055169552564621,8.335233942892642e-73,285.94927733842377,0.0
1.266,70.18350743021398,-0.626342695687357,0.22426514275905698,85,0.010611320845782757,0.0029178401455283165,0.9980667233467102,-0.26668035984039307,-0.053783513605594635,0.04045064374804497,7.488678058366933e-73,285.94927733842377,0.0
1.317,70.18384928681557,-0.635783694014365,0.26034948568829136,85,0.00972589012235403,0.004767386708408594,0.9982665181159973,-0.10935810208320618,-0.02251533605158329,-0.10922340303659439,6.405482221366344e-73,285.94927733842377,0.0
