time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,-11.604876687096358,-0.8102538678410537,0.11841501786884905,52,0.015728529542684555,0.0005730193806812167,1.0022797584533691,-0.15212494134902954,0.0713336318731308,0.041971318423748016,0.2405335956397708,0.8543654692110434,1.03930824822988e-68,283.9168753807622,0.0
0.05,-11.364986335677294,-0.8098065482115129,0.12163003634887981,51,0.012171503156423569,-0.0007232507923617959,0.9993345737457275,-0.01959719881415367,-0.028057705610990524,-0.08151478320360184,0.24327752795853294,0.8552183925564739,8.507878357231666e-69,283.9168753807622,0.0
0.101,-11.183511926642986,-0.8117877602952169,0.10881863346874915,51,0.0141493771225214,0.0025096661411225796,0.9994873404502869,0.19493542611598969,-0.01223125122487545,0.09396670013666153,0.24731142167394463,0.8581547130874819,6.301351246290854e-69,283.9168753807622,0.0
0.151,-10.929338100507167,-0.8194943277468042,0.12860743314369047,51,0.01565089076757431,0.004994278773665428,1.0004953145980835,-0.031138280406594276,-0.1575700342655182,-0.11827541887760162,0.2495754160699936,0.8593769080919325,5.158242210678484e-69,283.9168753807622,0.0
0.202,-10.753699319439086,-0.8058115134737033,0.14161264220671985,51,0.01304637175053358,0.003073836909607053,1.0011993646621704,0.12446625530719757,-0.05661299079656601,0.14966733753681183,0.25295242658934797,0.8603026558918244,3.8205106537621264e-69,283.9168753807622,0.0
0.252,-10.569552255446677,-0.8028084643796539,0.14167181178885138,51,0.014939859509468079,0.0017121430719271302,1.0001932382583618,-0.18407180905342102,-0.0731428787112236,0.14579296112060547,0.254415035080062,0.8613435381737039,3.1274741055829926e-69,283.9168753807622,0.0
0.302,-10.33048001923876,-0.7996654764851978,0.1387524532243834,52,0.014279386028647423,0.0017924372805282474,0.9999480843544006,0.25841447710990906,-0.16508041322231293,0.08558661490678787,0.25538914109616184,0.8625246572325835,2.316228611516531e-69,283.9168753807622,0.0
0.352,-10.076385401745757,-0.7947660995897277,0.1340620244772209,52,0.014225518330931664,0.0031956955790519714,0.9989393353462219,-0.20333842933177948,0.0959441214799881,0.1029466763138771,0.2568655023777877,0.8633718927832367,1.8959725566798641e-69,283.9168753807622,0.0
0.403,-9.945947129828943,-0.8033297049227491,0.1412154772959336,52,0.01403010357171297,0.0035159853287041187,1.0024865865707397,0.1689804345369339,-0.08716108649969101,-0.004878530744463205,0.2569732230756091,0.8630620784369524,1.404107743841806e-69,285.3656279765955,0.0
0.453,-10.16508190135586,-0.8181156485350426,0.13743343459438342,52,0.012976630590856075,0.00019116414478048682,0.9991641640663147,0.10571855306625366,-0.05512069910764694,0.012398005463182926,0.2561178600549461,0.8615171887627483,1.1493277589473124e-69,285.3656279765955,0.0
