time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,-2.108754696005395,-0.5802556899084866,-0.40423488508592764,84,0.0,86.89616308941741,0.0
0.052,-2.1090180283651216,-0.563838107971451,-0.39950398151876293,84,0.0,86.89616308941741,0.0
0.107,-2.1099341978004262,-0.582475221004951,-0.3962855861772796,84,0.0,86.89616308941741,0.0
0.158,-2.119690235061202,-0.5484122146494655,-0.3941721288249406,84,0.0,86.89616308941741,0.01
0.213,-2.1819812268583814,-0.7862790757781417,-0.4003907279886734,84,0.0,86.89616308941741,0.021666666666666667
0.265,-2.1810668160851647,-0.778342787420414,-0.35341510031988965,84,0.0,86.89616308941741,0.035
0.316,-2.0234079922223756,-0.06151931713494833,-0.4091152600972166,84,0.0,299.8501572776666,0.0475
0.366,-2.3474074652855434,-0.7445983996797141,-0.3700676067629245,84,0.0,299.8501572776666,0.060000000000000005
0.421,-2.394822929291658,-0.3877330138086247,-0.44622158340663903,84,0.0,299.8501572776666,0.07416666666666667
0.474,-2.3372503516196814,-0.21038315779725753,-0.1675554490316638,84,0.0,299.8501572776666,0.08666666666666667
0.524,-2.5749046798558277,0.017023955422607314,-0.16175024541125738,84,0.0,299.8501572776666,0.09916666666666667
0.578,-2.515172068138179,0.2453097004639677,-0.21938753373269645,84,0.0,299.8501572776666,0.1125
0.632,-1.9813320792141782,-0.16789096853342697,0.6934019878967413,84,0.0,299.8501572776666,0.12583333333333335
0.684,-1.3670430165262475,0.2741814475888286,0.25764238621680524,84,0.0,299.8501572776666,0.13833333333333334
0.734,-0.8896104566600458,0.2372711513251108,0.2818542509149518,84,0.0,299.8501572776666,0.15083333333333335
0.789,-0.21475587746803068,0.24350224919806493,0.4187795903591383,84,0.0,299.8501572776666,0.16416666666666668
0.841,0.3417997727557689,0.3634064058085764,0.1875845814168956,84,0.0,299.4861835058908,0.17666666666666667
0.906,0.6330610872275088,0.18394510735296438,0.49279779614804475,84,0.0,299.4861835058908,0.1875
0.956,1.144136568343731,0.3179678513942502,1.0395209207784413,84,0.0,299.4861835058908,0.19666666666666668
1.007,1.5856215425414233,0.15706386080071583,0.9203434545743789,84,0.0,299.4861835058908,0.20916666666666667
1.062,2.0997108422499533,0.11680224597841227,1.0127287754522358,84,0.0,299.4861835058908,0.22083333333333335
1.116,2.580644733652127,-0.11405393076132836,1.1493615346646602,84,0.0,299.4861835058908,0.2341666666666667
1.168,2.865021450701226,-0.3848484186322576,0.8510838355590662,84,0.0,299.4861835058908,0.24750000000000003
1.223,3.048387778556423,-0.5124286983907882,0.8449961258767734,84,0.0,299.4861835058908,0.26083333333333336
1.275,3.0712817837449986,-0.3680638273372426,0.9115360169441609,84,0.0,299.4861835058908,0.27416666666666667
1.326,2.978355803820128,-0.5025770471139865,0.970898384339795,84,0.0,299.4861835058908,0.2866666666666667
1.376,2.78487515582514,-0.4225433718135089,0.80234431655394,84,0.0,298.7821627012395,0.2991666666666667
1.43,2.6036338083764496,-0.4575413853541687,0.7098023765629009,84,0.0,298.7821627012395,0.31083333333333335
1.484,2.2909636472874046,-0.4506847483878323,0.6750190185566664,84,0.0,298.7821627012395,0.3241666666666667
1.536,2.0757344575208583,-0.49170356487051264,0.5734230532241338,84,0.0,298.7821627012395,0.3375
