time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,-84.78389233671211,0.06469007242088992,0.12911395948674162,87,-0.002286753384396434,0.003695310326293111,0.9980677366256714,-0.13983601331710815,-0.017606940120458603,0.062107596546411514,0.0,286.1053206002729,0.0
0.05,-84.78233915189413,0.06546743962235263,0.15490443495928335,87,0.0010072640143334866,0.0024304960388690233,0.9985585808753967,0.13547734916210175,0.03499329462647438,0.19979088008403778,0.0,286.1053206002729,0.0
0.101,-85.3894874749473,0.054666494873660224,0.16697364733912393,87,-0.002063656924292445,0.002746684942394495,1.0014474391937256,-0.17370860278606415,0.04440551623702049,0.08048302680253983,0.0,286.1053206002729,0.0
0.152,-85.67204782754018,0.018234652399958817,0.15843179776606622,87,0.00019127254199702293,0.002417619340121746,1.0002610683441162,0.05875715613365173,0.06884907186031342,-0.16356071829795837,0.0,286.1053206002729,0.0
0.202,-86.25685808595648,0.019974466550719622,0.168079584208131,87,-0.0006702628452330828,0.004220090340822935,1.0018070936203003,-0.2468414455652237,-0.03601203113794327,0.019513022154569626,0.0,284.74568906992533,0.0
0.252,-86.7754515925668,0.026684620536969562,0.13250617736446563,87,0.00015548017108812928,0.0017281430773437023,1.0002827644348145,0.10686346888542175,0.08996672928333282,-0.04634275659918785,0.0,284.74568906992533,0.0
0.303,-87.2488618926452,0.042470311831923804,0.14477239115151652,87,-7.613236812176183e-05,0.002775834873318672,1.0000947713851929,-0.3050278425216675,-0.05411680415272713,-0.10911684483289719,0.0,284.74568906992533,0.0
0.353,-87.51402300148851,0.03771237966513562,0.1887226449700506,87,-5.629154838970862e-05,0.004823572933673859,1.0008212327957153,0.04403907433152199,0.061915118247270584,-0.2690916955471039,0.0,284.74568906992533,0.0
0.404,-87.7841702342542,0.01666301204300316,0.16695943939479843,87,0.000858039187733084,0.0036419429816305637,0.9995709657669067,0.06169866397976875,0.044964250177145004,-0.053213126957416534,0.0,284.74568906992533,0.0
0.454,-87.78675630922561,0.04995051852671827,0.14076954756981044,87,-0.002828987082466483,0.0015955539420247078,0.9986478090286255,-0.1271335482597351,-0.15373894572257996,0.00901197362691164,0.0,284.74568906992533,0.0
0.505,-87.78777171851075,0.05956937987766481,0.15276309042191819,87,-0.001956522697582841,0.004588288255035877,1.0005290508270264,-0.016072463244199753,0.003164270892739296,0.02883921004831791,0.0,284.74568906992533,0.0
0.555,-87.78874471522346,0.04343984184177882,0.14073781223938853,87,-1.1105963494628668e-05,0.003410497447475791,0.9986538887023926,-0.02420518361032009,0.17119193077087402,0.06128101795911789,0.0,284.74568906992533,0.0
0.606,-87.78753629586164,0.03577914731449428,0.17141517994845262,87,-5.6998618674697354e-05,0.003898700699210167,0.9979676008224487,0.006697125267237425,0.03556055575609207,0.06285874545574188,0.0,284.74568906992533,0.0
0.656,-87.78572941830836,0.02438898345343204,0.20037984999841837,87,-0.0004761473392136395,0.0037291550543159246,0.9983855485916138,0.07206711918115616,0.055494844913482666,-0.08822771906852722,0.0,284.74568906992533,0.0
0.707,-87.78669515784847,0.026023842751092808,0.23672968405508263,87,-0.0005810898146592081,0.004258344415575266,0.9989946484565735,0.0004006475501228124,-0.10401351004838943,0.03842218965291977,0.0,284.74568906992533,0.0
0.757,-87.78493052651311,0.027325707792687958,0.21407383360106028,87,-0.00026508208247832954,0.00302438554354012,1.0000380277633667,-0.08667946606874466,-0.17124111950397491,0.011149592697620392,0.0,284.3403159107857,0.0
0.808,-87.78525212407624,0.026503128500149506,0.1898979066645335,87,-0.00017932448827195913,0.0016369028016924858,0.998125433921814,-0.30929723381996155,-0.09570777416229248,0.007409744430333376,0.0,284.3403159107857,0.0
0.858,-87.90984414532245,0.035602908244357016,0.15710373094757227,87,-0.0009704666445031762,0.002799415262416005,0.9996711611747742,-0.1596715897321701,-0.09723951667547226,-0.1479206085205078,0.0,284.3403159107857,0.0
0.909,-88.03337383976928,0.04401921959803208,0.148373937607482,87,-0.0009805676527321339,0.0025248886086046696,1.0011789798736572,-0.1711851805448532,-0.25799572467803955,-0.07821144908666611,0.0,284.3403159107857,0.0
0.959,-88.03330997532424,0.008165413905950446,0.1802568532260489,87,0.00021669897250831127,0.0035642243456095457,0.9994320273399353,0.17267274856567383,-0.04618227854371071,-0.022128451615571976,0.0,284.3403159107857,0.0
1.01,-88.03170305636506,0.014167033838371725,0.17683059763336909,87,-0.0005387039273045957,0.003858098993077874,1.0014312267303467,0.09586277604103088,0.012695827521383762,0.01531423069536686,0.0,284.3403159107857,0.0
