time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,-94.32116056610496,0.10198981098090795,0.4350730789089041,60,-0.0005779934581369162,0.008640313521027565,0.9990074634552002,-0.13527221977710724,-0.003286107210442424,-0.0021308413706719875,0.0043827915326253705,285.13283480625427,0.0
0.05,-94.31793079813376,0.07336056101045633,0.43958283325070174,60,-0.0007618658128194511,0.008134343661367893,0.9994226098060608,0.04320373386144638,0.12268135696649551,0.026497920975089073,0.0043717661285837634,285.13283480625427,0.0
0.101,-94.31502417855896,0.06758227435511427,0.4313559619086226,60,-0.002595596481114626,0.008002947084605694,0.9979858994483948,0.1709437221288681,-0.08870011568069458,0.057583440095186234,0.004770871304684566,285.13283480625427,0.0
0.151,-94.31284384893488,0.07332495851863431,0.41845790266402,60,-0.0013758130371570587,0.008327893912792206,0.9977543354034424,-0.0011044599814340472,0.08729778230190277,0.0003085546486545354,0.004481047227267427,285.13283480625427,0.0
0.202,-94.31240498941462,0.08322108236629581,0.43014460999153237,59,-0.004062284249812365,0.005377636291086674,1.0021615028381348,0.05958016216754913,0.10074659436941147,-0.09517382085323334,0.004040056314594715,285.13283480625427,0.0
0.252,-94.31185088710114,0.07870919014924406,0.44477250792715944,59,-0.0005093299550935626,0.010419435799121857,0.9978519082069397,-0.007798986043781042,0.0003041208256036043,-0.012151924893260002,0.003313745818988967,285.13283480625427,0.0
0.303,-94.31456577266408,0.1063325836697726,0.45589857940275336,59,-0.003747899318113923,0.007647433318197727,0.9956889748573303,0.28146371245384216,0.1066461056470871,-0.10712520033121109,0.0036434646720879386,239.26434683399887,0.0
0.353,-94.31182598418748,0.11808490790018951,0.4544929977899829,59,-0.0023906235583126545,0.00817358773201704,1.0002717971801758,0.1532030999660492,0.006930101662874222,0.006546752527356148,0.003925542771712425,239.26434683399887,0.0
0.403,-94.30895257470709,0.0932026024237383,0.468403134397049,59,-0.0005183267639949918,0.008848991245031357,1.0017452239990234,0.040088195353746414,-0.05968892574310303,-0.019434649497270584,0.003761753097709519,239.26434683399887,0.0
0.453,-94.30566999352624,0.11854143184837497,0.43706395173325124,59,-0.0027509783394634724,0.008773294277489185,0.9989359378814697,-0.10274239629507065,-0.03340843319892883,0.04412195086479187,0.003388708551054437,239.26434683399887,0.0
