time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,49.832522634168704,-0.10163635395942426,0.669382696703633,68,0.001118456944823265,0.013852033764123917,0.9978467226028442,-0.026414882391691208,-0.05283692106604576,-0.05079616978764534,0.00014903722979695607,288.2683161512027,0.0
0.05,49.834007954272636,-0.10711936810789636,0.6729950440358081,68,0.0019111467991024256,0.011626039631664753,0.9972071051597595,-0.03927960246801376,0.007664883509278297,0.21721002459526062,0.00013270529091473035,288.2683161512027,0.0
0.101,49.83462680367108,-0.14561173084552945,0.7070075288863213,68,0.0033224602229893208,0.013959300704300404,0.9995957016944885,-0.22299225628376007,-0.19041334092617035,-0.049134526401758194,0.00011159914121136561,288.2683161512027,0.0
0.151,49.833337548188986,-0.1118857375663948,0.6730011620323412,68,0.0013099579373374581,0.010054378770291805,0.9969269037246704,0.0754116028547287,0.011658340692520142,-0.12494916468858719,9.956609764988419e-05,285.4238856753998,0.0
0.201,49.83121666111386,-0.1047598888425164,0.7165888043705104,68,0.0008659797022119164,0.01395654771476984,0.9970422387123108,-0.06116544455289841,0.06969113647937775,-0.055427730083465576,8.403697994262049e-05,285.4238856753998,0.0
0.252,49.83400058146486,-0.08273121236523731,0.7220062787840875,68,0.0007796598947606981,0.012690220959484577,0.9998078942298889,0.15985159575939178,-0.020158996805548668,0.13102848827838898,0.000514461794445222,285.4238856753998,0.0
0.302,49.833962365882364,-0.10738542564505217,0.7037044690772034,68,0.0017040737438946962,0.010935638099908829,0.9975520968437195,-0.10755652189254761,-0.11965648829936981,-0.021246396005153656,0.0012043465999760261,285.4238856753998,0.0
0.352,49.83569577006181,-0.11704145658401653,0.7093111339304858,68,0.002929877955466509,0.014224770478904247,0.9960193634033203,0.14976055920124054,-0.1706189662218094,0.004208928905427456,0.0018648857919620293,285.4238856753998,0.0
0.403,49.83643036288198,-0.1437264870625499,0.720414862832048,68,0.0019863201305270195,0.012540675699710846,0.9986802339553833,-0.03942005708813667,0.13245566189289093,0.12197410315275192,0.0025327928016988842,285.4238856753998,0.0
0.454,49.83502562738589,-0.14382306337046466,0.6875907301427309,68,0.003086261684074998,0.010319274850189686,0.9960696697235107,0.4036743640899658,-0.1031671091914177,-0.009213421493768692,0.004129973849835782,285.4238856753998,0.0
0.504,49.830123019007615,-0.15657866932835418,0.6820812026917954,68,0.0014632245292887092,0.013092697598040104,0.9980508685112,-0.1291152685880661,0.05984930321574211,-0.16963563859462738,0.004792133242738789,285.4238856753998,0.0
0.554,49.82929182358652,-0.15900807058882033,0.6832060062330976,68,0.0029018910136073828,0.011558503843843937,0.9995641112327576,0.08077695220708847,-0.07768785953521729,-0.1966467648744583,0.005878187105728294,285.4238856753998,0.0
0.605,49.82806443323182,-0.15171540342197168,0.6657216104351331,68,0.00046408103662543,0.01144927367568016,0.9984066486358643,-0.177639439702034,0.09754625707864761,-0.22887012362480164,0.006512858946377381,285.4238856753998,0.0
0.655,49.8259975490933,-0.09864820513939124,0.6863204202484379,68,0.0007378958980552852,0.013104250654578209,0.9970270991325378,-0.00015234628517646343,-0.06651950627565384,-0.07103526592254639,0.006545768433032965,285.4238856753998,0.0
0.706,49.82699155375548,-0.10103662848634914,0.7208945688911477,68,0.0015541160246357322,0.011618591845035553,0.997506320476532,0.12834300100803375,-0.13093459606170654,-0.002335919300094247,0.006663059900120692,287.5962698848053,0.0
0.756,49.82630624235279,-0.09936623238882557,0.7255756216365212,68,0.0013592479517683387,0.01310212817043066,0.9983174204826355,-0.023450341075658798,-0.11643390357494354,-0.09352670609951019,0.0068380580077271845,287.5962698848053,0.0
0.806,49.82631355156828,-0.11075664695428979,0.6910132824881291,68,0.0005914398352615535,0.012078719213604927,0.9969128966331482,0.03334515541791916,-0.02033401094377041,-0.27198079228401184,0.006879331951467078,287.5962698848053,0.0
0.857,49.828880078791556,-0.13482009554245,0.6887914070335978,68,0.0033903629519045353,0.012337969616055489,0.9969938397407532,-0.3017253279685974,0.13144679367542267,0.1442793607711792,0.007326385587909838,287.5962698848053,0.0
