time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude (m),loop rate (Hz),target altitude (m)
0.0,-94.04174479227085,-0.5129783311078077,0.8199026258359323,50,0.008731301873922348,0.013767077587544918,0.9983382225036621,-0.21606212854385376,-0.0597962848842144,-0.07463738322257996,0.027235686278357107,285.5015996188142,0.0
0.05,-94.04111213084379,-0.49778376798373625,0.8373852120543068,50,0.007671015802770853,0.016893669962882996,0.9992716908454895,0.072649747133255,0.03563914820551872,-0.0658145323395729,0.02801712745395674,285.5015996188142,0.0
0.101,-94.03938915332056,-0.5089128529110013,0.8585392617409269,50,0.008949869312345982,0.014176265336573124,1.0007295608520508,-0.07381276041269302,-0.002885902998968959,-0.04069504886865616,0.02814091266804033,285.5015996188142,0.0
0.151,-94.0356427808353,-0.4895290557986749,0.8501205706267294,50,0.008962476626038551,0.01461901143193245,0.999427318572998,0.14304333925247192,-0.06949763745069504,0.17724460363388062,0.02820635986772868,285.5015996188142,0.0
0.202,-94.01803920038738,-0.5035245753754539,0.8333431034581527,50,0.008344165980815887,0.01533956453204155,1.0012575387954712,-0.09100350737571716,0.050372470170259476,-0.025152524933218956,0.028170986128956965,285.5015996188142,0.0
0.252,-93.99054256513703,-0.4846695913714749,0.8083543430422075,50,0.0076270680874586105,0.013728260062634945,0.9997680187225342,0.17809967696666718,0.0015838673571124673,0.12591387331485748,0.028636794162594816,285.5015996188142,0.0
0.302,-93.9909293456889,-0.49046164928171976,0.8231174333241206,50,0.00930442102253437,0.01509949192404747,0.9982715249061584,-0.22984206676483154,-0.18613292276859283,0.042762111872434616,0.02892407433465948,285.5015996188142,0.0
0.353,-93.97481884873974,-0.5008601941400604,0.8587880683002084,50,0.009022670798003674,0.016014164313673973,0.9992645382881165,0.17293289303779602,0.038346920162439346,0.01058836281299591,0.029764188820979528,285.5015996188142,0.0
0.403,-93.88591941831731,-0.49929571439573034,0.8529704034787942,50,0.010850771330296993,0.015132732689380646,0.9946443438529968,-0.1968952864408493,-0.052774827927351,0.12041612714529037,0.030295763742289983,283.2649422570406,0.0
0.453,-93.88468583514023,-0.5181375967029936,0.8340663671120857,50,0.010760517790913582,0.0139197101816535,0.9987595677375793,0.030443502590060234,-0.22441263496875763,0.23854321241378784,0.0310897772380063,283.2649422570406,0.0
0.503,-93.88087256897462,-0.4644557254207611,0.8609037402833716,50,0.007420161738991737,0.014954909682273865,1.0012571811676025,-0.07827284932136536,-0.08550730347633362,0.11293844878673553,0.031709015039954117,283.2649422570406,0.0
0.554,-93.87987254205801,-0.4862579587646286,0.8851371492268764,50,0.008579112589359283,0.017043497413396835,0.9998980164527893,-0.1652737706899643,-0.08843082189559937,-0.04706771299242973,0.03232097961595237,283.2649422570406,0.0
0.605,-93.87971611579438,-0.508547668583447,0.8182903042732942,50,0.009649977087974548,0.013553318567574024,0.9971663355827332,0.19656184315681458,-0.07931699603796005,-0.06143546104431152,0.032379246711798086,283.2649422570406,0.0
0.655,-93.87979341390334,-0.4827166663535242,0.7879168512180525,50,0.007669324520975351,0.013559074141085148,0.9973934292793274,-0.006994927767664194,0.05778802931308746,0.1473928838968277,0.03222920076406585,283.2649422570406,0.0
0.706,-93.8776743673713,-0.4832068818635893,0.8060514403255192,50,0.006599432323127985,0.014884497970342636,0.9963091015815735,-0.08223684132099152,0.0010269231861457229,0.08622847497463226,0.032094106247572515,283.2649422570406,0.0
0.756,-93.87497055559835,-0.4874526286429875,0.8060880525410107,50,0.006538663059473038,0.014567852020263672,1.0005570650100708,-0.0034847159404307604,-0.06166180968284607,0.11783543229103088,0.03223051289494474,283.2649422570406,0.0
0.807,-93.87492073281551,-0.4947323799454301,0.780192564237851,50,0.00810952391475439,0.012903010472655296,1.0012167692184448,-0.13045205175876617,0.01969987526535988,0.05177123472094536,0.03210413816947336,283.2649422570406,0.0
0.858,-93.94333906314365,-0.46994609369603857,0.8180568062778182,50,0.007805702276527882,0.015318283811211586,0.9988217353820801,-0.39686980843544006,-0.035773590207099915,0.14664526283740997,0.031675403292752737,283.2649422570406,0.0
0.908,-94.24820284756981,-0.5047250124431318,0.8273060634287632,50,0.010542997159063816,0.014316866174340248,0.9996683597564697,-0.03690781071782112,-0.07748762518167496,-0.10894801467657089,0.031016846424155507,277.6581490798358,0.0
0.958,-94.5454961249185,-0.5183652964938658,0.8374758691338109,50,0.011368385516107082,0.01343108993023634,0.9990614056587219,0.14210191369056702,-0.07876596599817276,0.165887251496315,0.030543902337333857,277.6581490798358,0.0
1.009,-94.69429715635853,-0.5067827587339172,0.8336404272707242,50,0.007716607768088579,0.013973015360534191,0.9998708367347717,-0.2037852257490158,-0.09063370525836945,-0.09985105693340302,0.030378190664106,277.6581490798358,0.0
1.059,-94.47596584501133,-0.49946352567596614,0.8323767637357382,50,0.007289240136742592,0.015220950357615948,1.0002647638320923,0.06413906812667847,0.022264311090111732,-0.04988954961299896,0.03071867844326917,277.6581490798358,0.0
1.109,-94.24750040992248,-0.5026856545893761,0.816481190181015,50,0.010006186552345753,0.016120752319693565,0.9974050521850586,0.0451139397919178,-0.10738398134708405,-0.13848990201950073,0.03116071361599769,277.6581490798358,0.0
1.16,-94.13973762500542,-0.5080756666958476,0.8486695029313264,50,0.010491553694009781,0.016356484964489937,0.9963545799255371,-0.37078550457954407,-0.30384454131126404,-0.015993677079677582,0.03139251308068573,277.6581490798358,0.0
1.21,-94.04448734526464,-0.48964182586567745,0.8099092179491153,50,0.0076342131942510605,0.013461642898619175,1.0013413429260254,0.011579387821257114,-0.10075840353965759,0.09800351411104202,0.03160910975914761,277.6581490798358,0.0
1.26,-93.99669786241144,-0.4840992953860271,0.8082262970720318,50,0.007897671312093735,0.014407842420041561,0.9975661635398865,-0.07336483895778656,0.20614968240261078,0.3602945804595947,0.031482232018035586,277.6581490798358,0.0
1.311,-94.0074781491472,-0.46579379831902673,0.7952104784383233,50,0.007553115487098694,0.012971683405339718,0.9977176189422607,0.007829031907022,-0.05694498494267464,0.2924138605594635,0.03123277419581715,277.6581490798358,0.0
1.362,-93.95282566440797,-0.46396603908759737,0.7998969874701025,50,0.008457563817501068,0.013955285772681236,0.9998260140419006,-0.15176835656166077,-0.1658840775489807,0.13092908263206482,0.030960116027525485,277.6581490798358,0.0
1.412,-93.91674243581139,-0.4972402200602971,0.8041208813212559,50,0.010960609652101994,0.01465375442057848,0.9983381628990173,-0.04684799909591675,-0.06420660018920898,0.11013252288103104,0.029938446137822868,277.6581490798358,0.0
1.462,-93.91447889077311,-0.4875791542654134,0.8118840103643213,50,0.007889097556471825,0.014310946688055992,0.9973138570785522,-0.038891393691301346,-0.002204618416726589,-0.029926955699920654,0.02911353390962375,283.3989189189189,0.0
1.512,-93.91523106085681,-0.4714518848152415,0.8478009589703167,50,0.008829017169773579,0.016624707728624344,0.9989194273948669,-0.0973040834069252,0.03536101430654526,-0.07571499049663544,0.027943800216703906,283.3989189189189,0.0
1.563,-93.91377662724778,-0.5006802119847217,0.821356196597154,50,0.006915668956935406,0.0148886414244771,1.0002777576446533,0.1505829095840454,-0.10832356661558151,0.21781526505947113,0.026911575053842722,283.3989189189189,0.0
1.613,-93.9158410639772,-0.506703611773351,0.8149125638497254,50,0.007844227366149426,0.013946089893579483,1.0000438690185547,-0.010942705906927586,-0.16255399584770203,-0.15675190091133118,0.025306877742979843,283.3989189189189,0.0
1.663,-93.91686412839071,-0.48855827428234816,0.8231172467669592,50,0.007846808061003685,0.014414146542549133,0.9988905787467957,-0.09063004702329636,-0.07773064076900482,0.04088759422302246,0.02461913733311748,283.3989189189189,0.0
1.714,-93.91608261802122,-0.47329728443713026,0.8304124407093354,50,0.009458852000534534,0.015434890985488892,0.9996723532676697,-0.17802530527114868,-0.0379021130502224,0.1029667854309082,0.023392194967317256,283.3989189189189,0.0
1.764,-93.91519915850577,-0.5034907292358956,0.8053692139464784,50,0.009914069436490536,0.013397193513810635,0.9989722371101379,0.24200792610645294,0.0075110760517418385,0.17428691685199738,0.02292616947756792,283.3989189189189,0.0
1.814,-93.91256748489569,-0.49802615152574214,0.8061257487197808,50,0.008981352671980858,0.014213341288268566,0.998453676700592,-0.08341491967439651,0.07790766656398773,0.012872333638370037,0.022146031481017805,283.3989189189189,0.0
1.865,-93.9114540463263,-0.4766057444436687,0.7958733561620279,50,0.008709643967449665,0.015150273218750954,0.9991858601570129,-0.311978816986084,-0.026518292725086212,0.012821326963603497,0.021850463993443283,283.3989189189189,0.0
1.915,-93.55030068508754,-0.44969905335060545,0.8219435671126373,50,0.005468151066452265,0.01565069705247879,1.00260329246521,0.029997840523719788,-0.05316828936338425,-0.038122065365314484,0.021486720241306576,283.3989189189189,0.0
1.965,-93.1013216136881,-0.46573593736944013,0.8299138777054458,50,0.008024708367884159,0.014124399982392788,1.0006245374679565,-0.16200101375579834,-0.09907606244087219,-0.027464035898447037,0.021129373819409117,283.3989189189189,0.0
2.016,-92.54945647241722,-0.46810290084439,0.8315548352271774,50,0.009701153263449669,0.013791429810225964,1.000517725944519,-0.1109849140048027,-0.1855233609676361,-0.11735397577285767,0.02082342906385249,278.89513930447504,0.0
2.066,-92.03603336396297,-0.4882826493647648,0.8279743747738786,50,0.010531355626881123,0.014410032890737057,1.0012047290802002,-0.07727450132369995,0.03264503926038742,0.003760881721973419,0.02084923494934981,278.89513930447504,0.0
2.116,-91.89324982066626,-0.49152244857348387,0.8436381250348389,50,0.009322931990027428,0.013505680486559868,1.0011225938796997,-0.15093401074409485,-0.33618101477622986,-0.041482094675302505,0.020769052415037466,278.89513930447504,0.0
2.167,-91.71272022672716,-0.46089964919966814,0.8020672847132945,50,0.0038869823329150677,0.0051063369028270245,0.9996265172958374,-0.15697026252746582,-0.28602105379104614,-0.14296668767929077,0.020263114416570995,278.89513930447504,0.0
2.218,-91.31316071872487,-0.4511111358378185,0.8670535072043883,50,0.00235703750513494,0.014222756028175354,0.9989820122718811,0.2239319384098053,-0.034654125571250916,0.235625758767128,0.019801942685955733,278.89513930447504,0.0
2.268,-91.3117908779367,-0.46716181274138163,0.8313135918147609,50,0.008763182908296585,0.016482273116707802,0.9971387982368469,-0.07207474857568741,-0.11748671531677246,0.04185860976576805,0.018974769453183517,278.89513930447504,0.0
2.318,-91.30970936502865,-0.46371264491379816,0.8205358283551378,50,0.006200251169502735,0.01439250074326992,1.000942587852478,0.0661303773522377,-0.3193146288394928,0.08767734467983246,0.01881017629169323,278.89513930447504,0.0
2.369,-91.30729982954863,-0.46047373219993465,0.8386937253916799,50,0.006173641420900822,0.015307324007153511,0.9978556632995605,0.008774877525866032,0.12896107137203217,0.052513062953948975,0.018889637014566266,278.89513930447504,0.0
2.419,-91.30665273155576,-0.49482566812569456,0.8413534313541474,50,0.010172862559556961,0.012428436428308487,1.000074863433838,-0.11584727466106415,0.016073109582066536,-0.26491859555244446,0.018942071842477853,278.89513930447504,0.0
2.47,-91.03802813119259,-0.47430302233192206,0.8390681726720712,50,0.008625390939414501,0.015652887523174286,0.997958779335022,-0.25222915410995483,-0.033276427537202835,-0.07847154885530472,0.018858183742114717,278.89513930447504,0.0
2.52,-90.74720223693568,-0.4826488562795563,0.8509267995795647,50,0.008140425197780132,0.015181617811322212,0.9987764358520508,-0.1358298659324646,-0.12619055807590485,-0.038968585431575775,0.018607286006308173,278.89513930447504,0.0
2.57,-90.74420135610214,-0.47195765127887485,0.8268581173891901,50,0.008057579398155212,0.01379372738301754,0.9999985694885254,-0.17954571545124054,-0.1297287493944168,0.046282198280096054,0.018508807883451436,283.3223453120778,0.0
2.621,-90.74137721575346,-0.4736093736817885,0.8444251044155773,50,0.00642436183989048,0.014636026695370674,0.9980424046516418,-0.4200069308280945,0.14895594120025635,0.04161093756556511,0.018726178843256093,283.3223453120778,0.0
2.672,-90.74222099818523,-0.4857969241087864,0.8494044396574497,50,0.007978646084666252,0.01665877364575863,0.9988184571266174,-0.02624083124101162,0.06704209744930267,0.016986636444926262,0.019336555283932765,283.3223453120778,0.0
2.722,-90.740362556014,-0.4580041923844338,0.832079586414521,50,0.0003341276606079191,0.013352442532777786,0.9992895126342773,0.009472060948610306,0.007654266431927681,0.06673286855220795,0.020064115431639575,283.3223453120778,0.0
