time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,0.0,0.0,0.0,,0.5019480435958092,285.1909974841912,0.5008333333333334
0.05,0.0,0.0,0.0,,0.5022191213458638,285.1909974841912,0.5125000000000003
0.101,0.0,0.0,0.0,,0.5037006943062324,285.1909974841912,0.5250000000000006
0.151,0.0,0.0,0.0,,0.5065921011840816,285.1909974841912,0.5366666666666675
0.201,0.0,0.0,0.0,,0.5110871265797668,285.1909974841912,0.5483333333333344
0.252,0.0,0.0,0.0,,0.5177330398492543,285.1909974841912,0.5608333333333347
0.302,0.0,0.0,0.0,,0.5256261179671121,285.1909974841912,0.5725000000000017
0.352,0.0,0.0,0.0,,0.5350855684247281,285.98827219419064,0.5841666666666686
0.402,0.0,0.0,0.0,,0.5468417705630623,285.98827219419064,0.5966666666666689
0.452,0.0,0.0,0.0,,0.5591851553901823,285.98827219419064,0.6083333333333358
0.503,0.0,0.0,0.0,,0.5726907112005405,285.98827219419064,0.6200000000000028
0.553,0.0,0.0,0.0,,0.5882532489431903,285.98827219419064,0.6325000000000031
0.603,0.0,0.0,0.0,,0.6036040454122792,285.98827219419064,0.64416666666667
0.654,0.0,0.0,0.0,,0.619562645636481,285.98827219419064,0.6558333333333369
0.704,0.0,0.0,0.0,,0.6359472379283642,285.98827219419064,0.6675000000000039
0.754,0.0,0.0,0.0,,0.6537777067691105,285.98827219419064,0.6800000000000042
0.804,0.0,0.0,0.0,,0.6705056790701744,285.98827219419064,0.6916666666666711
0.854,0.0,0.0,0.0,,0.6871677160095324,285.98827219419064,0.703333333333338
0.904,0.0,0.0,0.0,,0.7036360530419639,285.793404197329,0.715000000000005
0.955,0.0,0.0,0.0,,0.7209429017541855,285.793404197329,0.7275000000000053
1.005,0.0,0.0,0.0,,0.7366875374909241,285.793404197329,0.7391666666666722
1.055,0.0,0.0,0.0,,0.7519688636266588,285.793404197329,0.7508333333333391
1.106,0.0,0.0,0.0,,0.7677742849841633,285.793404197329,0.7633333333333394
1.156,0.0,0.0,0.0,,0.7819671149984935,285.793404197329,0.7750000000000064
1.206,0.0,0.0,0.0,,0.7956102407940783,285.793404197329,0.7866666666666733
1.256,0.0,0.0,0.0,,0.8087100590528641,285.793404197329,0.7983333333333402
1.306,0.0,0.0,0.0,,0.8221660521969077,285.793404197329,0.8108333333333405
1.357,0.0,0.0,0.0,,0.8342186998680577,285.793404197329,0.8225000000000074
1.407,0.0,0.0,0.0,,0.8458261396858889,285.54047246238684,0.8341666666666744
1.457,0.0,0.0,0.0,,0.8578257599834026,285.54047246238684,0.8466666666666747
1.507,0.0,0.0,0.0,,0.8686766491149763,285.54047246238684,0.8583333333333416
1.558,0.0,0.0,0.0,,0.8792511772449255,285.54047246238684,0.8700000000000085
1.608,0.0,0.0,0.0,,0.8903428486942138,285.54047246238684,0.8825000000000088
1.658,0.0,0.0,0.0,,0.9005360716797283,285.54047246238684,0.8941666666666758
1.709,0.0,0.0,0.0,,0.9106345580567258,285.54047246238684,0.9058333333333427
1.759,0.0,0.0,0.0,,0.921410541110161,285.54047246238684,0.918333333333343
1.809,0.0,0.0,0.0,,0.931479500028605,285.54047246238684,0.9300000000000099
1.86,0.0,0.0,0.0,,0.9416040467206851,285.54047246238684,0.9416666666666769
1.91,0.0,0.0,0.0,,0.951821423130736,285.54047246238684,0.9533333333333438
1.96,0.0,0.0,0.0,,0.9629066438705083,285.67661081596515,0.9658333333333441
2.01,0.0,0.0,0.0,,0.9734071155714785,285.67661081596515,0.977500000000011
2.06,0.0,0.0,0.0,,0.9840741271425621,285.67661081596515,0.989166666666678
2.111,0.0,0.0,0.0,,0.9949183450414232,285.67661081596515,1.0
2.161,0.0,0.0,0.0,,1.0064013691180234,285.67661081596515,1.0
2.211,0.0,0.0,0.0,,1.0161641262929213,285.67661081596515,1.0
2.262,0.0,0.0,0.0,,1.024630264265542,285.67661081596515,1.0
2.312,0.0,0.0,0.0,,1.0320999750237017,285.67661081596515,1.0
2.362,0.0,0.0,0.0,,1.0375208114062706,285.67661081596515,1.0
2.413,0.0,0.0,0.0,,1.0414460687648623,285.67661081596515,1.0
2.463,0.0,0.0,0.0,,1.0440433058218115,288.86391184573,1.0
2.513,0.0,0.0,0.0,,1.0450504987457299,288.86391184573,1.0
2.563,0.0,0.0,0.0,,1.0448016145576928,288.86391184573,1.0
2.613,0.0,0.0,0.0,,1.043430658656043,288.86391184573,1.0
2.663,0.0,0.0,0.0,,1.04088948824941,288.86391184573,1.0
2.714,0.0,0.0,0.0,,1.0376906992226749,288.86391184573,1.0
2.764,0.0,0.0,0.0,,1.0338666268708132,288.86391184573,1.0
2.814,0.0,0.0,0.0,,1.0295863481126721,288.86391184573,1.0
2.864,0.0,0.0,0.0,,1.024680438746055,288.86391184573,1.0
2.914,0.0,0.0,0.0,,1.0199669976836252,288.86391184573,1.0
2.965,0.0,0.0,0.0,,1.0152689240761017,288.86391184573,1.0
3.015,0.0,0.0,0.0,,1.0103955981135475,288.3277651749502,1.0
3.065,0.0,0.0,0.0,,1.006111635198197,288.3277651749502,1.0
3.115,0.0,0.0,0.0,,1.0021751148071203,288.3277651749502,1.0
3.166,0.0,0.0,0.0,,0.998657167997226,288.3277651749502,1.0
3.216,0.0,0.0,0.0,,0.9954115007739864,288.3277651749502,1.0
3.266,0.0,0.0,0.0,,0.9929062538713584,288.3277651749502,1.0
3.317,0.0,0.0,0.0,,0.9909234378997896,288.3277651749502,1.0
3.367,0.0,0.0,0.0,,0.9893783553969839,288.3277651749502,1.0
3.417,0.0,0.0,0.0,,0.9884613283043909,288.3277651749502,1.0
3.467,0.0,0.0,0.0,,0.9880233372705135,288.3277651749502,1.0
3.517,0.0,0.0,0.0,,0.9880427098885797,285.83235654899823,1.0
3.567,0.0,0.0,0.0,,0.9884680372239397,285.83235654899823,1.0
3.618,0.0,0.0,0.0,,0.9892332347728218,285.83235654899823,1.0
3.668,0.0,0.0,0.0,,0.9902821647837926,285.83235654899823,1.0
3.718,0.0,0.0,0.0,,0.9916546190999076,285.83235654899823,1.0
3.769,0.0,0.0,0.0,,0.9931054781658601,285.83235654899823,1.0
3.819,0.0,0.0,0.0,,0.9946619707993899,285.83235654899823,1.0
3.869,0.0,0.0,0.0,,0.9963854100649359,285.83235654899823,1.0
3.919,0.0,0.0,0.0,,0.9979930508314884,285.83235654899823,1.0
3.969,0.0,0.0,0.0,,0.999554041354788,285.83235654899823,1.0
4.019,0.0,0.0,0.0,,1.0011308462644188,285.83235654899823,1.0
4.07,0.0,0.0,0.0,,1.002479258016202,282.19767207158714,1.0
4.12,0.0,0.0,0.0,,1.003683400965582,282.19767207158714,1.0
4.17,0.0,0.0,0.0,,1.0047245545715524,282.19767207158714,1.0
4.221,0.0,0.0,0.0,,1.0056447168127352,282.19767207158714,1.0
4.271,0.0,0.0,0.0,,1.0063141985270452,282.19767207158714,1.0
4.321,0.0,0.0,0.0,,1.0067999742669866,282.19767207158714,1.0
4.372,0.0,0.0,0.0,,1.007121605534191,282.19767207158714,1.0
4.422,0.0,0.0,0.0,,1.0072457232976135,282.19767207158714,1.0
4.472,0.0,0.0,0.0,,1.007212945400957,282.19767207158714,1.0
4.522,0.0,0.0,0.0,,1.0070218095787302,282.19767207158714,1.0
4.573,0.0,0.0,0.0,,1.006717144614188,285.55991285403053,1.0
4.623,0.0,0.0,0.0,,1.0063110410640292,285.55991285403053,1.0
