time (s),yaw,pitch,roll,battery,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,x (m),y (m),altitude (m),loop rate (Hz),target altitude (m)
0.0,358.13541730179435,-0.28979250239349696,0.17793278000260576,73,0.004421656019985676,0.003377128392457962,0.9963119029998779,-0.09890967711210251,-0.14069651272296904,0.026347316801548004,0.33468419858075266,1.3878496963317588,0.0,257.90469163131036,0.0
0.05,358.12682414677084,-0.3204574623704409,0.13271309498577827,73,0.00797305814921856,0.0010221597040072083,0.9964149594306946,0.09503030673265457,0.09930130634307861,-0.007009557448327541,0.3312755855506991,1.4122893596992803,0.0,257.90469163131036,0.0
0.101,358.1268512708304,-0.3321037943720382,0.1373547670460533,73,0.004068583250045776,0.002492668107151985,0.994714617729187,-0.21261827006340026,0.1626912483930588,0.13656939566135406,0.3288961035807556,1.428723173142631,0.0,257.90469163131036,0.0
0.152,358.12866832405354,-0.3458040737522835,0.1621252000151115,73,0.006377853453159332,0.0030095360707491636,0.995890736579895,0.08470801160335541,0.046822136080265045,-0.11280299723148346,0.3251725113884737,1.453581377645677,0.0,284.78435632808254,0.0
0.202,358.1222804718198,-0.34169019511854215,0.18638784865892244,72,0.005884082522243261,0.006368024740368128,0.9946215152740479,-0.16701730444431304,-0.04172777962088585,-0.34355783462524414,0.32258741003510655,1.4702951745385622,0.0,284.78435632808254,0.0
0.252,358.12575810806635,-0.3177520684075871,0.15925402899900504,72,0.0035518223885446787,-0.0007886414532549679,0.9924582839012146,0.0884495963215828,-0.06989977713823319,0.21585682034492493,0.31855709911203217,1.4955821877319244,0.0,284.78435632808254,0.0
0.303,358.122083061695,-0.29069535167560956,0.10695375221875755,72,0.005933111999183893,0.0034949753899127245,0.9985426664352417,-0.03179957821369171,0.07505094799995422,-0.14459553360939026,0.315766144175453,1.5125865119252835,0.0,284.78435632808254,0.0
0.353,358.1242358746116,-0.2938015320600165,0.19180683995949754,72,0.006371747702360153,0.001981995301321149,0.9974021911621094,-0.08389936491250992,-0.09673649277687073,-0.04358034208416939,0.3114130082893301,1.538299213854228,0.0,284.78435632808254,0.0
0.404,358.1274982766638,-0.3018362196281802,0.14933779601334177,72,0.0059232632629573345,0.0014991216594353318,0.9946985244750977,0.22521815345287324,-0.17334573175907134,0.10401736944913864,0.3068578750506773,1.5642762378582862,0.0,284.78435632808254,0.0
0.454,358.1330241441908,-0.2792119092599161,0.15122250039105306,73,0.0038661721628159285,0.0033055252861231565,0.9952035546302795,0.18924776360988618,0.02682950328886509,0.16421760618686676,0.30371039374667635,1.5817393626397087,0.0,284.78435632808254,0.0
