time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,143.43465326400863,-0.5203300598299252,0.09486270749628614,44,0.0,257.93641227476786,0.0
0.05,143.43545869043365,-0.5379088558322285,-0.04919127290835758,44,0.0,257.93641227476786,0.0
0.104,143.43937161530673,-0.5514967284384512,-0.0010527581097101138,44,0.0,257.93641227476786,0.0
0.155,143.4379823369437,-0.5693909061097873,-0.07172528564626054,49,0.0,257.93641227476786,0.005
0.205,143.4394420781716,0.05899789791430115,-0.1328243890730649,49,0.0,257.93641227476786,0.016666666666666666
0.256,143.45466377322808,-0.7147665265354499,0.4697589646598419,49,0.0,257.93641227476786,0.028333333333333335
0.309,143.4683154010928,-0.8690098124984335,-2.551869548017693,49,0.0,257.93641227476786,0.04166666666666667
0.36,143.57778195297146,1.3280210031097484,-0.5243217618079304,49,0.0,257.93641227476786,0.05416666666666667
0.411,143.42179284176362,-0.29496328998499016,1.4965068376114203,49,0.0,257.93641227476786,0.065
0.461,143.2860345674566,0.4074033521704673,0.8209586330946906,49,0.0,257.93641227476786,0.07500000000000001
0.512,143.09491006320138,0.28185152364693017,-0.7333804308953998,49,0.0,289.5219162007317,0.08416666666666667
0.562,142.92367426447336,0.31525024678453717,-0.11695862042080153,49,0.0,289.5219162007317,0.09583333333333334
0.612,142.7958106357551,1.0784859014275932,-0.0356070107864899,49,0.0,289.5219162007317,0.10833333333333334
0.662,142.730291794205,0.8618322116404326,0.2800124684466843,49,0.0,289.5219162007317,0.12083333333333333
0.713,142.52882889621063,0.16836185634536868,1.0824275537777177,49,0.0,289.5219162007317,0.1325
0.766,142.31310348677496,0.2602134930403394,0.389043979179403,49,0.0,289.5219162007317,0.14500000000000002
0.816,141.9394963845853,-0.9284457295109507,-0.39844384027022944,49,0.0,289.5219162007317,0.1575
0.867,141.9824679228097,0.8699095421294064,0.7584909256446924,49,0.0,289.5219162007317,0.17
0.918,142.19611728113722,0.14077592544222903,0.6057425855662347,49,0.0,289.5219162007317,0.18250000000000002
0.969,142.4852994655625,0.7803159142710272,0.9339722706427699,49,0.0,289.5219162007317,0.195
1.019,142.70232161780152,0.6639357168727801,0.081883792484454,49,0.0,299.7644368210406,0.20750000000000002
1.069,142.92212095792567,0.6440720210329376,0.32552737819836214,49,0.0,299.7644368210406,0.22
1.124,143.07819784867843,0.05425753090812335,-0.26506541247448084,49,0.0,299.7644368210406,0.23333333333333334
1.178,143.2195241632401,0.5952368542164601,0.5542239980231988,49,0.0,299.7644368210406,0.24666666666666667
1.229,143.2555262501527,0.43874273147162757,0.13952170683496248,49,0.0,299.7644368210406,0.25916666666666666
1.279,143.30196538719545,-0.055037523496467594,0.48542560241236443,49,0.02648410878433602,299.7644368210406,0.27166666666666667
1.329,143.32750134181842,0.43148699770781285,0.42565343970563796,49,0.0667488638356736,299.7644368210406,0.2833333333333333
1.381,143.34137408138565,0.33267676792065026,0.29243527909957107,49,0.09460658105470046,299.7644368210406,0.2966666666666667
1.434,143.43177941712054,0.506415247295012,0.8478535201774646,49,0.11941043005893157,299.7644368210406,0.3091666666666667
1.484,143.51821598267975,0.5924230038699262,0.7976384643346522,49,0.13125695816722951,299.7644368210406,0.3216666666666667
1.534,143.66115188166717,0.3079601001553191,0.7491518096636026,49,0.16110757735333747,299.8501572776666,0.33416666666666667
1.584,143.75963834602967,0.39614467714065477,0.6420227470361225,49,0.18290128256937505,299.8501572776666,0.3466666666666667
1.638,143.87412267681103,0.5238372501966695,0.6796056540479927,49,0.2310913533329745,299.8501572776666,0.36000000000000004
1.688,143.97334894253254,0.8625476317102354,1.1843707741294844,49,0.25560542768133254,299.8501572776666,0.3725
1.743,144.01623787671232,0.7535528595238169,0.8805621199118528,49,0.27048122202712965,299.8501572776666,0.385
1.794,144.03847413006378,0.9959705967283894,0.8739219593972691,49,0.2586407907341791,299.8501572776666,0.39583333333333337
1.844,144.05218225700415,0.5006323086335741,1.0690503035897028,49,0.26462049969564305,299.8501572776666,0.40750000000000003
1.894,144.0785835364482,0.8250243350149163,1.232754312398118,49,0.2611864603339712,299.8501572776666,0.42000000000000004
1.944,144.06785540397684,0.7846876468527576,0.8676840945222299,49,0.25930246214542907,299.8501572776666,0.43250000000000005
1.995,144.02909753755,0.5227678568689001,0.6612314218096074,49,0.25519384818419616,299.8501572776666,0.445
2.045,144.03003156202277,0.4724283623843033,1.0849521630113887,49,0.2598173973539297,299.8287225677318,0.4575
2.096,144.0693660975841,0.6040558320560665,1.1451661163304552,49,0.24623080738002567,299.8287225677318,0.4708333333333334
2.147,144.1800151600173,0.7627913830703598,1.0432023012130611,49,0.2492969180389543,299.8287225677318,0.48250000000000004
2.2,144.25452535714388,0.18763214578470785,0.8419801136428074,49,0.23106836302609723,299.8287225677318,0.49583333333333335
2.25,144.33765935288838,1.2624450097956708,1.094897221903356,49,0.22498283543417444,299.8287225677318,0.5
2.301,144.29405408899342,0.6650369551212756,1.6195686482122926,49,0.24748753413520203,299.8287225677318,0.5
2.352,144.19790858305086,1.0403893807183557,1.0301131939419264,49,0.21808512768048205,299.8287225677318,0.5
2.402,144.0912814015421,0.5368627293371373,1.1481907420248425,49,0.21393231657326944,299.8287225677318,0.5
2.453,143.89587617870504,0.602794320078092,1.30365982566722,49,0.20743439247588116,299.8287225677318,0.5
2.504,143.75721291078037,0.5301079926940038,1.6052877355226556,49,0.22792315383079753,299.8287225677318,0.5
2.557,143.60563106404013,0.3306147077511762,1.5582593636202355,49,0.2477326709264788,299.8287225677318,0.5
2.607,143.44985554725244,0.6074008979396086,1.7949695213998091,49,0.24503532582978166,298.973839903058,0.5
2.657,143.35761732905482,0.11834016890724644,2.011429075874216,49,0.28311878082202824,298.973839903058,0.5
2.709,143.29483695189225,0.4055967395746538,2.1096282789648333,49,0.31929483185788926,298.973839903058,0.5
2.761,143.21920951683987,0.36697907242028077,2.1069668296854425,49,0.31103107691985077,298.973839903058,0.5
2.812,143.18583914754583,0.4005526526977171,1.9488455321276992,49,0.32559197158117864,298.973839903058,0.5
2.862,143.14815472765548,0.5355573301790424,2.1598343482875273,49,0.319012773640167,298.973839903058,0.5
2.917,143.10722717439256,0.38344000819403534,2.2117493013615506,49,0.3363877930578779,298.973839903058,0.5
2.969,142.98794278897302,0.1700027831737808,2.015625796506287,49,0.3536720013631049,298.973839903058,0.5
3.019,142.8805176794769,-0.0832602674107273,1.8303862479221344,49,0.36131476005830343,298.973839903058,0.5
3.073,142.75840982500966,0.017405153159660607,1.6436683099260607,49,0.38758176899597496,298.973839903058,0.5
3.124,142.65824506587896,-0.056017161746363085,1.8240607543334566,49,0.4032908158730735,128.58468990465678,0.5
3.176,142.49960565524756,-0.21081630227058987,2.025502357822218,49,0.4156043674773301,128.58468990465678,0.5
3.226,142.3471526658669,-0.36730220535777913,1.5256497954804493,49,0.4276581090929067,128.58468990465678,0.5
3.278,142.23644271025418,-0.3320842284671918,1.6857035358118364,49,0.4571418104810364,128.58468990465678,0.5
3.329,142.141255082868,-0.06179731638367841,1.4731339918560065,49,0.47077116531407504,128.58468990465678,0.5
3.384,142.062281176293,-0.3154630459216727,1.5491063831586485,49,0.49179797939891234,128.58468990465678,0.5
3.434,142.006691635207,-0.48225929401494727,1.5986869781153497,49,0.5000780231327884,128.58468990465678,0.5
3.486,141.97065619090048,-0.2669323324442155,1.3627250945669904,49,0.5135064499886131,128.58468990465678,0.5
3.542,141.96981750769004,-0.630396595725891,1.4202527994813858,49,0.5251723478940412,128.58468990465678,0.5
3.592,141.97916915592623,-0.4327127779368966,1.2611250767545676,49,0.5287271865740171,128.58468990465678,0.5
3.643,141.98726542206353,-0.8237499600480727,0.8656924262622715,49,0.5401102108479305,299.2938490081347,0.5
3.697,141.99107195761945,-0.464406707006597,0.918917758865015,49,0.5434492047730012,299.2938490081347,0.5
3.75,142.00767859265022,-0.8352211365517355,0.6775843053287779,49,0.5567707048411127,299.2938490081347,0.5
3.8,142.0198008991287,-0.5454727417110417,1.1944619006521153,49,0.5577157286370562,299.2938490081347,0.5
3.85,142.06114173131286,-0.6508502033647122,0.608689890721008,49,0.5571816000714765,299.2938490081347,0.5
3.901,142.0907957026489,-0.48915952620227426,1.0461622219229445,49,0.5623896770721326,299.2938490081347,0.5
3.953,142.09154767230515,-0.4906566421852679,1.0990692555343722,49,0.5562320287298029,299.2938490081347,0.5
4.004,142.0703308694653,-0.270340301971419,1.1902726455800416,49,0.5537692137808642,299.2938490081347,0.5
4.055,142.04126958143112,-0.6347214776897675,1.152612847260046,49,0.550829395129215,299.2938490081347,0.5
4.105,142.02527975011753,-0.44828220295089855,0.9219455952378608,49,0.5536549587844191,299.2938490081347,0.5
4.16,141.99449974911312,-0.3719474373255497,1.182840538749784,49,0.5520341895527753,299.7644368210406,0.5
4.213,141.97475644166227,-0.29318393078484156,0.8826871104508088,49,0.5486648846073988,299.7644368210406,0.5
4.263,141.97030418635023,-0.08068986599989421,0.8735675876240041,49,0.5460057004326571,299.7644368210406,0.5
4.317,141.96493331396942,-0.13301694435308717,0.5056176684913559,49,0.550818422939726,299.7644368210406,0.5
4.368,141.9334096263879,-0.32616905584588163,0.36653696404185737,49,0.5403609218700602,299.7644368210406,0.5
4.418,141.895393985379,-0.0005249070233314657,0.7392342119495752,49,0.539718136512061,299.7644368210406,0.5
4.47,141.83806969566808,-0.28312339706937745,0.8748594388548105,49,0.5278971683472071,299.7644368210406,0.5
4.524,141.80669728945557,-0.1050792724887462,0.47002810508407245,49,0.5240619084388329,299.7644368210406,0.5
4.574,141.79445021742785,-0.3683109472629167,0.3251498013629153,49,0.5035338677014393,299.7644368210406,0.5
4.626,141.747700903545,0.0006322713610459987,0.5401714297503923,49,0.48048586904153756,299.7644368210406,0.5
4.679,141.70895373433677,-0.3505906540332644,0.3666761357712798,49,0.44406876110254095,299.65735514753163,0.5
4.729,141.67727673900862,-0.25381190057549574,0.1260748791532214,49,0.4299808528472512,299.65735514753163,0.5
4.783,141.6668387768406,-0.010961963885628916,0.19696328635194807,49,0.42061604303716427,299.65735514753163,0.5
4.837,141.63969029031963,-0.012921257495154572,-0.042005145831041264,49,0.37745874977251637,299.65735514753163,0.5
4.888,141.62743982366632,0.023194260887520014,0.1803738876741338,49,0.3558376511021083,299.65735514753163,0.5
4.942,141.59364852282673,-0.13594925577321534,-0.0682224725768764,49,0.3554143453511326,299.65735514753163,0.5
4.992,141.55888889574513,-0.08004697781886315,0.07292291098515849,49,0.3403892567379545,299.65735514753163,0.5
5.047,141.4857372179707,0.14439752879218087,-0.15970018205500552,49,0.3351147944148458,299.65735514753163,0.5
5.1,141.4305174889631,0.4020876530188688,0.034704586906638656,49,0.3292972108004169,299.65735514753163,0.5
5.154,141.36858590406928,0.4642394332832779,0.19729931119265826,49,0.32800242013212405,280.04967617012755,0.5
5.206,141.3066081615014,0.4866672078415109,0.23231292505208614,49,0.3314943169547754,280.04967617012755,0.5
5.259,141.2465178760064,0.5023023388943989,0.19350554018169316,49,0.3517762421654284,280.04967617012755,0.5
5.309,141.18211768970733,0.4290988010382986,0.21155845667930678,49,0.36530206722114383,280.04967617012755,0.5
5.359,141.13635940410214,0.638436906265267,0.44389680217012084,49,0.378856252959881,280.04967617012755,0.5083333333333335
5.41,141.05576626086093,0.44779442667925246,0.3685415829870397,49,0.3963017252806774,280.04967617012755,0.5208333333333338
5.464,140.9950666701603,0.5139191293802604,0.4033404867552551,49,0.4136912332111285,280.04967617012755,0.5341666666666675
5.514,140.97017559465584,0.583675597131314,0.4298482656159521,49,0.43776689572737704,280.04967617012755,0.5466666666666677
5.566,140.9481071242531,0.6312205513063084,0.3603533694430544,49,0.46922850034420654,280.04967617012755,0.559166666666668
5.617,140.9191156912333,0.6005962797422232,0.378353484763146,49,0.49539891492568017,280.04967617012755,0.5725000000000017
5.667,140.88399222988778,0.5124813461739448,0.3430758536935434,49,0.5162636968065447,299.5931428571429,0.5841666666666686
5.718,140.8714805081678,0.5443448010430162,0.49166948315133696,49,0.5400132970691274,299.5931428571429,0.5966666666666689
5.769,140.85023826315165,0.6608064872246517,0.5091443204550143,49,0.564259096262187,299.5931428571429,0.6100000000000025
5.82,140.8443532586299,0.7583302327485998,0.3373169065646343,49,0.5742652214556269,299.5931428571429,0.6225000000000028
5.873,140.85348712214045,0.6864158207517644,0.7188879934418846,49,0.6007953848911356,299.5931428571429,0.6358333333333365
5.927,140.84464596386618,0.43158648078073736,0.3900095339682247,49,0.6150583279046152,299.5931428571429,0.6491666666666701
5.977,140.83133155740072,0.5915178179267789,0.5779609129506688,49,0.6453531769628837,299.5931428571429,0.6616666666666704
6.027,140.81491613753303,0.41543979506551265,0.38551328630538156,49,0.6618816262007489,299.5931428571429,0.6733333333333373
6.084,140.77799721926309,0.23636121751705177,0.3773369762208622,49,0.6834325471189688,299.5931428571429,0.6833333333333376
6.138,140.7060473523984,0.36464472045158897,0.1964923828425523,49,0.726097861923593,299.5931428571429,0.6975000000000046
6.192,140.56187833092395,0.24610651157084384,0.4696294846120588,49,0.7413740173899755,299.8715950525488,0.7108333333333382
6.243,140.42900441467066,0.37324044630347214,0.13838061899259693,49,0.7587197482822003,299.8715950525488,0.7233333333333385
6.293,140.24741180835227,0.5828377212041452,0.14023897392527865,49,0.7735629874040263,299.8715950525488,0.7358333333333388
6.344,140.12925984108767,0.3199197152277183,0.03778191559167268,49,0.7904018223037441,299.8715950525488,0.7475000000000057
6.394,139.93815632548532,0.37000956735989665,0.0065597841071722675,49,0.8094080253768866,299.8715950525488,0.760000000000006
6.447,139.805855154173,0.15085616631375665,0.01977579305077167,49,0.8265005846211119,299.8715950525488,0.7733333333333396
6.5,139.73780321784685,0.26366166319654133,-0.06089842055890558,49,0.8373898983801865,299.8715950525488,0.7866666666666733
6.551,139.66827210140755,0.15242591242655995,-0.2458002013862183,49,0.8490149789718957,299.8715950525488,0.7991666666666736
6.601,139.61732574707585,0.579293840877704,-0.26645749961704124,49,0.857005200534555,299.8715950525488,0.8116666666666739
6.652,139.58912281976203,0.30758551860305705,-0.129510457266411,49,0.860012059827018,299.8715950525488,0.8241666666666742
6.703,139.56209045898805,0.36342345270303217,-0.45797969639341435,49,0.8866619091762926,298.50572912959933,0.8358333333333411
6.754,139.53837273797174,0.35653976628826445,-0.06863250448114562,49,0.8687833823824936,298.50572912959933,0.847500000000008
6.806,139.51142579081193,0.3433184433335041,-0.330006557347105,49,0.8675510543722211,298.50572912959933,0.8608333333333417
6.861,139.50700047277869,0.3247591818496842,-0.2655586325999332,49,0.8691696200340688,298.50572912959933,0.8741666666666753
6.911,139.49744782512985,0.17943408724293458,-0.40276566068439895,49,0.8748438977549997,298.50572912959933,0.8866666666666756
6.961,139.496346362271,0.29852298957407475,-0.4076233842498066,49,0.975376290891335,298.50572912959933,0.8916666666666757
7.012,139.4936831121736,0.2740945809091856,-0.4663661641578803,49,0.8902532903576879,298.50572912959933,0.904166666666676
7.062,139.49880525747798,0.10748326878251951,-0.19718869618464044,49,0.8885365647231431,298.50572912959933,0.9166666666666763
7.114,139.51163312016035,0.027283662271766766,-0.41693376635881213,49,0.8839570355493238,298.50572912959933,0.9291666666666766
7.167,139.4900883647737,0.19655804821111816,-0.2960364317360948,49,0.8854708003094932,298.50572912959933,0.9425000000000102
7.219,139.50503602798474,0.2179532973231116,-0.4240459689570136,49,0.8776648971489383,298.50572912959933,0.9558333333333439
7.27,139.5305421961072,0.02907073025108903,-0.379398338031246,49,0.8823354762816222,299.8501572776666,0.9683333333333441
