time (s),yaw,pitch,roll,battery,altitude (m),loop rate (Hz),target altitude (m)
0.0,20.17441786963163,-0.5260972361528004,0.10481569023429177,80,0.0,299.4861835058908,0.0
0.054,20.175012852567146,-0.5890983600578208,-0.029762372994242565,80,0.0,299.4861835058908,0.0
0.105,20.173469146067237,-0.6548650394740791,0.05257239614638147,80,0.0,299.4861835058908,0.0
0.156,20.1720291896152,-0.5519555478963265,-0.008729487432087847,80,0.0,299.4861835058908,0.009166666666666667
0.207,20.152099762627277,-0.04022814370961909,0.5697587099837546,80,0.0,299.4861835058908,0.021666666666666667
0.258,20.162259145083034,-0.05751609509012088,0.04281294901763923,80,0.0,299.03778696706115,0.03416666666666667
0.309,20.124258933612843,0.7741482780965515,-1.8814221169279544,80,0.0,299.03778696706115,0.04666666666666667
0.359,20.452306286675018,-0.4819043442345759,-0.40703326217905167,80,0.0007514055607719672,299.03778696706115,0.05916666666666667
0.411,20.382747365090374,0.9269676998151936,0.40141776138398555,80,0.007550114514970979,299.03778696706115,0.07250000000000001
0.461,20.33517938888388,0.35509139444825183,1.3220288400796636,80,0.005038268321991002,299.03778696706115,0.085
0.511,19.90499558042432,-1.422146693909985,-0.1407452137205285,80,0.0,299.03778696706115,0.09666666666666668
0.565,19.22433760020584,-0.09413236353086428,0.1326200975682329,80,0.0,299.03778696706115,0.11
0.617,18.843635917739388,-0.09809945837521265,-0.31338148780881186,80,0.0,299.03778696706115,0.12166666666666667
0.668,18.628474631056545,-0.679019616232272,0.2298786896586177,80,0.0,299.03778696706115,0.135
0.721,18.600808088791457,0.5064196265188464,0.4046110561485122,80,0.0,299.03778696706115,0.14750000000000002
0.774,18.610526435779406,0.1963179651093427,0.14092055573866066,80,0.0,299.8501572776666,0.16083333333333336
0.824,18.527350328135274,0.5618082802527111,0.7785010925497368,80,0.0,299.8501572776666,0.17333333333333334
0.874,18.42340838944441,1.3054257937367502,0.1578311925432552,80,0.0,299.8501572776666,0.18583333333333335
0.925,18.471879707522223,0.5503774597025243,1.1040413276222925,80,0.0,299.8501572776666,0.19833333333333333
0.977,18.564392957111075,-0.25281130324614737,0.6703915678261165,80,0.0,299.8501572776666,0.21083333333333334
1.027,18.692701105083703,0.16900866643008236,0.8419306971052969,80,0.0,299.8501572776666,0.22333333333333336
1.08,18.861861034685546,0.5000997526646064,0.24492816857059732,80,0.0,299.8501572776666,0.2366666666666667
1.133,18.809677049577548,-0.28526217392944775,0.5311363924790357,80,0.0,299.8501572776666,0.25
1.183,18.879070271036397,1.1544600638808822,0.26384430533268366,80,0.0,299.8501572776666,0.26166666666666666
1.234,18.87793601866276,0.3240212511491992,1.1201093888004638,80,0.007750506955337494,299.8501572776666,0.275
1.285,18.99439600891919,0.39969422765944085,0.5174908564846018,80,0.030356054585659015,299.8501572776666,0.2866666666666667
1.338,19.15114326667499,-0.15233533894262208,0.699830703078155,80,0.04649047527964176,299.8501572776666,0.30000000000000004
1.391,19.31049244459923,0.40148090308834067,0.4765119439526893,80,0.06593297046435778,299.8501572776666,0.3116666666666667
1.442,19.477524486401943,0.5154239391323687,0.9987319141486419,80,0.09729812108268984,299.8501572776666,0.3241666666666667
1.492,19.626316019003536,0.37688683401905254,0.7915962490191877,80,0.12165564108062901,299.8501572776666,0.33666666666666667
1.542,19.690951800704237,-0.03091717017611983,0.32843478263401693,80,0.13975487419078378,299.8501572776666,0.34833333333333333
1.592,19.81915712425491,-0.02512558619491848,0.31832186859789996,80,0.154927054616375,299.8501572776666,0.36083333333333334
1.644,20.07851625344695,-0.2061666410343001,0.062805680254938,80,0.16788666105091732,299.8501572776666,0.3741666666666667
1.698,20.54940806347902,-0.3162978348283279,0.7519516966191545,80,0.17365509971745566,299.8501572776666,0.3866666666666667
1.75,20.991399676667996,-0.4309301555473961,0.9106904475518883,80,0.1856512745412049,299.8501572776666,0.4
1.8,21.430825936841828,0.2714964965813055,0.8108568433520271,80,0.1880307197302539,220.32379051321112,0.4116666666666667
